.index,.value,.conf_lo,.conf_hi,Month
25/10/2022,1.200833651,-4.65058366,7.052250962,10 months
26/10/2022,1.300569534,-4.550847777,7.151986845,10 months
27/10/2022,1.537730265,-4.313687046,7.389147577,10 months
28/10/2022,1.159999002,-4.691418309,7.011416313,10 months
29/10/2022,1.143322568,-4.708094744,6.994739879,10 months
30/10/2022,1.290276609,-4.561140702,7.14169392,10 months
31/10/2022,0.86007784,-4.991339471,6.711495151,10 months
01/11/2022,1.021910354,-4.829506957,6.873327666,10 months
02/11/2022,1.406874327,-4.444542984,7.258291638,10 months
03/11/2022,1.650873196,-4.200544115,7.502290507,10 months
04/11/2022,1.534924853,-4.316492458,7.386342164,10 months
05/11/2022,1.278630484,-4.572786827,7.130047795,10 months
06/11/2022,1.431183175,-4.420234137,7.282600486,10 months
07/11/2022,0.750752671,-5.10066464,6.602169983,10 months
08/11/2022,0.990182531,-4.86123478,6.841599842,10 months
09/11/2022,1.100859674,-4.750557637,6.952276985,10 months
10/11/2022,1.347985288,-4.503432023,7.1994026,10 months
11/11/2022,1.234425108,-4.616992203,7.08584242,10 months
12/11/2022,1.584434595,-4.266982716,7.435851906,10 months
13/11/2022,1.737788126,-4.113629186,7.589205437,10 months
14/11/2022,1.057321038,-4.794096273,6.908738349,10 months
15/11/2022,1.295855734,-4.555561577,7.147273046,10 months
16/11/2022,1.404764288,-4.446653024,7.256181599,10 months
17/11/2022,1.649239524,-4.202177787,7.500656835,10 months
18/11/2022,1.532145424,-4.319271887,7.383562736,10 months
19/11/2022,1.708265116,-4.143152195,7.559682427,10 months
20/11/2022,1.856339161,-3.99507815,7.707756473,10 months
21/11/2022,1.169743962,-4.681673349,7.021161273,10 months
22/11/2022,1.401326861,-4.450090451,7.252744172,10 months
23/11/2022,1.502491348,-4.348925964,7.353908659,10 months
24/11/2022,1.73846796,-4.112949351,7.589885271,10 months
25/11/2022,1.612164455,-4.239252856,7.463581766,10 months
26/11/2022,1.153675887,-4.697741425,7.005093198,10 months
27/11/2022,1.291273101,-4.56014421,7.142690412,10 months
28/11/2022,0.593654971,-5.25776234,6.445072283,10 months
29/11/2022,0.813733621,-5.03768369,6.665150932,10 months
30/11/2022,0.902981544,-4.948435767,6.754398856,10 months
01/12/2022,1.207254646,-4.644162665,7.058671957,10 months
02/12/2022,1.290918161,-4.56049915,7.142335472,10 months
03/12/2022,1.444462504,-4.406954807,7.295879816,10 months
04/12/2022,1.569250759,-4.282166552,7.420668071,10 months
05/12/2022,1.114095101,-4.73732221,6.965512413,10 months
06/12/2022,1.321403973,-4.530013338,7.172821284,10 months
07/12/2022,1.142733316,-4.708683996,6.994150627,10 months
08/12/2022,1.354056358,-4.497360953,7.205473669,10 months
09/12/2022,1.203145557,-4.648271755,7.054562868,10 months
10/12/2022,1.51447008,-4.336947232,7.365887391,10 months
11/12/2022,1.628030093,-4.223387218,7.479447404,10 months
12/12/2022,1.162190635,-4.689226676,7.013607946,10 months
13/12/2022,1.359432369,-4.491984943,7.21084968,10 months
14/12/2022,1.171379519,-4.680037792,7.022796831,10 months
15/12/2022,1.374069132,-4.477348179,7.225486443,10 months
16/12/2022,1.215332506,-4.636084805,7.066749818,10 months
17/12/2022,0.914999384,-4.936417927,6.766416695,10 months
18/12/2022,1.022503116,-4.828914196,6.873920427,10 months
19/12/2022,0.55155718,-5.299860131,6.402974492,10 months
20/12/2022,0.744676905,-5.106740406,6.596094216,10 months
21/12/2022,0.553514281,-5.29790303,6.404931593,10 months
22/12/2022,0.754126975,-5.097290337,6.605544286,10 months
23/12/2022,0.594359569,-5.257057742,6.44577688,10 months
24/12/2022,0.539741103,-5.311676208,6.391158414,10 months
25/12/2022,0.648316211,-5.2031011,6.499733522,10 months
26/12/2022,0.179482532,-5.671934779,6.030899844,10 months
27/12/2022,0.37573852,-5.475678791,6.227155832,10 months
28/12/2022,0.188711833,-5.662705478,6.040129145,10 months
29/12/2022,0.394428492,-5.456988819,6.245845804,10 months
30/12/2022,0.240694328,-5.610722983,6.092111639,10 months
31/12/2022,0.382514847,-5.468902465,6.233932158,10 months
01/01/2023,1.22019054,-4.631226771,7.071607851,10 months
02/01/2023,1.037986962,-4.81343035,6.889404273,10 months
03/01/2023,1.243473711,-4.6079436,7.094891022,10 months
04/01/2023,1.321610929,-4.529806382,7.173028241,10 months
05/01/2023,1.537763604,-4.313653707,7.389180915,10 months
06/01/2023,1.394952519,-4.456464792,7.24636983,10 months
07/01/2023,1.142724555,-4.708692756,6.994141866,10 months
08/01/2023,1.590256089,-4.261161223,7.4416734,10 months
09/01/2023,1.141823709,-4.709593602,6.993241021,10 months
10/01/2023,1.359332635,-4.492084676,7.210749946,10 months
11/01/2023,1.449543961,-4.40187335,7.300961272,10 months
12/01/2023,1.677731656,-4.173685655,7.529148967,10 months
13/01/2023,1.546825755,-4.304591556,7.398243067,10 months
14/01/2023,1.306283354,-4.545133957,7.157700665,10 months
15/01/2023,1.160499874,-4.690917437,7.011917185,10 months
16/01/2023,0.723051779,-5.128365532,6.574469091,10 months
17/01/2023,0.951068699,-4.900348612,6.802486011,10 months
18/01/2023,1.051232641,-4.80018467,6.902649952,10 months
19/01/2023,1.288742793,-4.562674519,7.140160104,10 months
20/01/2023,1.166459317,-4.684957994,7.017876628,10 months
21/01/2023,0.933774918,-4.917642393,6.785192229,10 months
22/01/2023,1.040720123,-4.810697188,6.892137435,10 months
23/01/2023,0.609432553,-5.241984759,6.460849864,10 months
24/01/2023,0.842690395,-5.008726916,6.694107707,10 months
25/01/2023,0.947138081,-4.90427923,6.798555392,10 months
26/01/2023,1.187944911,-4.6634724,7.039362222,10 months
27/01/2023,1.067949139,-4.783468172,6.919366451,10 months
28/01/2023,0.836529772,-5.01488754,6.687947083,10 months
29/01/2023,1.133234091,-4.71818322,6.984651402,10 months
30/01/2023,0.701158739,-5.150258572,6.552576051,10 months
31/01/2023,0.932615684,-4.918801627,6.784032995,10 months
01/02/2023,1.408144004,-4.443273307,7.259561316,10 months
02/02/2023,1.867679565,-3.983737747,7.719096876,10 months
03/02/2023,1.742998458,-4.108418854,7.594415769,10 months
04/02/2023,1.761304893,-4.090112418,7.612722204,10 months
05/02/2023,1.785873854,-4.065543457,7.637291165,10 months
06/02/2023,1.346632283,-4.504785028,7.198049594,10 months
07/02/2023,1.314927824,-4.536489488,7.166345135,10 months
08/02/2023,1.408085981,-4.44333133,7.259503292,10 months
09/02/2023,1.636091449,-4.215325863,7.48750876,10 months
10/02/2023,1.501905162,-4.349512149,7.353322473,10 months
11/02/2023,1.510335292,-4.341082019,7.361752603,10 months
12/02/2023,1.790490189,-4.060927123,7.6419075,10 months
13/02/2023,1.340918959,-4.510498352,7.19233627,10 months
14/02/2023,1.298809243,-4.552608069,7.150226554,10 months
15/02/2023,1.381590474,-4.469826837,7.233007785,10 months
16/02/2023,1.599352732,-4.252064579,7.450770043,10 months
17/02/2023,1.455163018,-4.396254293,7.306580329,10 months
18/02/2023,1.453935455,-4.397481857,7.305352766,10 months
19/02/2023,1.535361356,-4.316055956,7.386778667,10 months
20/02/2023,1.077137301,-4.774280011,6.928554612,10 months
21/02/2023,1.027029673,-4.824387639,6.878446984,10 months
22/02/2023,1.102565429,-4.748851883,6.95398274,10 months
23/02/2023,1.313928109,-4.537489202,7.16534542,10 months
24/02/2023,1.164273367,-4.687143944,7.015690679,10 months
25/02/2023,1.158598452,-4.69281886,7.010015763,10 months
26/02/2023,0.990978101,-4.86043921,6.842395412,10 months
27/02/2023,0.530565916,-5.320851395,6.381983228,10 months
28/02/2023,0.479497376,-5.371919936,6.330914687,10 months
01/03/2023,1.072505008,-4.778912304,6.923922319,10 months
02/03/2023,1.508003112,-4.343414199,7.359420424,10 months
03/03/2023,1.361361869,-4.490055443,7.21277918,10 months
04/03/2023,1.360092959,-4.491324352,7.21151027,10 months
05/03/2023,1.802981919,-4.048435392,7.654399231,10 months
06/03/2023,1.349804697,-4.501612614,7.201222008,10 months
07/03/2023,1.307387442,-4.54402987,7.158804753,10 months
08/03/2023,1.393299224,-4.458118087,7.244716535,10 months
09/03/2023,1.617746825,-4.233670486,7.469164136,10 months
10/03/2023,1.483889834,-4.367527477,7.335307146,10 months
11/03/2023,1.496709826,-4.354707485,7.348127137,10 months
12/03/2023,1.785461651,-4.065955661,7.636878962,10 months
13/03/2023,1.348812535,-4.502604776,7.200229846,10 months
14/03/2023,1.324038563,-4.527378748,7.175455875,10 months
15/03/2023,1.428626842,-4.422790469,7.280044153,10 months
16/03/2023,1.672693457,-4.178723854,7.524110769,10 months
17/03/2023,1.559299076,-4.292118236,7.410716387,10 months
18/03/2023,1.593318681,-4.25809863,7.444735992,10 months
19/03/2023,1.279155857,-4.572261455,7.130573168,10 months
20/03/2023,0.864833087,-4.986584225,6.716250398,10 months
21/03/2023,0.862763164,-4.988654148,6.714180475,10 months
22/03/2023,0.99030265,-4.861114661,6.841719961,10 months
23/03/2023,1.257433012,-4.593984299,7.108850323,10 months
24/03/2023,1.167077058,-4.684340254,7.018494369,10 months
25/03/2023,1.223969546,-4.627447765,7.075386857,10 months
26/03/2023,1.55710999,-4.294307321,7.408527301,10 months
27/03/2023,1.164903339,-4.686513973,7.01632065,10 months
28/03/2023,1.1843581,-4.667059211,7.035775411,10 months
29/03/2023,1.332690196,-4.518727116,7.184107507,10 months
30/03/2023,1.619742651,-4.231674661,7.471159962,10 months
31/03/2023,1.548302946,-4.303114365,7.399720257,10 months
01/04/2023,1.588815673,-4.262601638,7.440232984,10 months
02/04/2023,2.330435673,-3.520981638,8.181852985,10 months
03/04/2023,1.953360305,-3.898057006,7.804777616,10 months
04/04/2023,2.241741434,-3.609675877,8.093158745,10 months
05/04/2023,2.402101409,-3.449315902,8.25351872,10 months
06/04/2023,2.699478033,-3.151939278,8.550895345,10 months
07/04/2023,2.381275522,-3.47014179,8.232692833,10 months
08/04/2023,2.462603739,-3.388813572,8.31402105,10 months
09/04/2023,2.381756401,-3.469660911,8.233173712,10 months
10/04/2023,2.007389037,-3.844028274,7.858806348,10 months
11/04/2023,2.296425038,-3.554992273,8.147842349,10 months
12/04/2023,2.455349245,-3.396068066,8.306766557,10 months
13/04/2023,2.749173646,-3.102243665,8.600590957,10 months
14/04/2023,2.425288568,-3.426128743,8.27670588,10 months
15/04/2023,2.49880209,-3.352615222,8.350219401,10 months
16/04/2023,2.653711808,-3.197705503,8.505129119,10 months
17/04/2023,2.267308876,-3.584108435,8.118726187,10 months
18/04/2023,2.542244895,-3.309172416,8.393662206,10 months
19/04/2023,2.685051417,-3.166365894,8.536468728,10 months
20/04/2023,2.960798903,-2.890618408,8.812216214,10 months
21/04/2023,2.616947626,-3.234469685,8.468364937,10 months
22/04/2023,2.668686704,-3.182730608,8.520104015,10 months
23/04/2023,2.989627504,-2.861789808,8.841044815,10 months
24/04/2023,2.578118874,-3.273298437,8.429536185,10 months
25/04/2023,2.826445902,-3.02497141,8.677863213,10 months
26/04/2023,2.941260483,-2.910156829,8.792677794,10 months
27/04/2023,3.187761662,-2.663655649,9.039178973,10 months
28/04/2023,2.813545785,-3.037871526,8.664963097,10 months
29/04/2023,2.833944739,-3.017472572,8.68536205,10 months
30/04/2023,2.856980226,-2.994437085,8.708397537,10 months
01/05/2023,2.986067641,-2.86534967,8.837484952,10 months
02/05/2023,3.4791472,-2.372270111,9.330564511,10 months
03/05/2023,3.560251063,-2.291166248,9.411668375,10 months
04/05/2023,3.772849744,-2.078567567,9.624267055,10 months
05/05/2023,3.619997236,-2.231420075,9.471414548,10 months
06/05/2023,3.606603073,-2.244814238,9.458020384,10 months
07/05/2023,3.606591005,-2.244826307,9.458008316,10 months
08/05/2023,3.129212389,-2.722204923,8.9806297,10 months
09/05/2023,3.311775993,-2.539641319,9.163193304,10 months
10/05/2023,3.36125037,-2.490166942,9.212667681,10 months
11/05/2023,3.543148911,-2.3082684,9.394566222,10 months
12/05/2023,3.36067157,-2.490745741,9.212088882,10 months
13/05/2023,3.31886761,-2.532549701,9.170284922,10 months
14/05/2023,3.102271407,-2.749145904,8.953688718,10 months
15/05/2023,2.599303373,-3.252113938,8.450720685,10 months
16/05/2023,2.757866613,-3.093550698,8.609283925,10 months
17/05/2023,2.78503694,-3.066380372,8.636454251,10 months
18/05/2023,2.946425263,-2.904992048,8.797842574,10 months
19/05/2023,2.745318786,-3.106098525,8.596736097,10 months
20/05/2023,2.68684329,-3.164574021,8.538260602,10 months
21/05/2023,2.209905063,-3.641512248,8.061322374,10 months
22/05/2023,1.694365442,-4.157051869,7.545782753,10 months
23/05/2023,1.842476312,-4.008940999,7.693893624,10 months
24/05/2023,1.861343892,-3.990073419,7.712761204,10 months
25/05/2023,2.016597544,-3.834819768,7.868014855,10 months
26/05/2023,1.811530944,-4.039886367,7.662948255,10 months
27/05/2023,1.751264431,-4.10015288,7.602681743,10 months
28/05/2023,1.879379889,-3.972037423,7.7307972,10 months
29/05/2023,1.366324182,-4.48509313,7.217741493,10 months
30/05/2023,1.519001898,-4.332415413,7.370419209,10 months
31/05/2023,1.544468171,-4.30694914,7.395885483,10 months
01/06/2023,2.42593938,-3.425477931,8.277356692,10 months
02/06/2023,2.453826954,-3.397590357,8.305244266,10 months
03/06/2023,2.405845107,-3.445572204,8.257262419,10 months
04/06/2023,2.63378845,-3.217628861,8.485205762,10 months
05/06/2023,2.136373064,-3.715044248,7.987790375,10 months
06/06/2023,2.306213591,-3.545203721,8.157630902,10 months
07/06/2023,2.094958781,-3.75645853,7.946376092,10 months
08/06/2023,2.278644128,-3.572773183,8.130061439,10 months
09/06/2023,2.105073818,-3.746343494,7.956491129,10 months
10/06/2023,2.079158107,-3.772259204,7.930575418,10 months
11/06/2023,1.705334751,-4.146082561,7.556752062,10 months
12/06/2023,1.231659881,-4.61975743,7.083077192,10 months
13/06/2023,1.42587341,-4.425543901,7.277290721,10 months
