.index,.value,.conf_lo,.conf_hi,Month,Entrada,Corriente
08/06/2022,6.5983,NA,NA,1 month,I3,Máxima
09/06/2022,4.9595,NA,NA,1 month,I3,Máxima
10/06/2022,7.9447,NA,NA,1 month,I3,Máxima
11/06/2022,8.0248,NA,NA,1 month,I3,Máxima
12/06/2022,7.2522,NA,NA,1 month,I3,Máxima
13/06/2022,7.0855,NA,NA,1 month,I3,Máxima
14/06/2022,4.6304,NA,NA,1 month,I3,Máxima
15/06/2022,7.8775,NA,NA,1 month,I3,Máxima
16/06/2022,7.299,NA,NA,1 month,I3,Máxima
17/06/2022,7.2987,NA,NA,1 month,I3,Máxima
18/06/2022,6.1625,NA,NA,1 month,I3,Máxima
19/06/2022,7.8128,NA,NA,1 month,I3,Máxima
20/06/2022,7.4454,NA,NA,1 month,I3,Máxima
21/06/2022,4.9729,NA,NA,1 month,I3,Máxima
22/06/2022,6.2528,NA,NA,1 month,I3,Máxima
23/06/2022,7.0383,NA,NA,1 month,I3,Máxima
24/06/2022,8.0353,NA,NA,1 month,I3,Máxima
25/06/2022,5.8781,NA,NA,1 month,I3,Máxima
26/06/2022,7.368,NA,NA,1 month,I3,Máxima
27/06/2022,7.8924,NA,NA,1 month,I3,Máxima
28/06/2022,7.2714,NA,NA,1 month,I3,Máxima
29/06/2022,7.1653,NA,NA,1 month,I3,Máxima
30/06/2022,7.473,NA,NA,1 month,I3,Máxima
01/07/2022,6.2324,NA,NA,1 month,I3,Máxima
02/07/2022,6.5712,NA,NA,1 month,I3,Máxima
03/07/2022,6.9013,NA,NA,1 month,I3,Máxima
04/07/2022,6.8244,NA,NA,1 month,I3,Máxima
05/07/2022,8.0649,NA,NA,1 month,I3,Máxima
06/07/2022,6.7779,NA,NA,1 month,I3,Máxima
07/07/2022,5.8274,NA,NA,1 month,I3,Máxima
08/07/2022,6.1894,NA,NA,1 month,I3,Máxima
09/07/2022,7.4966,NA,NA,1 month,I3,Máxima
10/07/2022,8.119,NA,NA,1 month,I3,Máxima
11/07/2022,7.2172,NA,NA,1 month,I3,Máxima
12/07/2022,6.4608,NA,NA,1 month,I3,Máxima
13/07/2022,6.1689,NA,NA,1 month,I3,Máxima
14/07/2022,7.4163,NA,NA,1 month,I3,Máxima
15/07/2022,3.6647,NA,NA,1 month,I3,Máxima
16/07/2022,7.0714,NA,NA,1 month,I3,Máxima
17/07/2022,8.1792,NA,NA,1 month,I3,Máxima
18/07/2022,2.5597,NA,NA,1 month,I3,Máxima
19/07/2022,7.6352,NA,NA,1 month,I3,Máxima
20/07/2022,8.4376,NA,NA,1 month,I3,Máxima
21/07/2022,8.1331,NA,NA,1 month,I3,Máxima
22/07/2022,6.969,NA,NA,1 month,I3,Máxima
23/07/2022,7.773,NA,NA,1 month,I3,Máxima
24/07/2022,7.9722,NA,NA,1 month,I3,Máxima
25/07/2022,5.137,NA,NA,1 month,I3,Máxima
26/07/2022,8.1403,NA,NA,1 month,I3,Máxima
27/07/2022,6.7099,NA,NA,1 month,I3,Máxima
28/07/2022,7.0387,NA,NA,1 month,I3,Máxima
29/07/2022,5.0503,NA,NA,1 month,I3,Máxima
30/07/2022,7.3399,NA,NA,1 month,I3,Máxima
31/07/2022,8.1876,NA,NA,1 month,I3,Máxima
01/08/2022,0.7435,NA,NA,1 month,I3,Máxima
02/08/2022,6.9479,NA,NA,1 month,I3,Máxima
03/08/2022,8.365,NA,NA,1 month,I3,Máxima
04/08/2022,7.2768,NA,NA,1 month,I3,Máxima
05/08/2022,7.644,NA,NA,1 month,I3,Máxima
06/08/2022,7.4457,NA,NA,1 month,I3,Máxima
07/08/2022,7.1106,NA,NA,1 month,I3,Máxima
08/08/2022,8.4312,NA,NA,1 month,I3,Máxima
09/08/2022,7.8722,NA,NA,1 month,I3,Máxima
10/08/2022,6.633,NA,NA,1 month,I3,Máxima
11/08/2022,7.4144,NA,NA,1 month,I3,Máxima
12/08/2022,6.8083,NA,NA,1 month,I3,Máxima
13/08/2022,6.5864,NA,NA,1 month,I3,Máxima
14/08/2022,6.7514,NA,NA,1 month,I3,Máxima
15/08/2022,6.5124,NA,NA,1 month,I3,Máxima
16/08/2022,5.5804,NA,NA,1 month,I3,Máxima
17/08/2022,6.2782,NA,NA,1 month,I3,Máxima
18/08/2022,5.9313,NA,NA,1 month,I3,Máxima
19/08/2022,6.6624,NA,NA,1 month,I3,Máxima
20/08/2022,8.1369,NA,NA,1 month,I3,Máxima
21/08/2022,6.6447,NA,NA,1 month,I3,Máxima
22/08/2022,5.2458,NA,NA,1 month,I3,Máxima
23/08/2022,8.7413,NA,NA,1 month,I3,Máxima
24/08/2022,6.5018,NA,NA,1 month,I3,Máxima
25/08/2022,7.7239,NA,NA,1 month,I3,Máxima
26/08/2022,7.7743,NA,NA,1 month,I3,Máxima
27/08/2022,6.4331,NA,NA,1 month,I3,Máxima
28/08/2022,7.0804,NA,NA,1 month,I3,Máxima
29/08/2022,6.8839,NA,NA,1 month,I3,Máxima
30/08/2022,8.4655,NA,NA,1 month,I3,Máxima
31/08/2022,6.7448,NA,NA,1 month,I3,Máxima
01/09/2022,7.8777,NA,NA,1 month,I3,Máxima
02/09/2022,8.6906,NA,NA,1 month,I3,Máxima
03/09/2022,8.3412,NA,NA,1 month,I3,Máxima
04/09/2022,8.2267,NA,NA,1 month,I3,Máxima
05/09/2022,8.6513,NA,NA,1 month,I3,Máxima
06/09/2022,5.4348,NA,NA,1 month,I3,Máxima
07/09/2022,8.3845,NA,NA,1 month,I3,Máxima
08/09/2022,4.426,NA,NA,1 month,I3,Máxima
09/09/2022,7.2847,NA,NA,1 month,I3,Máxima
10/09/2022,8.1926,NA,NA,1 month,I3,Máxima
11/09/2022,6.8737,NA,NA,1 month,I3,Máxima
12/09/2022,4.6742,NA,NA,1 month,I3,Máxima
13/09/2022,7.107480239,4.193841983,10.02111849,1 month,I3,Máxima
14/09/2022,7.004355444,4.090717189,9.9179937,1 month,I3,Máxima
15/09/2022,6.924187283,4.010549027,9.837825539,1 month,I3,Máxima
16/09/2022,6.726024653,3.812386397,9.639662908,1 month,I3,Máxima
17/09/2022,7.843916958,4.930278703,10.75755521,1 month,I3,Máxima
18/09/2022,8.154663517,5.241025261,11.06830177,1 month,I3,Máxima
19/09/2022,7.079419568,4.165781313,9.993057824,1 month,I3,Máxima
20/09/2022,7.626322844,4.712684589,10.5399611,1 month,I3,Máxima
21/09/2022,7.515039309,4.601401053,10.42867756,1 month,I3,Máxima
22/09/2022,7.426913785,4.513275529,10.34055204,1 month,I3,Máxima
23/09/2022,7.221008574,4.307370318,10.13464683,1 month,I3,Máxima
24/09/2022,6.676157392,3.762519137,9.589795648,1 month,I3,Máxima
25/09/2022,6.979629715,4.06599146,9.893267971,1 month,I3,Máxima
26/09/2022,5.897364329,2.983726073,8.811002585,1 month,I3,Máxima
27/09/2022,6.437510836,3.52387258,9.351149091,1 month,I3,Máxima
28/09/2022,6.319746634,3.406108379,9.23338489,1 month,I3,Máxima
29/09/2022,6.225427531,3.311789275,9.139065786,1 month,I3,Máxima
30/09/2022,6.013626334,3.099988078,8.92726459,1 month,I3,Máxima
01/10/2022,6.510223845,3.596585589,9.423862101,1 month,I3,Máxima
02/10/2022,8.53311451,5.619476254,11.44675277,1 month,I3,Máxima
03/10/2022,7.445903985,4.532265729,10.35954224,1 month,I3,Máxima
04/10/2022,7.981439913,5.067801658,10.89507817,1 month,I3,Máxima
05/10/2022,8.252998754,5.339360498,11.16663701,1 month,I3,Máxima
06/10/2022,8.154761312,5.241123056,11.06839957,1 month,I3,Máxima
07/10/2022,7.545807147,4.632168892,10.4594454,1 month,I3,Máxima
08/10/2022,7.751743697,4.838105441,10.66538195,1 month,I3,Máxima
09/10/2022,8.047113916,5.13347566,10.96075217,1 month,I3,Máxima
10/10/2022,6.957445738,4.043807483,9.871083994,1 month,I3,Máxima
11/10/2022,7.490901546,4.57726329,10.4045398,1 month,I3,Máxima
12/10/2022,7.7607615,4.847123245,10.67439976,1 month,I3,Máxima
12/05/2022,7.8441,NA,NA,2 months,I3,Máxima
13/05/2022,7.3247,NA,NA,2 months,I3,Máxima
14/05/2022,7.2838,NA,NA,2 months,I3,Máxima
15/05/2022,7.8427,NA,NA,2 months,I3,Máxima
16/05/2022,7.7574,NA,NA,2 months,I3,Máxima
17/05/2022,7.0185,NA,NA,2 months,I3,Máxima
18/05/2022,6.8317,NA,NA,2 months,I3,Máxima
19/05/2022,7.6498,NA,NA,2 months,I3,Máxima
20/05/2022,6.3712,NA,NA,2 months,I3,Máxima
21/05/2022,5.9265,NA,NA,2 months,I3,Máxima
24/05/2022,5.0793,NA,NA,2 months,I3,Máxima
25/05/2022,7.3255,NA,NA,2 months,I3,Máxima
26/05/2022,7.3172,NA,NA,2 months,I3,Máxima
31/05/2022,6.6524,NA,NA,2 months,I3,Máxima
01/06/2022,8.0191,NA,NA,2 months,I3,Máxima
02/06/2022,8.5466,NA,NA,2 months,I3,Máxima
03/06/2022,8.0556,NA,NA,2 months,I3,Máxima
04/06/2022,7.5994,NA,NA,2 months,I3,Máxima
05/06/2022,7.9834,NA,NA,2 months,I3,Máxima
06/06/2022,7.8319,NA,NA,2 months,I3,Máxima
07/06/2022,7.8143,NA,NA,2 months,I3,Máxima
08/06/2022,6.5983,NA,NA,2 months,I3,Máxima
09/06/2022,4.9595,NA,NA,2 months,I3,Máxima
10/06/2022,7.9447,NA,NA,2 months,I3,Máxima
11/06/2022,8.0248,NA,NA,2 months,I3,Máxima
12/06/2022,7.2522,NA,NA,2 months,I3,Máxima
13/06/2022,7.0855,NA,NA,2 months,I3,Máxima
14/06/2022,4.6304,NA,NA,2 months,I3,Máxima
15/06/2022,7.8775,NA,NA,2 months,I3,Máxima
16/06/2022,7.299,NA,NA,2 months,I3,Máxima
17/06/2022,7.2987,NA,NA,2 months,I3,Máxima
18/06/2022,6.1625,NA,NA,2 months,I3,Máxima
19/06/2022,7.8128,NA,NA,2 months,I3,Máxima
20/06/2022,7.4454,NA,NA,2 months,I3,Máxima
21/06/2022,4.9729,NA,NA,2 months,I3,Máxima
22/06/2022,6.2528,NA,NA,2 months,I3,Máxima
23/06/2022,7.0383,NA,NA,2 months,I3,Máxima
24/06/2022,8.0353,NA,NA,2 months,I3,Máxima
25/06/2022,5.8781,NA,NA,2 months,I3,Máxima
26/06/2022,7.368,NA,NA,2 months,I3,Máxima
27/06/2022,7.8924,NA,NA,2 months,I3,Máxima
28/06/2022,7.2714,NA,NA,2 months,I3,Máxima
29/06/2022,7.1653,NA,NA,2 months,I3,Máxima
30/06/2022,7.473,NA,NA,2 months,I3,Máxima
01/07/2022,6.2324,NA,NA,2 months,I3,Máxima
02/07/2022,6.5712,NA,NA,2 months,I3,Máxima
03/07/2022,6.9013,NA,NA,2 months,I3,Máxima
04/07/2022,6.8244,NA,NA,2 months,I3,Máxima
05/07/2022,8.0649,NA,NA,2 months,I3,Máxima
06/07/2022,6.7779,NA,NA,2 months,I3,Máxima
07/07/2022,5.8274,NA,NA,2 months,I3,Máxima
08/07/2022,6.1894,NA,NA,2 months,I3,Máxima
09/07/2022,7.4966,NA,NA,2 months,I3,Máxima
10/07/2022,8.119,NA,NA,2 months,I3,Máxima
11/07/2022,7.2172,NA,NA,2 months,I3,Máxima
12/07/2022,6.4608,NA,NA,2 months,I3,Máxima
13/07/2022,6.1689,NA,NA,2 months,I3,Máxima
14/07/2022,7.4163,NA,NA,2 months,I3,Máxima
15/07/2022,3.6647,NA,NA,2 months,I3,Máxima
16/07/2022,7.0714,NA,NA,2 months,I3,Máxima
17/07/2022,8.1792,NA,NA,2 months,I3,Máxima
18/07/2022,2.5597,NA,NA,2 months,I3,Máxima
19/07/2022,7.6352,NA,NA,2 months,I3,Máxima
20/07/2022,8.4376,NA,NA,2 months,I3,Máxima
21/07/2022,8.1331,NA,NA,2 months,I3,Máxima
22/07/2022,6.969,NA,NA,2 months,I3,Máxima
23/07/2022,7.773,NA,NA,2 months,I3,Máxima
24/07/2022,7.9722,NA,NA,2 months,I3,Máxima
25/07/2022,5.137,NA,NA,2 months,I3,Máxima
26/07/2022,8.1403,NA,NA,2 months,I3,Máxima
27/07/2022,6.7099,NA,NA,2 months,I3,Máxima
28/07/2022,7.0387,NA,NA,2 months,I3,Máxima
29/07/2022,5.0503,NA,NA,2 months,I3,Máxima
30/07/2022,7.3399,NA,NA,2 months,I3,Máxima
31/07/2022,8.1876,NA,NA,2 months,I3,Máxima
01/08/2022,0.7435,NA,NA,2 months,I3,Máxima
02/08/2022,6.9479,NA,NA,2 months,I3,Máxima
03/08/2022,8.365,NA,NA,2 months,I3,Máxima
04/08/2022,7.2768,NA,NA,2 months,I3,Máxima
05/08/2022,7.644,NA,NA,2 months,I3,Máxima
06/08/2022,7.4457,NA,NA,2 months,I3,Máxima
07/08/2022,7.1106,NA,NA,2 months,I3,Máxima
08/08/2022,8.4312,NA,NA,2 months,I3,Máxima
09/08/2022,7.8722,NA,NA,2 months,I3,Máxima
10/08/2022,6.633,NA,NA,2 months,I3,Máxima
11/08/2022,7.4144,NA,NA,2 months,I3,Máxima
12/08/2022,6.8083,NA,NA,2 months,I3,Máxima
13/08/2022,6.5864,NA,NA,2 months,I3,Máxima
14/08/2022,6.7514,NA,NA,2 months,I3,Máxima
15/08/2022,6.5124,NA,NA,2 months,I3,Máxima
16/08/2022,5.5804,NA,NA,2 months,I3,Máxima
17/08/2022,6.2782,NA,NA,2 months,I3,Máxima
18/08/2022,5.9313,NA,NA,2 months,I3,Máxima
19/08/2022,6.6624,NA,NA,2 months,I3,Máxima
20/08/2022,8.1369,NA,NA,2 months,I3,Máxima
21/08/2022,6.6447,NA,NA,2 months,I3,Máxima
22/08/2022,5.2458,NA,NA,2 months,I3,Máxima
23/08/2022,8.7413,NA,NA,2 months,I3,Máxima
24/08/2022,6.5018,NA,NA,2 months,I3,Máxima
25/08/2022,7.7239,NA,NA,2 months,I3,Máxima
26/08/2022,7.7743,NA,NA,2 months,I3,Máxima
27/08/2022,6.4331,NA,NA,2 months,I3,Máxima
28/08/2022,7.0804,NA,NA,2 months,I3,Máxima
29/08/2022,6.8839,NA,NA,2 months,I3,Máxima
30/08/2022,8.4655,NA,NA,2 months,I3,Máxima
31/08/2022,6.7448,NA,NA,2 months,I3,Máxima
01/09/2022,7.8777,NA,NA,2 months,I3,Máxima
02/09/2022,8.6906,NA,NA,2 months,I3,Máxima
03/09/2022,8.3412,NA,NA,2 months,I3,Máxima
04/09/2022,8.2267,NA,NA,2 months,I3,Máxima
05/09/2022,8.6513,NA,NA,2 months,I3,Máxima
06/09/2022,5.4348,NA,NA,2 months,I3,Máxima
07/09/2022,8.3845,NA,NA,2 months,I3,Máxima
08/09/2022,4.426,NA,NA,2 months,I3,Máxima
09/09/2022,7.2847,NA,NA,2 months,I3,Máxima
10/09/2022,8.1926,NA,NA,2 months,I3,Máxima
11/09/2022,6.8737,NA,NA,2 months,I3,Máxima
12/09/2022,4.6742,NA,NA,2 months,I3,Máxima
13/09/2022,7.107480239,4.193841983,10.02111849,2 months,I3,Máxima
14/09/2022,7.004355444,4.090717189,9.9179937,2 months,I3,Máxima
15/09/2022,6.924187283,4.010549027,9.837825539,2 months,I3,Máxima
16/09/2022,6.726024653,3.812386397,9.639662908,2 months,I3,Máxima
17/09/2022,7.843916958,4.930278703,10.75755521,2 months,I3,Máxima
18/09/2022,8.154663517,5.241025261,11.06830177,2 months,I3,Máxima
19/09/2022,7.079419568,4.165781313,9.993057824,2 months,I3,Máxima
20/09/2022,7.626322844,4.712684589,10.5399611,2 months,I3,Máxima
21/09/2022,7.515039309,4.601401053,10.42867756,2 months,I3,Máxima
22/09/2022,7.426913785,4.513275529,10.34055204,2 months,I3,Máxima
23/09/2022,7.221008574,4.307370318,10.13464683,2 months,I3,Máxima
24/09/2022,6.676157392,3.762519137,9.589795648,2 months,I3,Máxima
25/09/2022,6.979629715,4.06599146,9.893267971,2 months,I3,Máxima
26/09/2022,5.897364329,2.983726073,8.811002585,2 months,I3,Máxima
27/09/2022,6.437510836,3.52387258,9.351149091,2 months,I3,Máxima
28/09/2022,6.319746634,3.406108379,9.23338489,2 months,I3,Máxima
29/09/2022,6.225427531,3.311789275,9.139065786,2 months,I3,Máxima
30/09/2022,6.013626334,3.099988078,8.92726459,2 months,I3,Máxima
01/10/2022,6.510223845,3.596585589,9.423862101,2 months,I3,Máxima
02/10/2022,8.53311451,5.619476254,11.44675277,2 months,I3,Máxima
03/10/2022,7.445903985,4.532265729,10.35954224,2 months,I3,Máxima
04/10/2022,7.981439913,5.067801658,10.89507817,2 months,I3,Máxima
05/10/2022,8.252998754,5.339360498,11.16663701,2 months,I3,Máxima
06/10/2022,8.154761312,5.241123056,11.06839957,2 months,I3,Máxima
07/10/2022,7.545807147,4.632168892,10.4594454,2 months,I3,Máxima
08/10/2022,7.751743697,4.838105441,10.66538195,2 months,I3,Máxima
09/10/2022,8.047113916,5.13347566,10.96075217,2 months,I3,Máxima
10/10/2022,6.957445738,4.043807483,9.871083994,2 months,I3,Máxima
11/10/2022,7.490901546,4.57726329,10.4045398,2 months,I3,Máxima
12/10/2022,7.7607615,4.847123245,10.67439976,2 months,I3,Máxima
13/10/2022,7.661209479,4.747571224,10.57484773,2 months,I3,Máxima
14/10/2022,7.051327475,4.137689219,9.96496573,2 months,I3,Máxima
15/10/2022,7.392803028,4.479164773,10.30644128,2 months,I3,Máxima
16/10/2022,7.688023613,4.774385357,10.60166187,2 months,I3,Máxima
17/10/2022,6.598595975,3.684957719,9.51223423,2 months,I3,Máxima
18/10/2022,7.132682345,4.219044089,10.0463206,2 months,I3,Máxima
19/10/2022,7.403562087,4.489923831,10.31720034,2 months,I3,Máxima
20/10/2022,7.305417631,4.391779376,10.21905589,2 months,I3,Máxima
21/10/2022,6.697328881,3.783690625,9.610967136,2 months,I3,Máxima
22/10/2022,6.90490233,3.991264074,9.818540585,2 months,I3,Máxima
23/10/2022,7.20267871,4.289040455,10.11631697,2 months,I3,Máxima
24/10/2022,6.116182454,3.202544198,9.029820709,2 months,I3,Máxima
25/10/2022,6.653571164,3.739932909,9.56720942,2 months,I3,Máxima
26/10/2022,6.928118963,4.014480707,9.841757218,2 months,I3,Máxima
27/10/2022,6.834002428,3.920364172,9.747640684,2 months,I3,Máxima
28/10/2022,6.23029501,3.316656754,9.143933265,2 months,I3,Máxima
29/10/2022,6.685468357,3.771830102,9.599106613,2 months,I3,Máxima
30/10/2022,6.988311198,4.074672942,9.901949454,2 months,I3,Máxima
31/10/2022,5.907211976,2.99357372,8.820850231,2 months,I3,Máxima
01/11/2022,4.704256156,1.790617901,7.617894412,2 months,I3,Máxima
02/11/2022,7.140697395,4.227059139,10.05433565,2 months,I3,Máxima
03/11/2022,7.052915098,4.139276843,9.966553354,2 months,I3,Máxima
04/11/2022,6.849425576,3.935787321,9.763063832,2 months,I3,Máxima
05/11/2022,6.309059962,3.395421706,9.222698218,2 months,I3,Máxima
06/11/2022,6.61908171,3.705443454,9.532719966,2 months,I3,Máxima
07/11/2022,5.151828994,2.238190738,8.065467249,2 months,I3,Máxima
08/11/2022,5.702620883,2.788982627,8.616259138,2 months,I3,Máxima
09/11/2022,5.991118522,3.077480266,8.904756778,2 months,I3,Máxima
10/11/2022,5.91147577,2.997837514,8.825114025,2 months,I3,Máxima
11/11/2022,5.716333645,2.802695389,8.629971901,2 months,I3,Máxima
12/11/2022,6.839738373,3.926100118,9.753376629,2 months,I3,Máxima
12/05/2022,7.8441,NA,NA,3 months,I3,Máxima
13/05/2022,7.3247,NA,NA,3 months,I3,Máxima
14/05/2022,7.2838,NA,NA,3 months,I3,Máxima
15/05/2022,7.8427,NA,NA,3 months,I3,Máxima
16/05/2022,7.7574,NA,NA,3 months,I3,Máxima
17/05/2022,7.0185,NA,NA,3 months,I3,Máxima
18/05/2022,6.8317,NA,NA,3 months,I3,Máxima
19/05/2022,7.6498,NA,NA,3 months,I3,Máxima
20/05/2022,6.3712,NA,NA,3 months,I3,Máxima
21/05/2022,5.9265,NA,NA,3 months,I3,Máxima
24/05/2022,5.0793,NA,NA,3 months,I3,Máxima
25/05/2022,7.3255,NA,NA,3 months,I3,Máxima
26/05/2022,7.3172,NA,NA,3 months,I3,Máxima
31/05/2022,6.6524,NA,NA,3 months,I3,Máxima
01/06/2022,8.0191,NA,NA,3 months,I3,Máxima
02/06/2022,8.5466,NA,NA,3 months,I3,Máxima
03/06/2022,8.0556,NA,NA,3 months,I3,Máxima
04/06/2022,7.5994,NA,NA,3 months,I3,Máxima
05/06/2022,7.9834,NA,NA,3 months,I3,Máxima
06/06/2022,7.8319,NA,NA,3 months,I3,Máxima
07/06/2022,7.8143,NA,NA,3 months,I3,Máxima
08/06/2022,6.5983,NA,NA,3 months,I3,Máxima
09/06/2022,4.9595,NA,NA,3 months,I3,Máxima
10/06/2022,7.9447,NA,NA,3 months,I3,Máxima
11/06/2022,8.0248,NA,NA,3 months,I3,Máxima
12/06/2022,7.2522,NA,NA,3 months,I3,Máxima
13/06/2022,7.0855,NA,NA,3 months,I3,Máxima
14/06/2022,4.6304,NA,NA,3 months,I3,Máxima
15/06/2022,7.8775,NA,NA,3 months,I3,Máxima
16/06/2022,7.299,NA,NA,3 months,I3,Máxima
17/06/2022,7.2987,NA,NA,3 months,I3,Máxima
18/06/2022,6.1625,NA,NA,3 months,I3,Máxima
19/06/2022,7.8128,NA,NA,3 months,I3,Máxima
20/06/2022,7.4454,NA,NA,3 months,I3,Máxima
21/06/2022,4.9729,NA,NA,3 months,I3,Máxima
22/06/2022,6.2528,NA,NA,3 months,I3,Máxima
23/06/2022,7.0383,NA,NA,3 months,I3,Máxima
24/06/2022,8.0353,NA,NA,3 months,I3,Máxima
25/06/2022,5.8781,NA,NA,3 months,I3,Máxima
26/06/2022,7.368,NA,NA,3 months,I3,Máxima
27/06/2022,7.8924,NA,NA,3 months,I3,Máxima
28/06/2022,7.2714,NA,NA,3 months,I3,Máxima
29/06/2022,7.1653,NA,NA,3 months,I3,Máxima
30/06/2022,7.473,NA,NA,3 months,I3,Máxima
01/07/2022,6.2324,NA,NA,3 months,I3,Máxima
02/07/2022,6.5712,NA,NA,3 months,I3,Máxima
03/07/2022,6.9013,NA,NA,3 months,I3,Máxima
04/07/2022,6.8244,NA,NA,3 months,I3,Máxima
05/07/2022,8.0649,NA,NA,3 months,I3,Máxima
06/07/2022,6.7779,NA,NA,3 months,I3,Máxima
07/07/2022,5.8274,NA,NA,3 months,I3,Máxima
08/07/2022,6.1894,NA,NA,3 months,I3,Máxima
09/07/2022,7.4966,NA,NA,3 months,I3,Máxima
10/07/2022,8.119,NA,NA,3 months,I3,Máxima
11/07/2022,7.2172,NA,NA,3 months,I3,Máxima
12/07/2022,6.4608,NA,NA,3 months,I3,Máxima
13/07/2022,6.1689,NA,NA,3 months,I3,Máxima
14/07/2022,7.4163,NA,NA,3 months,I3,Máxima
15/07/2022,3.6647,NA,NA,3 months,I3,Máxima
16/07/2022,7.0714,NA,NA,3 months,I3,Máxima
17/07/2022,8.1792,NA,NA,3 months,I3,Máxima
18/07/2022,2.5597,NA,NA,3 months,I3,Máxima
19/07/2022,7.6352,NA,NA,3 months,I3,Máxima
20/07/2022,8.4376,NA,NA,3 months,I3,Máxima
21/07/2022,8.1331,NA,NA,3 months,I3,Máxima
22/07/2022,6.969,NA,NA,3 months,I3,Máxima
23/07/2022,7.773,NA,NA,3 months,I3,Máxima
24/07/2022,7.9722,NA,NA,3 months,I3,Máxima
25/07/2022,5.137,NA,NA,3 months,I3,Máxima
26/07/2022,8.1403,NA,NA,3 months,I3,Máxima
27/07/2022,6.7099,NA,NA,3 months,I3,Máxima
28/07/2022,7.0387,NA,NA,3 months,I3,Máxima
29/07/2022,5.0503,NA,NA,3 months,I3,Máxima
30/07/2022,7.3399,NA,NA,3 months,I3,Máxima
31/07/2022,8.1876,NA,NA,3 months,I3,Máxima
01/08/2022,0.7435,NA,NA,3 months,I3,Máxima
02/08/2022,6.9479,NA,NA,3 months,I3,Máxima
03/08/2022,8.365,NA,NA,3 months,I3,Máxima
04/08/2022,7.2768,NA,NA,3 months,I3,Máxima
05/08/2022,7.644,NA,NA,3 months,I3,Máxima
06/08/2022,7.4457,NA,NA,3 months,I3,Máxima
07/08/2022,7.1106,NA,NA,3 months,I3,Máxima
08/08/2022,8.4312,NA,NA,3 months,I3,Máxima
09/08/2022,7.8722,NA,NA,3 months,I3,Máxima
10/08/2022,6.633,NA,NA,3 months,I3,Máxima
11/08/2022,7.4144,NA,NA,3 months,I3,Máxima
12/08/2022,6.8083,NA,NA,3 months,I3,Máxima
13/08/2022,6.5864,NA,NA,3 months,I3,Máxima
14/08/2022,6.7514,NA,NA,3 months,I3,Máxima
15/08/2022,6.5124,NA,NA,3 months,I3,Máxima
16/08/2022,5.5804,NA,NA,3 months,I3,Máxima
17/08/2022,6.2782,NA,NA,3 months,I3,Máxima
18/08/2022,5.9313,NA,NA,3 months,I3,Máxima
19/08/2022,6.6624,NA,NA,3 months,I3,Máxima
20/08/2022,8.1369,NA,NA,3 months,I3,Máxima
21/08/2022,6.6447,NA,NA,3 months,I3,Máxima
22/08/2022,5.2458,NA,NA,3 months,I3,Máxima
23/08/2022,8.7413,NA,NA,3 months,I3,Máxima
24/08/2022,6.5018,NA,NA,3 months,I3,Máxima
25/08/2022,7.7239,NA,NA,3 months,I3,Máxima
26/08/2022,7.7743,NA,NA,3 months,I3,Máxima
27/08/2022,6.4331,NA,NA,3 months,I3,Máxima
28/08/2022,7.0804,NA,NA,3 months,I3,Máxima
29/08/2022,6.8839,NA,NA,3 months,I3,Máxima
30/08/2022,8.4655,NA,NA,3 months,I3,Máxima
31/08/2022,6.7448,NA,NA,3 months,I3,Máxima
01/09/2022,7.8777,NA,NA,3 months,I3,Máxima
02/09/2022,8.6906,NA,NA,3 months,I3,Máxima
03/09/2022,8.3412,NA,NA,3 months,I3,Máxima
04/09/2022,8.2267,NA,NA,3 months,I3,Máxima
05/09/2022,8.6513,NA,NA,3 months,I3,Máxima
06/09/2022,5.4348,NA,NA,3 months,I3,Máxima
07/09/2022,8.3845,NA,NA,3 months,I3,Máxima
08/09/2022,4.426,NA,NA,3 months,I3,Máxima
09/09/2022,7.2847,NA,NA,3 months,I3,Máxima
10/09/2022,8.1926,NA,NA,3 months,I3,Máxima
11/09/2022,6.8737,NA,NA,3 months,I3,Máxima
12/09/2022,4.6742,NA,NA,3 months,I3,Máxima
13/09/2022,7.107480239,4.193841983,10.02111849,3 months,I3,Máxima
14/09/2022,7.004355444,4.090717189,9.9179937,3 months,I3,Máxima
15/09/2022,6.924187283,4.010549027,9.837825539,3 months,I3,Máxima
16/09/2022,6.726024653,3.812386397,9.639662908,3 months,I3,Máxima
17/09/2022,7.843916958,4.930278703,10.75755521,3 months,I3,Máxima
18/09/2022,8.154663517,5.241025261,11.06830177,3 months,I3,Máxima
19/09/2022,7.079419568,4.165781313,9.993057824,3 months,I3,Máxima
20/09/2022,7.626322844,4.712684589,10.5399611,3 months,I3,Máxima
21/09/2022,7.515039309,4.601401053,10.42867756,3 months,I3,Máxima
22/09/2022,7.426913785,4.513275529,10.34055204,3 months,I3,Máxima
23/09/2022,7.221008574,4.307370318,10.13464683,3 months,I3,Máxima
24/09/2022,6.676157392,3.762519137,9.589795648,3 months,I3,Máxima
25/09/2022,6.979629715,4.06599146,9.893267971,3 months,I3,Máxima
26/09/2022,5.897364329,2.983726073,8.811002585,3 months,I3,Máxima
27/09/2022,6.437510836,3.52387258,9.351149091,3 months,I3,Máxima
28/09/2022,6.319746634,3.406108379,9.23338489,3 months,I3,Máxima
29/09/2022,6.225427531,3.311789275,9.139065786,3 months,I3,Máxima
