Fecha,Hora,V1-2 (5 min),V2-3 (5 min),V3-1 (5 min),I1 (5 min),I2 (5 min),I3 (5 min),IN (5 min),P1 (5 min),P2 (5 min),P3 (5 min),PT (5 min),Hora,ST (5 min),V1-THD (5 min),V2-THD (5 min),V3-THD (5 min),I1-THD (5 min),I2-THD (5 min),I3-THD (5 min),IN-THD (5 min),kWh (5 min),Fecha y hora,I1-THD (5 min),I2-THD (5 min),I3-THD (5 min)
26/02/2022,3:45:00,435.7,435,436.4,0.276,0.3996,0.6205,0.2306,27,-94,-63,0,03:45:00 a. m.,326,2.58,2.42,2.44,52.41,17.12,22.65,45.74,168.537,26/02/2022 03:45,0,0,0
26/02/2022,3:50:00,435.5,434.7,436.2,0.2753,0.3988,0.6175,0.2286,27,-94,-63,0,03:50:00 a. m.,325,2.6,2.45,2.42,52.01,16.9,22.93,46.86,168.537,26/02/2022 03:50,0,0,0
26/02/2022,3:55:00,435.5,434.6,436.3,0.2755,0.4003,0.6215,0.2275,27,-94,-64,0,03:55:00 a. m.,326,2.52,2.48,2.53,51.43,16.9,22.64,45.24,168.537,26/02/2022 03:55,0,0,0
26/02/2022,4:00:00,434.9,434.2,435.5,0.2737,0.3993,0.6199,0.2257,27,-93,-64,0,04:00:00 a. m.,325,2.63,2.45,2.48,52.1,16.85,22.6,47.91,168.537,26/02/2022 04:00,0,0,0
26/02/2022,4:05:00,434.7,434,435.7,0.2726,0.3968,0.6142,0.2248,26,-93,-63,0,04:05:00 a. m.,322,2.57,2.47,2.48,51.96,17,22.96,47.68,168.537,26/02/2022 04:05,0,0,0
26/02/2022,4:10:00,435.4,434.6,436.2,0.2738,0.3977,0.6173,0.2292,27,-93,-62,0,04:10:00 a. m.,324,2.58,2.56,2.52,52.6,16.95,22.72,47.76,168.537,26/02/2022 04:10,0,0,0
26/02/2022,4:15:00,435,434.2,436,0.2734,0.3971,0.6158,0.2299,27,-93,-62,0,04:15:00 a. m.,323,2.58,2.46,2.52,52.34,17.1,22.86,45.73,168.537,26/02/2022 04:15,0,0,0
26/02/2022,4:20:00,435.4,434.4,436.1,0.2739,0.398,0.6164,0.2292,27,-93,-62,0,04:20:00 a. m.,324,2.64,2.44,2.51,52.56,17.12,22.72,45.52,168.537,26/02/2022 04:20,0,0,0
26/02/2022,4:25:00,435.5,434.7,436.5,0.2751,0.3974,0.6136,0.2266,27,-93,-63,0,04:25:00 a. m.,324,2.63,2.51,2.47,51.93,16.94,23.09,47.13,168.537,26/02/2022 04:25,0,0,0
26/02/2022,4:30:00,435.6,434.9,436.2,0.2746,0.3959,0.6104,0.2267,27,-93,-62,0,04:30:00 a. m.,322,2.52,2.5,2.5,51.78,17.1,23.07,45.41,168.537,26/02/2022 04:30,0,0,0
26/02/2022,4:35:00,435.3,434.4,435.9,0.2731,0.3943,0.6084,0.2278,27,-93,-61,0,04:35:00 a. m.,321,2.59,2.44,2.51,52.41,17.16,23.23,47.54,168.537,26/02/2022 04:35,0,0,0
26/02/2022,4:40:00,435.4,434.5,436,0.2729,0.3955,0.6114,0.2279,27,-93,-62,0,04:40:00 a. m.,322,2.6,2.43,2.45,52.12,17.22,23.18,47.21,168.537,26/02/2022 04:40,0,0,0
26/02/2022,4:45:00,435.3,434.4,435.9,0.272,0.3937,0.6067,0.2279,27,-92,-61,0,04:45:00 a. m.,320,2.61,2.54,2.5,52.98,17.22,23.25,48.26,168.537,26/02/2022 04:45,0,0,0
26/02/2022,4:50:00,435,434.1,436,0.2716,0.3919,0.6012,0.2272,26,-92,-61,0,04:50:00 a. m.,318,2.52,2.49,2.5,52.58,17.38,23.57,45.57,168.537,26/02/2022 04:50,0,0,0
26/02/2022,4:55:00,435,434.2,435.8,0.2719,0.3931,0.6045,0.2289,26,-92,-61,0,04:55:00 a. m.,319,2.57,2.46,2.53,52.91,17.28,23.27,45.77,168.537,26/02/2022 04:55,0,0,0
26/02/2022,5:00:00,435.2,434.1,435.8,0.2721,0.3934,0.6064,0.2318,27,-92,-59,0,05:00:00 a. m.,320,2.62,2.43,2.41,52.17,17.23,23.48,45.33,168.537,26/02/2022 05:00,0,0,0
26/02/2022,5:05:00,435.6,434.6,436.2,0.2737,0.3965,0.6132,0.2289,27,-93,-62,0,05:05:00 a. m.,323,2.55,2.53,2.45,51.95,17.05,23.03,45.49,168.537,26/02/2022 05:05,0,0,0
26/02/2022,5:10:00,435.9,435,436.6,0.2747,0.3977,0.6158,0.2274,27,-93,-63,0,05:10:00 a. m.,324,2.53,2.43,2.44,52,16.87,22.9,47.94,168.537,26/02/2022 05:10,0,0,0
26/02/2022,5:15:00,435.7,435,436.7,0.2757,0.3997,0.6205,0.2252,27,-94,-64,0,05:15:00 a. m.,326,2.53,2.43,2.44,52.11,16.98,22.63,48.21,168.537,26/02/2022 05:15,0,0,0
26/02/2022,5:20:00,435.6,434.7,436.3,0.2742,0.3987,0.6174,0.2252,27,-93,-64,0,05:20:00 a. m.,325,2.56,2.38,2.41,52.67,16.94,22.75,49.39,168.537,26/02/2022 05:20,0,0,0
26/02/2022,5:25:00,435.3,434.5,436,0.2733,0.3964,0.6118,0.2257,27,-93,-63,0,05:25:00 a. m.,322,2.55,2.47,2.41,52.44,17.04,22.91,46.08,168.537,26/02/2022 05:25,0,0,0
26/02/2022,5:30:00,434.4,433.6,435.2,0.2707,0.3914,0.6002,0.2263,26,-91,-61,0,05:30:00 a. m.,317,2.51,2.48,2.48,53.03,17.19,23.47,46.44,168.537,26/02/2022 05:30,0,0,0
26/02/2022,5:35:00,434.6,433.7,435.2,0.2698,0.3894,0.5946,0.2251,26,-91,-60,0,05:35:00 a. m.,315,2.56,2.41,2.47,52.41,17.4,23.84,45.68,168.537,26/02/2022 05:35,0,0,0
26/02/2022,5:40:00,434.7,433.8,435.5,0.2707,0.3917,0.6019,0.2261,26,-92,-61,0,05:40:00 a. m.,318,2.48,2.34,2.26,52.74,17.29,23.58,46.8,168.537,26/02/2022 05:40,0,0,0
26/02/2022,5:45:00,434.4,433.6,435,0.27,0.3936,0.6092,0.2281,26,-92,-60,0,05:45:00 a. m.,319,2.37,2.31,2.33,52.36,17.11,23.4,46.76,168.537,26/02/2022 05:45,0,0,0
26/02/2022,5:50:00,434.5,433.6,435.4,0.2699,0.3914,0.6055,0.2321,27,-92,-58,0,05:50:00 a. m.,318,2.39,2.29,2.36,52.9,17.47,23.39,45.44,168.537,26/02/2022 05:50,0,0,0
26/02/2022,5:55:00,434.6,433.8,435.3,0.2698,0.392,0.6055,0.2287,26,-92,-60,0,05:55:00 a. m.,318,2.39,2.24,2.25,53.36,17.28,23.42,47.46,168.537,26/02/2022 05:55,0,0,0
26/02/2022,6:00:00,434.6,433.6,435.5,0.2712,0.3968,0.6166,0.2279,26,-93,-63,0,06:00:00 a. m.,323,2.28,2.22,2.19,52.42,17.33,23.37,46.19,168.537,26/02/2022 06:00,0,0,0
26/02/2022,6:05:00,434.6,433.5,435.2,0.2715,0.3987,0.6189,0.2231,26,-93,-66,0,06:05:00 a. m.,324,2.21,2.18,2.19,52.45,16.96,23.38,48.34,168.537,26/02/2022 06:05,0,0,0
26/02/2022,6:10:00,434.2,433.4,434.9,0.2704,0.3969,0.6149,0.2222,26,-92,-65,0,06:10:00 a. m.,322,2.14,1.94,2.05,52.01,17.29,23.57,47.57,168.537,26/02/2022 06:10,0,0,0
26/02/2022,6:15:00,434.1,433.2,435,0.2697,0.3952,0.6107,0.2214,26,-92,-65,0,06:15:00 a. m.,320,2.09,2.06,1.94,52.5,17.29,23.77,48.93,168.537,26/02/2022 06:15,0,0,0
26/02/2022,6:20:00,433.8,432.8,434.4,0.2675,0.3932,0.6079,0.2223,26,-91,-63,0,06:20:00 a. m.,318,2.03,2,2.01,52.46,17.19,24.02,49.23,168.537,26/02/2022 06:20,0,0,0
26/02/2022,6:25:00,433.5,432.4,434.2,0.267,0.395,0.6135,0.2221,25,-92,-65,0,06:25:00 a. m.,319,1.99,1.9,1.91,52.84,17.43,23.68,48.79,168.537,26/02/2022 06:25,0,0,0
26/02/2022,6:30:00,432.8,431.7,433.3,0.263,0.3892,0.5974,0.218,24,-90,-64,0,06:30:00 a. m.,312,1.96,1.84,1.85,53.78,17.45,24.25,50.28,168.537,26/02/2022 06:30,0,0,0
26/02/2022,6:35:00,432.3,431.3,432.9,0.2624,0.3881,0.5954,0.2202,24,-90,-63,0,06:35:00 a. m.,311,1.9,1.86,1.78,53.66,17.51,24.29,46.75,168.537,26/02/2022 06:35,0,0,0
26/02/2022,6:40:00,432.5,431.6,433.4,0.264,0.3884,0.5965,0.2226,25,-90,-62,0,06:40:00 a. m.,312,1.91,1.9,1.78,53.43,17.25,24.46,47.5,168.537,26/02/2022 06:40,0,0,0
26/02/2022,6:45:00,432.7,431.8,433.3,0.2645,0.3905,0.6007,0.2184,25,-90,-64,0,06:45:00 a. m.,314,1.83,1.78,1.81,52.8,17.37,24.18,46.76,168.537,26/02/2022 06:45,0,0,0
26/02/2022,6:50:00,433,432.1,433.6,0.2652,0.3899,0.6007,0.223,25,-91,-62,0,06:50:00 a. m.,314,1.96,1.88,1.77,53.37,17.31,24.17,47.77,168.537,26/02/2022 06:50,0,0,0
26/02/2022,6:55:00,433.1,432.5,433.9,0.2657,0.3894,0.5982,0.2196,25,-90,-63,0,06:55:00 a. m.,314,1.94,1.95,1.88,52.98,17.19,24.34,49.36,168.537,26/02/2022 06:55,0,0,0
26/02/2022,7:00:00,433.5,432.7,434.2,0.2676,0.3972,0.6164,0.2131,25,-92,-69,0,07:00:00 a. m.,321,1.87,1.84,1.83,52.95,17.28,23.53,51.51,168.537,26/02/2022 07:00,0,0,0
26/02/2022,7:05:00,432.9,432.2,433.4,0.2653,0.3963,0.6144,0.2118,24,-91,-70,0,07:05:00 a. m.,319,2.02,1.9,1.9,53.38,17.17,23.57,52.43,168.537,26/02/2022 07:05,0,0,0
26/02/2022,7:10:00,432.9,432.1,433.6,0.266,0.3957,0.6125,0.2143,24,-91,-69,0,07:10:00 a. m.,319,2.05,1.94,1.93,53.09,17.37,23.6,49.22,168.537,26/02/2022 07:10,0,0,0
26/02/2022,7:15:00,432.8,432,433.4,0.2651,0.3938,0.6079,0.2138,24,-91,-68,0,07:15:00 a. m.,317,1.94,1.89,1.8,53.05,17.11,24.04,50.47,168.537,26/02/2022 07:15,0,0,0
26/02/2022,7:20:00,433.3,432.5,434.1,0.2676,0.3979,0.6172,0.2117,25,-92,-70,0,07:20:00 a. m.,321,1.97,1.87,1.94,52.18,17.19,23.58,49.1,168.537,26/02/2022 07:20,0,0,0
26/02/2022,7:25:00,433,432.3,434,0.2674,0.3991,0.6216,0.2125,25,-92,-70,0,07:25:00 a. m.,322,2.07,1.99,1.93,52.55,17.12,23.38,51.39,168.537,26/02/2022 07:25,0,0,0
26/02/2022,7:30:00,432.6,431.6,433.2,0.2642,0.3958,0.6153,0.2156,24,-91,-68,0,07:30:00 a. m.,319,1.98,1.89,1.86,52.43,17.18,23.79,50.85,168.537,26/02/2022 07:30,0,0,0
26/02/2022,7:35:00,432.8,431.8,433.4,0.2636,0.3928,0.6056,0.2113,24,-90,-68,0,07:35:00 a. m.,315,1.93,1.9,1.92,53.37,17.5,23.95,51.97,168.537,26/02/2022 07:35,0,0,0
26/02/2022,7:40:00,432.9,432.2,434,0.4823,0.4558,0.7627,0.2122,40,-75,-55,0,07:40:00 a. m.,409,2.2,1.96,2.14,74,99.92,42.63,47.83,168.537,26/02/2022 07:40,0,0,0
26/02/2022,7:45:00,433,432.2,433.9,0.7254,0.4747,0.9122,0.2093,93,-22,-6,0,07:45:00 a. m.,527,2.48,2.11,2.33,86.44,372.9,66.7,44.73,168.537,26/02/2022 07:45,0,0,0
26/02/2022,7:50:00,432.3,431.7,433.4,0.8398,0.4842,0.915,0.205,142,28,41,211,07:50:00 a. m.,558,2.39,2.09,2.25,66.52,356.61,65.47,45.43,168.537,26/02/2022 07:50,0,0,0
26/02/2022,7:55:00,433.4,432.5,434,1.0208,0.5958,0.9898,0.2057,201,86,100,387,07:55:00 a. m.,650,2.39,2.12,2.34,52.74,143.73,60.17,44.84,168.5545833,26/02/2022 07:55,0,0,0
26/02/2022,8:00:00,433.3,432.5,434.3,1.2405,0.7774,1.1191,0.205,269,153,167,589,08:00:00 a. m.,783,2.38,2.05,2.29,40,76.36,50.33,47.45,168.5868333,26/02/2022 08:00,0,0,0
26/02/2022,8:05:00,434.1,433.2,434.9,1.6102,1.1239,1.4146,0.2109,372,254,274,900,08:05:00 a. m.,1035,2.43,2.09,2.28,29.27,44.58,37.3,44.84,168.6359167,26/02/2022 08:05,0,0,0
26/02/2022,8:10:00,434.3,433.4,435.3,2.0891,1.5961,1.8252,0.2096,500,382,401,1283,08:10:00 a. m.,1377,2.35,2.06,2.24,21.53,28.05,27.43,45.82,168.7109167,26/02/2022 08:10,0,0,0
26/02/2022,8:15:00,435,433.7,435.7,2.6516,2.1582,2.3369,0.2054,647,529,545,1721,08:15:00 a. m.,1790,2.42,2.1,2.35,16.98,19.63,21.04,44.59,168.8178333,26/02/2022 08:15,0,0,0
26/02/2022,8:20:00,434.8,433.6,435.6,3.1987,2.711,2.8538,0.1993,787,671,684,2142,08:20:00 a. m.,2196,2.4,2.02,2.29,14.36,15.83,17.2,96.9,168.96125,26/02/2022 08:20,0,0,0
26/02/2022,8:25:00,435.8,434.8,436.7,3.7284,3.2356,3.3558,0.1987,925,807,817,2549,08:25:00 a. m.,2594,2.42,2.15,2.34,12.62,13.18,15.2,149.79,169.13975,26/02/2022 08:25,0,0,0
26/02/2022,8:30:00,436,434.8,436.9,4.0501,3.551,3.6547,0.1996,1008,888,895,2790,08:30:00 a. m.,2832,2.52,2.11,2.3,11.9,12.57,13.32,120.24,169.3521667,26/02/2022 08:30,11.9,0,0
26/02/2022,8:35:00,435.8,434.6,436.4,4.4146,3.9114,4.0065,0.1937,1099,978,985,3062,08:35:00 a. m.,3100,2.52,2.1,2.35,11.21,11.47,12.12,142.67,169.5846667,26/02/2022 08:35,11.21,11.47,0
26/02/2022,8:40:00,436.4,435.1,437.2,4.7123,4.2078,4.2879,0.1931,1176,1054,1058,3288,08:40:00 a. m.,3326,2.57,2.17,2.42,10.86,11.48,12.2,336.87,169.8398333,26/02/2022 08:40,10.86,11.48,0
26/02/2022,8:45:00,438.7,437.5,439.2,4.8716,4.3531,4.4322,0.1953,1222,1097,1100,3419,08:45:00 a. m.,3457,2.54,2.16,2.43,10.57,10.81,11.98,353.47,170.1138333,26/02/2022 08:45,10.57,10.81,11.98
26/02/2022,8:50:00,438.1,437.2,439,5.1703,4.6527,4.7177,0.1974,1297,1173,1173,3643,08:50:00 a. m.,3677,2.46,2.07,2.32,9.72,9.88,10.92,165.64,170.39875,26/02/2022 08:50,9.72,9.88,10.92
26/02/2022,8:55:00,438.4,437.3,439.1,5.3391,4.8242,4.8809,0.1982,1340,1216,1215,3771,08:55:00 a. m.,3806,2.58,2.24,2.47,10.01,9.9,11.04,115.11,170.7023333,26/02/2022 08:55,10.01,9.9,11.04
26/02/2022,9:00:00,438.6,437.5,439.4,5.4896,4.9753,5.0261,0.1961,1379,1255,1253,3887,09:00:00 a. m.,3922,2.51,2.21,2.38,9.52,9.77,10.94,123.5,171.0165833,26/02/2022 09:00,9.52,9.77,10.94
26/02/2022,9:05:00,439.5,438.5,440.3,5.5865,5.0614,5.115,0.1978,1407,1279,1278,3964,09:05:00 a. m.,3999,2.6,2.2,2.55,9.73,9.85,10.77,145.04,171.3405,26/02/2022 09:05,9.73,9.85,10.77
26/02/2022,9:10:00,439.2,438.1,440.2,5.7539,5.2235,5.2854,0.202,1450,1320,1321,4091,09:10:00 a. m.,4124,2.52,2.15,2.31,8.75,9.58,10.26,252.84,171.6708333,26/02/2022 09:10,8.75,9.58,10.26
26/02/2022,9:15:00,439.2,438.3,439.9,5.8086,5.281,5.3412,0.2008,1462,1335,1335,4132,09:15:00 a. m.,4165,2.51,2.19,2.43,8.95,9.28,10.54,474.76,172.01175,26/02/2022 09:15,8.95,9.28,10.54
26/02/2022,9:20:00,439.5,438.5,440.4,6.04,5.512,5.576,0.2061,1523,1395,1396,4314,09:20:00 a. m.,4346,2.48,2.13,2.41,8.97,8.72,10.15,231.15,172.3560833,26/02/2022 09:20,8.97,8.72,10.15
26/02/2022,9:25:00,439.5,438.6,440.3,6.1595,5.6363,5.7007,0.2054,1553,1426,1428,4408,09:25:00 a. m.,4440,2.56,2.12,2.46,8.94,8.91,9.95,134.25,172.7155833,26/02/2022 09:25,8.94,8.91,9.95
26/02/2022,9:30:00,439.3,438.5,440.5,6.2471,5.7213,5.7799,0.2061,1575,1447,1448,4469,09:30:00 a. m.,4502,2.59,2.18,2.47,8.96,8.92,9.91,111.37,173.0829167,26/02/2022 09:30,8.96,8.92,9.91
26/02/2022,9:35:00,439.5,438.7,440.4,6.5131,5.9832,6.0362,0.2057,1643,1515,1515,4674,09:35:00 a. m.,4703,2.51,2.13,2.35,8.3,8.36,9.38,123.92,173.4553333,26/02/2022 09:35,8.3,8.36,9.38
26/02/2022,9:40:00,439.3,438.3,440.2,6.6192,6.0907,6.1398,0.2018,1670,1541,1541,4752,09:40:00 a. m.,4780,2.49,2.11,2.43,8.36,7.85,9.06,154.2,173.8448333,26/02/2022 09:40,8.36,7.85,9.06
26/02/2022,9:45:00,439.1,437.9,439.9,6.6126,6.0889,6.1351,0.201,1667,1540,1538,4746,09:45:00 a. m.,4774,2.47,2,2.28,8.22,8.18,8.83,337.21,174.2408333,26/02/2022 09:45,8.22,8.18,8.83
26/02/2022,9:50:00,439.3,438.3,440,6.6243,6.0965,6.1499,0.2012,1670,1543,1543,4756,09:50:00 a. m.,4785,2.51,2.15,2.34,7.99,8.18,9.31,447.62,174.6363333,26/02/2022 09:50,7.99,8.18,9.31
26/02/2022,9:55:00,438.8,437.8,439.8,6.6797,6.1511,6.1973,0.2039,1684,1555,1555,4793,09:55:00 a. m.,4821,2.41,2.11,2.33,8.16,7.82,8.96,222.52,175.0326667,26/02/2022 09:55,8.16,7.82,8.96
26/02/2022,10:00:00,439.3,438.2,440,6.7041,6.1826,6.2406,0.2036,1691,1565,1566,4822,10:00:00 a. m.,4850,2.5,2.05,2.33,8.24,7.99,8.87,140.97,175.4320833,26/02/2022 10:00,8.24,7.99,8.87
26/02/2022,10:05:00,439.5,438.2,440.4,6.7287,6.2056,6.2655,0.2073,1699,1571,1573,4842,10:05:00 a. m.,4871,2.58,2.12,2.34,8.15,8.04,8.94,111.08,175.8339167,26/02/2022 10:05,8.15,8.04,8.94
26/02/2022,10:10:00,439.1,438.1,440.2,6.7189,6.1896,6.2464,0.2069,1695,1565,1568,4828,10:10:00 a. m.,4856,2.48,2.13,2.33,8.15,8.11,8.93,122.44,176.2374167,26/02/2022 10:10,8.15,8.11,8.93
26/02/2022,10:15:00,439.2,438.2,439.9,6.8871,6.3633,6.4176,0.2044,1737,1610,1611,4958,10:15:00 a. m.,4986,2.5,2.19,2.41,8.2,7.79,8.9,155.68,176.63975,26/02/2022 10:15,8.2,7.79,8.9
26/02/2022,10:20:00,439.4,438.2,440.3,7.0804,6.5565,6.6054,0.2046,1787,1660,1660,5107,10:20:00 a. m.,5134,2.54,2.09,2.37,7.99,7.92,8.47,364.54,177.0529167,26/02/2022 10:20,7.99,7.92,8.47
26/02/2022,10:25:00,439.5,438.4,440.2,7.0526,6.5288,6.5745,0.2038,1781,1654,1653,5087,10:25:00 a. m.,5113,2.5,2.1,2.27,7.59,7.51,8.47,446.81,177.4785,26/02/2022 10:25,7.59,7.51,8.47
26/02/2022,10:30:00,439.7,438.6,440.6,7.1227,6.5958,6.6217,0.2046,1800,1671,1665,5136,10:30:00 a. m.,5163,2.44,2.07,2.3,7.86,7.47,8.6,201.33,177.9024167,26/02/2022 10:30,7.86,7.47,8.6
26/02/2022,10:35:00,439.8,438.8,440.9,7.1439,6.6098,6.6291,0.2086,1806,1675,1669,5150,10:35:00 a. m.,5176,2.45,1.99,2.31,7.8,7.31,8.34,120.8,178.3304167,26/02/2022 10:35,7.8,7.31,8.34
26/02/2022,10:40:00,439.6,438.4,440.5,7.0625,6.5409,6.5834,0.2054,1784,1657,1656,5097,10:40:00 a. m.,5122,2.45,1.97,2.19,7.64,7.3,8,111.61,178.7595833,26/02/2022 10:40,7.64,7.3,8
26/02/2022,10:45:00,439.9,438.5,440.4,7.2017,6.6837,6.7271,0.2036,1820,1694,1692,5205,10:45:00 a. m.,5231,2.45,2.06,2.25,7.7,7.41,8.39,121.81,179.1843333,26/02/2022 10:45,7.7,7.41,8.39
26/02/2022,10:50:00,438.7,437.6,439.8,7.1065,6.5842,6.6306,0.2023,1793,1665,1666,5123,10:50:00 a. m.,5147,2.42,1.93,2.24,7.5,7.09,7.72,138.77,179.6180833,26/02/2022 10:50,7.5,7.09,7.72
26/02/2022,10:55:00,438.8,437.7,439.8,7.2217,6.7011,6.739,0.2039,1822,1695,1693,5209,10:55:00 a. m.,5234,2.44,2.09,2.18,7.32,7.46,8.02,252.72,180.045,26/02/2022 10:55,7.32,7.46,8.02
26/02/2022,11:00:00,439.2,438.2,440.1,7.242,6.7175,6.7592,0.2023,1828,1701,1699,5228,11:00:00 a. m.,5253,2.36,2.03,2.27,7.47,7.14,8.03,460.19,180.4790833,26/02/2022 11:00,7.47,7.14,8.03
26/02/2022,11:05:00,438.8,437.7,439.8,7.0284,6.5143,6.5598,0.2048,1773,1647,1647,5067,11:05:00 a. m.,5092,2.41,2.03,2.31,7.7,7.31,8.09,301.4,180.91475,26/02/2022 11:05,7.7,7.31,8.09
26/02/2022,11:10:00,439.1,437.8,440,7.1958,6.6764,6.7263,0.2089,1816,1689,1690,5195,11:10:00 a. m.,5220,2.47,2.05,2.25,7.58,7.6,8.19,154.78,181.337,26/02/2022 11:10,7.58,7.6,8.19
26/02/2022,11:15:00,438.8,437.7,439.7,7.3872,6.8709,6.9117,0.2087,1863,1737,1736,5337,11:15:00 a. m.,5362,2.47,2.15,2.33,7.43,7.15,8.17,108.04,181.7699167,26/02/2022 11:15,7.43,7.15,8.17
26/02/2022,11:20:00,438.5,437.5,439.3,7.1644,6.6473,6.693,0.2075,1805,1680,1679,5164,11:20:00 a. m.,5189,2.39,2.1,2.28,7.73,7.4,8.12,116.88,182.2146667,26/02/2022 11:20,7.73,7.4,8.12
26/02/2022,11:25:00,438.5,437.3,439.3,7.0325,6.5202,6.5569,0.2025,1772,1647,1644,5063,11:25:00 a. m.,5089,2.53,2.09,2.36,7.75,7.62,8.25,136.81,182.645,26/02/2022 11:25,7.75,7.62,8.25
26/02/2022,11:30:00,440.1,438.9,440.9,6.957,6.4243,6.4701,0.2072,1759,1629,1627,5015,11:30:00 a. m.,5043,2.51,2.17,2.28,7.74,7.92,8.6,241.2,183.0669167,26/02/2022 11:30,7.74,7.92,8.6
26/02/2022,11:35:00,440.3,439.2,441.2,7.2224,6.6896,6.7321,0.2077,1827,1696,1696,5219,11:35:00 a. m.,5246,2.48,2.18,2.4,7.64,7.64,8.43,460.43,183.4848333,26/02/2022 11:35,7.64,7.64,8.43
26/02/2022,11:40:00,440.4,439.2,441.3,7.2696,6.7383,6.79,0.2118,1840,1710,1710,5260,11:40:00 a. m.,5287,2.52,2.13,2.41,7.74,7.46,8.21,296.58,183.91975,26/02/2022 11:40,7.74,7.46,8.21
26/02/2022,11:45:00,440.7,439.5,441.6,7.3989,6.8703,6.9228,0.2127,1875,1745,1746,5365,11:45:00 a. m.,5390,2.45,2.1,2.26,7.32,7.4,8.09,164.64,184.3580833,26/02/2022 11:45,7.32,7.4,8.09
26/02/2022,11:50:00,440.7,439.5,441.5,7.1313,6.6006,6.6579,0.2095,1806,1676,1678,5160,11:50:00 a. m.,5186,2.43,2.11,2.34,7.55,7.17,8.24,112.05,184.8051667,26/02/2022 11:50,7.55,7.17,8.24
26/02/2022,11:55:00,440.3,439.4,441.3,7.3987,6.8671,6.9216,0.2097,1873,1743,1745,5360,11:55:00 a. m.,5386,2.43,2.12,2.33,7.58,7.25,7.94,114.88,185.2351667,26/02/2022 11:55,7.58,7.25,7.94
26/02/2022,12:00:00,440.7,439.7,441.6,7.5811,7.0499,7.1035,0.2089,1921,1791,1793,5504,12:00:00 p. m.,5530,2.54,2.12,2.37,7.4,7.27,7.73,132.24,185.6818333,26/02/2022 12:00,7.4,7.27,7.73
26/02/2022,12:05:00,441.5,440,442.1,7.7578,7.2337,7.275,0.2058,1969,1840,1838,5647,12:05:00 p. m.,5671,2.46,2.15,2.24,7.05,7.03,7.72,216.59,186.1405,26/02/2022 12:05,7.05,7.03,7.72
26/02/2022,12:10:00,441.4,440.1,442.2,7.9942,7.4671,7.5056,0.2062,2030,1900,1898,5827,12:10:00 p. m.,5850,2.42,2.08,2.35,7.01,6.73,7.47,437.66,186.6110833,26/02/2022 12:10,7.01,6.73,7.47
26/02/2022,12:15:00,441.6,440.4,442.5,8.0395,7.501,7.5469,0.2113,2042,1910,1910,5862,12:15:00 p. m.,5885,2.49,2.08,2.34,6.91,6.68,7.33,298.53,187.0966667,26/02/2022 12:15,6.91,6.68,7.33
26/02/2022,12:20:00,441,440,442,8.0781,7.5424,7.5821,0.2137,2049,1918,1917,5884,12:20:00 p. m.,5907,2.44,2.06,2.27,6.91,6.81,7.37,146.17,187.5851667,26/02/2022 12:20,6.91,6.81,7.37
26/02/2022,12:25:00,440,438.9,440.8,7.374,6.8488,6.8986,0.2114,1865,1737,1737,5338,12:25:00 p. m.,5363,2.45,2.04,2.24,7.3,7.05,7.77,108.43,188.0755,26/02/2022 12:25,7.3,7.05,7.77
26/02/2022,12:30:00,440.1,438.9,441.1,7.2849,6.7676,6.8115,0.2106,1843,1716,1716,5274,12:30:00 p. m.,5300,2.43,2.12,2.3,7.4,7.32,8.2,117.77,188.5203333,26/02/2022 12:30,7.4,7.32,8.2
26/02/2022,12:35:00,440.1,439,441.4,7.3514,6.8199,6.8676,0.211,1860,1728,1730,5318,12:35:00 p. m.,5343,2.5,2.06,2.4,7.59,7.25,7.79,134.05,188.9598333,26/02/2022 12:35,7.59,7.25,7.79
26/02/2022,12:40:00,441.1,440,442.2,8.2094,7.6801,7.7109,0.2128,2084,1953,1950,5987,12:40:00 p. m.,6010,2.42,2.08,2.2,6.62,6.65,7.11,269.03,189.403,26/02/2022 12:40,6.62,6.65,7.11
26/02/2022,12:45:00,441.5,440.3,442.3,8.2183,7.6914,7.7271,0.2104,2087,1958,1955,6000,12:45:00 p. m.,6023,2.4,2.06,2.29,6.71,6.57,7.27,447.89,189.9019167,26/02/2022 12:45,6.71,6.57,7.27
26/02/2022,12:50:00,441.6,440.4,442.5,8.0163,7.4817,7.5341,0.2151,2036,1904,1906,5847,12:50:00 p. m.,5871,2.44,2.06,2.31,6.97,6.7,7.33,278.2,190.4019167,26/02/2022 12:50,6.97,6.7,7.33
26/02/2022,12:55:00,441.7,440.4,442.5,7.9127,7.3845,7.4316,0.2145,2010,1879,1880,5769,12:55:00 p. m.,5792,2.43,2.05,2.18,6.83,6.96,7.4,156.21,190.8891667,26/02/2022 12:55,6.83,6.96,7.4
26/02/2022,13:00:00,442.1,441.1,443.1,7.8734,7.337,7.3869,0.2177,2002,1870,1871,5742,01:00:00 p. m.,5766,2.43,2.11,2.36,6.91,6.66,7.7,106.33,191.3699167,26/02/2022 13:00,6.91,6.66,7.7
26/02/2022,13:05:00,441.9,440.6,442.4,7.7619,7.2385,7.2892,0.214,1971,1844,1843,5658,01:05:00 p. m.,5682,2.4,2.02,2.28,7.28,6.9,7.44,110.54,191.8484167,26/02/2022 13:05,7.28,6.9,7.44
