Fecha,Hora,V1-2 (5 min),V2-3 (5 min),V3-1 (5 min),I1 (5 min),I2 (5 min),I3 (5 min),IN (5 min),P1 (W) (5 min),P2 (W) (5 min),P3 (W) (5 min),PT (W) (5 min),Hora2,ST (VA) (5 min),V1-2 THD (5 min),V2-3 THD (5 min),V3-1 THD (5 min),I1 THD (5 min),I2 THD (5 min),I3 THD (5 min),IN THD (5 min),kWH(5 min),I1-THD(5min),I2-THD(5min),I3-THD(5min),Fecha y Hora
02/10/2022,15:20:00,450.9,449.1,450.9,7.1127,6.5207,6.6649,0.2339,1842,1689,1711,5242,03:20:00 p. m.,5277,2.38,2.19,2.4,8.81,8.46,9.04,113.38,67.85383333,8.81,8.46,9.04,02/10/2022 15:20
02/10/2022,15:25:00,450.7,449.2,451,6.9461,6.3535,6.5002,0.2353,1798,1645,1667,5111,03:25:00 p. m.,5148,2.47,2.31,2.5,8.92,9.13,9.72,117.66,68.27975,8.92,9.13,9.72,02/10/2022 15:25
02/10/2022,15:30:00,450.6,449.1,450.9,6.9814,6.3834,6.5266,0.2353,1807,1652,1674,5133,03:30:00 p. m.,5170,2.51,2.34,2.52,9.3,8.82,9.52,121.03,68.7075,9.3,8.82,9.52,02/10/2022 15:30
02/10/2022,15:35:00,450.5,448.9,450.9,6.9072,6.3125,6.4662,0.233,1787,1633,1658,5078,03:35:00 p. m.,5116,2.49,2.33,2.51,9.08,9.28,9.71,199.74,69.13066667,9.08,9.28,9.71,02/10/2022 15:35
02/10/2022,15:40:00,450,448.6,450.6,6.7925,6.2,6.3422,0.2285,1755,1601,1624,4980,03:40:00 p. m.,5018,2.51,2.35,2.53,9.27,9.24,10.15,407.2,69.54566667,9.27,9.24,10.15,02/10/2022 15:40
02/10/2022,15:45:00,449,447.4,449.3,6.3407,5.7567,5.9071,0.2302,1619,1467,1491,4578,03:45:00 p. m.,4618,2.48,2.3,2.5,10,9.98,10.69,325.09,69.92716667,10,9.98,10.69,02/10/2022 15:45
02/10/2022,15:50:00,449.7,448.2,450.2,6.8194,6.2216,6.3698,0.2338,1761,1606,1630,4998,03:50:00 p. m.,5036,2.53,2.35,2.53,9.53,9.21,9.79,147.83,70.34366667,9.53,9.21,9.79,02/10/2022 15:50
02/10/2022,15:55:00,450,448.5,450.3,6.8969,6.3071,6.4443,0.2327,1782,1630,1650,5062,03:55:00 p. m.,5099,2.53,2.34,2.53,9.21,9.21,9.75,112.08,70.7655,9.21,9.21,9.75,02/10/2022 15:55
02/10/2022,16:00:00,451,449.3,451.5,7.2504,6.6502,6.7904,0.2356,1879,1722,1745,5346,04:00:00 p. m.,5383,2.54,2.37,2.53,8.88,8.89,9.38,115.62,71.211,8.88,8.89,9.38,02/10/2022 16:00
02/10/2022,16:05:00,450.3,448.6,450.8,7.1237,6.5311,6.6672,0.2321,1843,1688,1710,5242,04:05:00 p. m.,5279,2.54,2.36,2.53,9.08,8.7,9.39,125.98,71.64783333,9.08,8.7,9.39,02/10/2022 16:05
02/10/2022,16:10:00,450.3,448.5,450.7,7.0121,6.4164,6.5577,0.2312,1814,1658,1681,5153,04:10:00 p. m.,5190,2.5,2.33,2.51,9.1,9.18,9.37,249.63,72.07725,9.1,9.18,9.37,02/10/2022 16:10
02/10/2022,16:15:00,448.4,446.8,449,5.6609,5.0743,5.2416,0.2302,1439,1287,1314,4040,04:15:00 p. m.,4087,2.56,2.38,2.57,10.83,11.64,12.44,450.58,72.41391667,10.83,11.64,0,02/10/2022 16:15
02/10/2022,16:20:00,443,441.5,443.7,1.9611,1.5018,1.8041,0.2399,399,262,298,958,04:20:00 p. m.,1193,2.46,2.29,2.47,44.01,173.12,44.97,76.47,72.49375,0,0,0,02/10/2022 16:20
02/10/2022,16:25:00,441.3,440,442.3,0.8634,0.5388,1.0136,0.248,125,-6,35,153,04:25:00 p. m.,614,2.43,2.28,2.44,82.71,319.4,66.05,52.81,72.5065,0,0,0,02/10/2022 16:25
02/10/2022,16:30:00,442.5,441.4,443.7,1.6789,1.2458,1.5729,0.243,318,181,219,717,04:30:00 p. m.,1016,2.37,2.23,2.39,54.61,251.06,50.65,53.85,72.56625,0,0,0,02/10/2022 16:30
02/10/2022,16:35:00,442.6,441.2,443.5,1.5419,1.0994,1.4598,0.2455,294,157,195,646,04:35:00 p. m.,952,2.4,2.25,2.42,55.33,226.14,50.79,54.39,72.62008333,0,0,0,02/10/2022 16:35
02/10/2022,16:40:00,447.7,446.3,448.2,4.7447,4.1605,4.3492,0.2332,1196,1045,1073,3315,04:40:00 p. m.,3371,2.44,2.29,2.48,12.98,13.88,14.38,346.06,72.89633333,0,0,0,02/10/2022 16:40
02/10/2022,16:45:00,447.8,446.4,448.3,4.7995,4.215,4.4005,0.23,1224,1075,1102,3401,04:45:00 p. m.,3452,2.45,2.3,2.49,12.11,12.64,13.62,181.14,73.17975,0,0,0,02/10/2022 16:45
02/10/2022,16:50:00,448.6,447.2,449.3,5.5001,4.9086,5.0858,0.2301,1413,1261,1289,3962,04:50:00 p. m.,4008,2.49,2.32,2.5,10.78,11.12,11.95,114.68,73.50991667,10.78,11.12,11.95,02/10/2022 16:50
02/10/2022,16:55:00,447.1,445.9,447.8,4.8818,4.2969,4.4688,0.2289,1239,1089,1114,3442,04:55:00 p. m.,3494,2.59,2.42,2.59,12.39,12.99,13.45,114.99,73.79675,0,0,0,02/10/2022 16:55
02/10/2022,17:00:00,445.8,444.5,446.3,3.5322,2.9631,3.1797,0.2286,880,736,765,2381,05:00:00 p. m.,2450,2.4,2.24,2.44,15.92,17.86,18.37,119.92,73.99516667,0,0,0,02/10/2022 17:00
02/10/2022,17:05:00,446.4,445,446.7,4.1874,3.6013,3.7957,0.2261,1064,916,942,2921,05:05:00 p. m.,2979,2.55,2.35,2.5,13.46,15.19,15.18,209.68,74.23858333,0,0,0,02/10/2022 17:05
02/10/2022,17:10:00,444.3,443.2,444.9,2.565,2.0127,2.282,0.2349,619,477,512,1608,05:10:00 p. m.,1720,2.77,2.61,2.61,24.06,32.28,28.39,73.37,74.37258333,0,0,0,02/10/2022 17:10
02/10/2022,17:15:00,443.5,442.4,444.3,1.7215,1.1739,1.5407,0.2374,403,265,302,970,05:15:00 p. m.,1132,2.51,2.38,2.5,31.92,50.02,39.08,56.81,74.45341667,0,0,0,02/10/2022 17:15
02/10/2022,17:20:00,443.7,442.4,444.4,1.721,1.1706,1.5413,0.2387,401,261,298,960,05:20:00 p. m.,1126,2.47,2.34,2.49,32.33,51.46,39.6,57.46,74.53341667,0,0,0,02/10/2022 17:20
02/10/2022,17:25:00,443.3,442,444,1.2806,0.7659,1.2179,0.2453,274,137,177,588,05:25:00 p. m.,835,2.53,2.37,2.54,46.39,95.94,53.22,53.13,74.58241667,0,0,0,02/10/2022 17:25
02/10/2022,17:30:00,442.6,441.5,443.6,1.1135,0.6372,1.1277,0.251,218,81,124,423,05:30:00 p. m.,734,2.57,2.42,2.59,57.45,163.73,59.96,51.7,74.61766667,0,0,0,02/10/2022 17:30
02/10/2022,17:35:00,442.2,441,443.1,0.9284,0.5522,1.0475,0.253,149,14,57,220,05:35:00 p. m.,645,2.58,2.42,2.58,75.94,382.45,66.34,49.48,74.636,0,0,0,02/10/2022 17:35
02/10/2022,17:40:00,442.1,440.9,443,0.774,0.5832,0.9613,0.251,92,-43,-2,49,05:40:00 p. m.,586,2.58,2.45,2.6,119.82,311.26,80.32,52.25,74.64008333,0,0,0,02/10/2022 17:40
02/10/2022,17:45:00,441.6,440.5,442.7,0.6329,0.6266,0.8018,0.2498,62,-72,-32,-42,05:45:00 p. m.,517,2.52,2.37,2.52,162.52,144.46,104.21,52.58,74.63658333,0,0,0,02/10/2022 17:45
02/10/2022,17:50:00,442.4,441.1,443.1,1.2131,0.7405,1.1894,0.2449,239,102,141,482,05:50:00 p. m.,790,2.54,2.37,2.54,56.81,200.43,56.65,54.18,74.67675,0,0,0,02/10/2022 17:50
02/10/2022,17:55:00,442.3,441.1,443,1.0719,0.684,1.1232,0.2429,180,45,83,309,05:55:00 p. m.,722,2.58,2.41,2.58,73.9,233.01,63.28,55.02,74.7025,0,0,0,02/10/2022 17:55
02/10/2022,18:00:00,441.4,440.6,442.5,0.7885,0.5925,1.0147,0.2497,78,-54,-11,13,06:00:00 p. m.,611,2.63,2.48,2.63,105.63,239.69,71.8,51.4,74.70358333,0,0,0,02/10/2022 18:00
02/10/2022,18:05:00,441.9,440.9,443.1,0.806,0.5889,1.0395,0.2534,87,-49,-6,32,06:05:00 p. m.,621,2.59,2.45,2.6,100.95,271.3,69.14,50.86,74.70625,0,0,0,02/10/2022 18:05
02/10/2022,18:10:00,442.4,441.5,443.5,0.9953,0.5772,1.0662,0.2465,175,40,80,295,06:10:00 p. m.,673,2.61,2.48,2.62,68.15,315.69,65.41,51.09,74.73083333,0,0,0,02/10/2022 18:10
02/10/2022,18:15:00,442,440.9,442.8,0.9097,0.558,1.0365,0.2488,139,4,46,190,06:15:00 p. m.,638,2.6,2.43,2.61,79.89,327.7,67.28,52.51,74.74666667,0,0,0,02/10/2022 18:15
02/10/2022,18:20:00,441.8,440.8,442.8,0.7204,0.5833,0.9224,0.2516,76,-58,-15,2,06:20:00 p. m.,562,2.53,2.36,2.53,133.53,212.93,80.98,52.09,74.74683333,0,0,0,02/10/2022 18:20
02/10/2022,18:25:00,442.4,441.4,443.3,1.2498,0.7758,1.2075,0.2423,249,114,153,516,06:25:00 p. m.,813,2.53,2.36,2.52,54.9,167.38,54.11,54.74,74.78983333,0,0,0,02/10/2022 18:25
02/10/2022,18:30:00,442.4,441.4,443.4,1.2894,0.7672,1.2097,0.2395,278,142,180,600,06:30:00 p. m.,833,2.46,2.3,2.45,44.34,90.12,51,56.9,74.83983333,0,0,0,02/10/2022 18:30
02/10/2022,18:35:00,442.4,441.3,443.3,1.0594,0.5981,1.0845,0.247,202,67,109,378,06:35:00 p. m.,699,2.55,2.39,2.55,59.7,190.52,60.97,51.82,74.87133333,0,0,0,02/10/2022 18:35
02/10/2022,18:40:00,442.3,441.2,442.9,0.8853,0.5298,1.0211,0.2467,134,-1,39,171,06:40:00 p. m.,621,2.51,2.34,2.54,79.89,423.38,66.37,52.74,74.88558333,0,0,0,02/10/2022 18:40
02/10/2022,18:45:00,442.3,441.2,443.2,0.6355,0.6632,0.7852,0.2576,57,-78,-34,-55,06:45:00 p. m.,514,2.42,2.26,2.43,114.05,119.61,109.38,49.43,74.881,0,0,0,02/10/2022 18:45
02/10/2022,18:50:00,442,440.9,443,0.3215,0.4067,0.651,0.2668,37,-99,-51,-113,06:50:00 p. m.,352,2.21,2.02,2.19,53.94,16.89,23.17,54,74.87158333,0,0,0,02/10/2022 18:50
02/10/2022,18:55:00,441.5,440.6,442.8,0.3208,0.4065,0.6524,0.2673,37,-99,-50,-112,06:55:00 p. m.,352,2.23,2.06,2.2,53.95,16.75,23.18,54.84,74.86225,0,0,0,02/10/2022 18:55
02/10/2022,19:00:00,442.1,441.2,443.2,0.322,0.4062,0.6511,0.2677,37,-99,-50,-112,07:00:00 p. m.,352,2.21,2.03,2.18,54.35,17.05,23.01,54.64,74.85291667,0,0,0,02/10/2022 19:00
02/10/2022,19:05:00,442,440.7,442.7,0.32,0.4059,0.6503,0.2675,37,-99,-50,-113,07:05:00 p. m.,351,2.23,2.01,2.21,54.59,16.9,23.12,54.98,74.8435,0,0,0,02/10/2022 19:05
02/10/2022,19:10:00,441.8,440.6,442.9,0.3197,0.4014,0.639,0.2697,37,-98,-48,-109,07:10:00 p. m.,347,2.24,2.03,2.21,54.87,17.13,23.38,52.44,74.83441667,0,0,0,02/10/2022 19:10
02/10/2022,19:15:00,442.1,440.8,443.1,0.3212,0.4034,0.6442,0.2706,37,-99,-47,-109,07:15:00 p. m.,349,2.29,2.07,2.23,54.39,16.86,23.42,52,74.82533333,0,0,0,02/10/2022 19:15
02/10/2022,19:20:00,442.3,441,443.3,0.3216,0.405,0.6461,0.267,37,-99,-49,-111,07:20:00 p. m.,351,2.28,2.06,2.23,54.03,16.82,23.2,52.73,74.81608333,0,0,0,02/10/2022 19:20
02/10/2022,19:25:00,442.3,441.1,443,0.3201,0.4037,0.6403,0.2606,37,-98,-51,-113,07:25:00 p. m.,348,2.3,2.07,2.24,54.42,16.64,23.39,56.48,74.80666667,0,0,0,02/10/2022 19:25
02/10/2022,19:30:00,441.5,440.3,442.4,0.3179,0.4013,0.6387,0.2648,37,-98,-48,-109,07:30:00 p. m.,346,2.28,2.04,2.23,54.79,17.03,23.53,53.78,74.79758333,0,0,0,02/10/2022 19:30
02/10/2022,19:35:00,441,440,442.2,0.3166,0.397,0.6281,0.2658,36,-97,-47,-107,07:35:00 p. m.,342,2.24,2.03,2.2,55.52,17.06,24.01,54.36,74.78866667,0,0,0,02/10/2022 19:35
02/10/2022,19:40:00,440.6,439.6,441.8,0.3157,0.3997,0.6386,0.2708,36,-97,-45,-107,07:40:00 p. m.,345,2.21,2.01,2.17,55.29,17.17,23.77,50.99,74.77975,0,0,0,02/10/2022 19:40
02/10/2022,19:45:00,440.2,439,441.3,0.3139,0.3997,0.6362,0.2653,36,-97,-47,-109,07:45:00 p. m.,343,2.24,2.04,2.2,55.19,16.84,23.92,52.22,74.77066667,0,0,0,02/10/2022 19:45
02/10/2022,19:50:00,438.9,437.7,440.3,0.3102,0.397,0.63,0.2619,35,-96,-48,-109,07:50:00 p. m.,339,2.19,2.01,2.16,54.89,17.17,24.12,50.65,74.76158333,0,0,0,02/10/2022 19:50
02/10/2022,19:55:00,439.1,437.6,440.3,0.3102,0.3986,0.6374,0.2665,35,-97,-47,-108,07:55:00 p. m.,341,2.24,2.01,2.18,55.18,17.1,24.08,52.52,74.75258333,0,0,0,02/10/2022 19:55
02/10/2022,20:00:00,439.7,438.1,440.9,0.3125,0.4029,0.6515,0.2714,36,-98,-46,-109,08:00:00 p. m.,347,2.26,2.02,2.2,54.5,17.01,23.69,52.06,74.7435,0,0,0,02/10/2022 20:00
02/10/2022,20:05:00,439.5,438.2,440.7,0.3114,0.4001,0.6413,0.2649,35,-97,-49,-111,08:05:00 p. m.,343,2.32,2.09,2.24,55.32,17.05,23.54,53.26,74.73425,0,0,0,02/10/2022 20:05
02/10/2022,20:10:00,439.1,438,440.5,0.3112,0.4028,0.6526,0.2731,35,-98,-46,-109,08:10:00 p. m.,347,2.33,2.11,2.26,54.9,17.05,23.38,52.03,74.72516667,0,0,0,02/10/2022 20:10
02/10/2022,20:15:00,439.4,438.4,440.8,0.3118,0.3987,0.6398,0.2702,35,-97,-46,-108,08:15:00 p. m.,343,2.26,2.04,2.2,55.64,17.22,23.75,51.04,74.71616667,0,0,0,02/10/2022 20:15
02/10/2022,20:20:00,439.7,438.4,440.4,0.3111,0.397,0.6394,0.277,36,-97,-42,-103,08:20:00 p. m.,342,2.3,2.06,2.26,54.99,17.19,24,49.16,74.70758333,0,0,0,02/10/2022 20:20
02/10/2022,20:25:00,439.6,438.5,440.9,0.3143,0.4021,0.6502,0.272,36,-98,-46,-108,08:25:00 p. m.,347,2.24,2.01,2.2,54.68,17.02,23.67,49.94,74.69858333,0,0,0,02/10/2022 20:25
02/10/2022,20:30:00,440.1,439.1,441.5,0.3155,0.4045,0.6548,0.2697,36,-98,-48,-110,08:30:00 p. m.,350,2.3,2.07,2.23,54.54,16.88,23.61,53.4,74.68941667,0,0,0,02/10/2022 20:30
02/10/2022,20:35:00,440.2,439.1,441.5,0.3142,0.3994,0.6414,0.2684,36,-97,-47,-108,08:35:00 p. m.,345,2.31,2.09,2.24,55.32,17.17,23.81,52.52,74.68041667,0,0,0,02/10/2022 20:35
02/10/2022,20:40:00,440.4,439.2,441.5,0.315,0.4019,0.6507,0.2764,36,-98,-44,-106,08:40:00 p. m.,348,2.34,2.1,2.25,55.07,17.02,23.57,51.41,74.67158333,0,0,0,02/10/2022 20:40
02/10/2022,20:45:00,440.5,439.2,441.9,0.3175,0.4061,0.6631,0.2813,37,-99,-44,-106,08:45:00 p. m.,353,2.3,2.06,2.23,54.87,17.07,23.15,49.53,74.66275,0,0,0,02/10/2022 20:45
02/10/2022,20:50:00,440.3,439.3,441.7,0.3165,0.4029,0.6512,0.2739,36,-98,-45,-107,08:50:00 p. m.,349,2.26,2.02,2.19,54.52,16.96,23.56,50.36,74.65383333,0,0,0,02/10/2022 20:50
02/10/2022,20:55:00,441.1,440.2,442.4,0.3205,0.4096,0.668,0.2752,37,-100,-47,-110,08:55:00 p. m.,356,2.27,2.03,2.2,53.85,16.71,22.9,50.62,74.64466667,0,0,0,02/10/2022 20:55
02/10/2022,21:00:00,441.2,440.3,442.9,0.3222,0.414,0.6843,0.2818,38,-102,-46,-109,09:00:00 p. m.,362,2.31,2.09,2.25,53.75,16.64,22.72,52.06,74.63558333,0,0,0,02/10/2022 21:00
02/10/2022,21:05:00,441.3,440.4,442.9,0.3208,0.4078,0.6691,0.2828,38,-100,-43,-105,09:05:00 p. m.,356,2.28,2.06,2.23,54.05,17.11,23.07,50.36,74.62683333,0,0,0,02/10/2022 21:05
02/10/2022,21:10:00,441.5,440.6,442.8,0.3211,0.4113,0.676,0.2801,38,-101,-46,-109,09:10:00 p. m.,359,2.25,2.01,2.2,54.45,16.85,22.8,52.75,74.61775,0,0,0,02/10/2022 21:10
02/10/2022,21:15:00,441.1,439.8,442.4,0.3185,0.4083,0.6678,0.2799,37,-100,-45,-108,09:15:00 p. m.,355,2.27,2.02,2.23,54.33,17.07,23.09,50.46,74.60875,0,0,0,02/10/2022 21:15
02/10/2022,21:20:00,441.6,440.6,443.2,0.3219,0.4112,0.6737,0.2789,37,-101,-46,-110,09:20:00 p. m.,359,2.23,1.99,2.19,54.26,16.84,23.04,51.36,74.59958333,0,0,0,02/10/2022 21:20
02/10/2022,21:25:00,441.4,440.4,442.8,0.3218,0.4089,0.6694,0.2814,38,-100,-44,-107,09:25:00 p. m.,357,2.22,1.97,2.17,53.79,17.03,23.11,49.28,74.59066667,0,0,0,02/10/2022 21:25
02/10/2022,21:30:00,441.3,440.2,442.9,0.3209,0.4072,0.6635,0.277,38,-100,-45,-107,09:30:00 p. m.,355,2.2,1.95,2.13,54.36,16.83,23.33,51.85,74.58175,0,0,0,02/10/2022 21:30
02/10/2022,21:35:00,440.7,439.5,442.3,0.3174,0.4053,0.6588,0.2745,37,-99,-46,-108,09:35:00 p. m.,352,2.17,1.93,2.12,54.29,17.22,23.44,52,74.57275,0,0,0,02/10/2022 21:35
02/10/2022,21:40:00,441.2,439.9,442.2,0.317,0.4054,0.6588,0.2761,37,-99,-46,-108,09:40:00 p. m.,352,2.15,1.9,2.13,54.86,17.16,23.36,53,74.56375,0,0,0,02/10/2022 21:40
02/10/2022,21:45:00,440.9,439.7,442.2,0.3165,0.4017,0.647,0.2736,36,-98,-45,-107,09:45:00 p. m.,348,2.16,1.92,2.12,54.79,17.22,23.77,51.29,74.55483333,0,0,0,02/10/2022 21:45
02/10/2022,21:50:00,441.7,440.6,443.3,0.3225,0.4116,0.6756,0.2826,38,-101,-45,-108,09:50:00 p. m.,360,2.17,1.93,2.13,54.19,16.97,22.98,50.78,74.54583333,0,0,0,02/10/2022 21:50
02/10/2022,21:55:00,442.4,441.4,443.8,0.325,0.4118,0.6746,0.2819,39,-101,-45,-107,09:55:00 p. m.,361,2.15,1.92,2.13,53.45,17.06,22.99,50.16,74.53691667,0,0,0,02/10/2022 21:55
02/10/2022,22:00:00,442.7,441.7,444.2,0.3266,0.4157,0.6832,0.2801,39,-102,-47,-110,10:00:00 p. m.,365,2.18,1.95,2.15,53.5,16.82,22.74,53.31,74.52775,0,0,0,02/10/2022 22:00
02/10/2022,22:05:00,442.9,441.9,444.3,0.3273,0.4195,0.6935,0.2794,39,-103,-49,-113,10:05:00 p. m.,369,2.13,1.89,2.11,53,16.86,22.49,53.67,74.51833333,0,0,0,02/10/2022 22:05
02/10/2022,22:10:00,442.9,441.8,444.1,0.3267,0.419,0.694,0.2827,39,-103,-47,-112,10:10:00 p. m.,368,2.13,1.87,2.11,53.73,16.88,22.39,52.92,74.509,0,0,0,02/10/2022 22:10
02/10/2022,22:15:00,443.2,442.2,444.7,0.3273,0.4153,0.6791,0.2752,39,-102,-49,-112,10:15:00 p. m.,364,2.16,1.94,2.15,53.95,16.83,22.8,53.94,74.49966667,0,0,0,02/10/2022 22:15
02/10/2022,22:20:00,443.9,442.8,445.2,0.3291,0.4143,0.6735,0.2736,39,-102,-50,-112,10:20:00 p. m.,363,2.12,1.89,2.11,54.09,16.91,22.74,53.22,74.49033333,0,0,0,02/10/2022 22:20
02/10/2022,22:25:00,443.8,442.7,444.8,0.3286,0.4168,0.6814,0.2758,39,-103,-49,-113,10:25:00 p. m.,366,2.15,1.9,2.13,53.38,16.83,22.8,52.87,74.48091667,0,0,0,02/10/2022 22:25
02/10/2022,22:30:00,443.4,442.2,444.8,0.3295,0.4177,0.6885,0.2827,40,-103,-46,-110,10:30:00 p. m.,368,2.15,1.9,2.13,53.08,16.9,22.69,50.67,74.47175,0,0,0,02/10/2022 22:30
02/10/2022,22:35:00,443.5,442.1,444.5,0.3261,0.4129,0.6769,0.2823,39,-102,-44,-107,10:35:00 p. m.,363,2.14,1.87,2.11,53.64,16.97,23.12,52.74,74.46283333,0,0,0,02/10/2022 22:35
02/10/2022,22:40:00,443.8,442.6,444.8,0.3276,0.4162,0.6847,0.282,39,-103,-46,-109,10:40:00 p. m.,366,2.13,1.88,2.12,53.29,17.09,22.72,52.54,74.45375,0,0,0,02/10/2022 22:40
02/10/2022,22:45:00,443.9,442.8,445.2,0.3283,0.4144,0.6772,0.2773,39,-102,-47,-110,10:45:00 p. m.,364,2.1,1.88,2.08,54.16,16.99,22.98,54.03,74.44458333,0,0,0,02/10/2022 22:45
02/10/2022,22:50:00,444,442.9,445.4,0.331,0.4176,0.6825,0.2753,39,-103,-50,-113,10:50:00 p. m.,367,2.1,1.85,2.05,53.62,16.77,22.79,53.06,74.43516667,0,0,0,02/10/2022 22:50
02/10/2022,22:55:00,444.1,443,445.3,0.3296,0.4165,0.6752,0.2684,39,-102,-52,-116,10:55:00 p. m.,365,2.12,1.88,2.1,54.08,16.73,22.68,54.71,74.4255,0,0,0,02/10/2022 22:55
02/10/2022,23:00:00,444.5,443.4,445.8,0.332,0.4201,0.683,0.2673,39,-103,-54,-118,11:00:00 p. m.,369,2.13,1.89,2.11,53.14,16.59,22.55,54.92,74.41566667,0,0,0,02/10/2022 23:00
02/10/2022,23:05:00,445,443.6,446,0.3336,0.422,0.6921,0.2757,40,-104,-51,-114,11:05:00 p. m.,372,2.15,1.89,2.13,52.86,16.51,22.32,52.3,74.40616667,0,0,0,02/10/2022 23:05
02/10/2022,23:10:00,445.1,444,446.5,0.3343,0.4193,0.6865,0.278,41,-104,-48,-111,11:10:00 p. m.,370,2.19,1.97,2.17,53.42,16.64,22.61,54.37,74.39691667,0,0,0,02/10/2022 23:10
02/10/2022,23:15:00,445.1,444,446.3,0.3338,0.4191,0.685,0.2755,41,-103,-49,-112,11:15:00 p. m.,370,2.17,1.93,2.14,53.02,16.51,22.74,54.45,74.38758333,0,0,0,02/10/2022 23:15
02/10/2022,23:20:00,446.4,445.3,447.5,0.3385,0.4264,0.7046,0.2807,42,-106,-50,-114,11:20:00 p. m.,379,2.23,2,2.21,52.89,16.65,21.96,54.43,74.37808333,0,0,0,02/10/2022 23:20
02/10/2022,23:25:00,446.2,445.2,447.4,0.3379,0.4256,0.7044,0.2854,42,-106,-48,-112,11:25:00 p. m.,378,2.25,2.02,2.24,53.02,16.62,22.06,54.29,74.36875,0,0,0,02/10/2022 23:25
02/10/2022,23:30:00,445.1,444.1,446.1,0.3333,0.4206,0.6936,0.2868,41,-104,-46,-109,11:30:00 p. m.,372,2.25,2.01,2.24,53.15,16.81,22.31,51.48,74.35966667,0,0,0,02/10/2022 23:30
02/10/2022,23:35:00,445.2,444.1,446.2,0.336,0.4285,0.7127,0.286,41,-106,-49,-114,11:35:00 p. m.,380,2.24,2.02,2.26,52.74,16.61,21.97,52.79,74.35016667,0,0,0,02/10/2022 23:35
02/10/2022,23:40:00,444.9,444.3,446.2,0.3364,0.4264,0.7058,0.2824,41,-106,-49,-114,11:40:00 p. m.,378,2.26,2.06,2.26,52.29,16.71,22,52.27,74.34066667,0,0,0,02/10/2022 23:40
02/10/2022,23:45:00,445.5,444.8,446.7,0.3389,0.4316,0.7191,0.2834,42,-107,-51,-116,11:45:00 p. m.,383,2.24,2.01,2.22,52.15,16.35,21.67,52.67,74.331,0,0,0,02/10/2022 23:45
02/10/2022,23:50:00,446.2,445.5,447.6,0.3419,0.434,0.7245,0.2817,42,-108,-52,-117,11:50:00 p. m.,387,2.26,2.04,2.24,52.14,16.17,21.66,55.23,74.32125,0,0,0,02/10/2022 23:50
02/10/2022,23:55:00,446.5,445.8,447.8,0.3414,0.4287,0.7092,0.2792,42,-106,-51,-115,11:55:00 p. m.,382,2.26,2.03,2.22,52.65,16.52,21.79,54.27,74.31166667,0,0,0,02/10/2022 23:55
03/10/2022,0:00:00,446.5,445.5,447.5,0.3396,0.429,0.7114,0.2827,42,-107,-50,-115,12:00:00 a. m.,382,2.25,2,2.23,52.94,16.42,21.88,54.89,74.30208333,0,0,0,03/10/2022 00:00
03/10/2022,0:05:00,446.8,446.1,448.2,0.3437,0.4354,0.7273,0.2847,43,-108,-52,-118,12:05:00 a. m.,389,2.25,2.01,2.2,52.28,16.36,21.42,53.79,74.29225,0,0,0,03/10/2022 00:05
03/10/2022,0:10:00,447.4,446.5,448.5,0.3431,0.4308,0.7109,0.2788,42,-107,-53,-117,12:10:00 a. m.,384,2.28,2.03,2.24,52.5,16.24,21.79,54.95,74.2825,0,0,0,03/10/2022 00:10
03/10/2022,0:15:00,447.7,446.7,449.1,0.3469,0.4339,0.7247,0.2904,44,-108,-48,-113,12:15:00 a. m.,389,2.35,2.14,2.34,51.6,16.45,21.54,51.34,74.27308333,0,0,0,03/10/2022 00:15
03/10/2022,0:20:00,448.3,447.4,449.4,0.3496,0.4409,0.7462,0.2978,45,-111,-48,-114,12:20:00 a. m.,398,2.41,2.19,2.38,51.38,16.11,20.92,53.34,74.26358333,0,0,0,03/10/2022 00:20
03/10/2022,0:25:00,448.4,447.5,449.7,0.3487,0.4376,0.7243,0.2729,43,-109,-58,-123,12:25:00 a. m.,391,2.46,2.25,2.45,51.42,15.91,21.29,58.28,74.25333333,0,0,0,03/10/2022 00:25
03/10/2022,0:30:00,447.5,446.5,448.8,0.3434,0.4307,0.7051,0.267,42,-107,-58,-122,12:30:00 a. m.,382,2.45,2.21,2.42,52.43,16.3,21.59,58.52,74.24316667,0,0,0,03/10/2022 00:30
03/10/2022,0:35:00,447.9,446.9,449,0.3453,0.4331,0.7188,0.2826,43,-108,-52,-116,12:35:00 a. m.,387,2.49,2.24,2.43,52.47,16.15,21.48,55.54,74.2335,0,0,0,03/10/2022 00:35
03/10/2022,0:40:00,448.1,447.3,449.6,0.3496,0.4395,0.7389,0.2929,44,-110,-50,-115,12:40:00 a. m.,396,2.46,2.25,2.42,51.76,16.27,21.06,52.31,74.22391667,0,0,0,03/10/2022 00:40
03/10/2022,0:45:00,449.1,448.2,450.1,0.3517,0.4424,0.7459,0.2951,45,-111,-50,-116,12:45:00 a. m.,399,2.57,2.34,2.53,51.36,16,20.78,53.48,74.21425,0,0,0,03/10/2022 00:45
03/10/2022,0:50:00,449.1,448.4,450.4,0.353,0.4448,0.751,0.2939,45,-112,-51,-118,12:50:00 a. m.,402,2.55,2.35,2.52,50.61,16.17,20.63,52.9,74.20441667,0,0,0,03/10/2022 00:50
