Fecha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE C,NEUTRO,,POTENCA ACTVA F1 [kW],,POTENCA ACTVA F2 [W],
10/06/2014,00:02:51,407.32,414.32,412.88,0,0,0,,,0,,0,
10/06/2014,00:07:51,407.81,415.03,413.56,0,0,0,,,0,,0,
10/06/2014,00:12:51,407.61,414.39,413.18,0,0,0,,,0,,0,
10/06/2014,00:17:51,407.79,414.55,413.59,0,0,0,,,0,,0,
10/06/2014,00:22:51,407.46,414.51,413.01,0,0,0,,,0,,0,
10/06/2014,00:27:51,407.42,414.59,412.96,0,0,0,,,0,,0,
10/06/2014,00:32:51,408.21,414.92,413.9,0,0,0,,,0,,0,
10/06/2014,00:37:51,407.64,414.23,412.81,0,0,0,,,0,,0,
10/06/2014,00:42:51,407.6,414.5,413.34,0,0,0,,,0,,0,
10/06/2014,00:47:51,408.14,414.95,413.32,0,0,0,,,0,,0,
10/06/2014,00:52:51,408.45,414.84,414.05,0,0,0,,,0,,0,
10/06/2014,00:57:51,408.38,415.26,413.93,0,0,0,,,0,,0,
10/06/2014,01:02:51,409.33,416.22,414.6,0,0,0,,,0,,0,
10/06/2014,01:07:51,408.94,415.99,414.4,0,0,0,,,0,,0,
10/06/2014,01:12:51,407.8,414.13,412.88,0,0,0,,,0,,0,
10/06/2014,01:17:51,407.53,414.4,412.94,0,0,0,,,0,,0,
10/06/2014,01:22:51,407.68,414.56,412.95,0,0,0,,,0,,0,
10/06/2014,01:27:51,407.52,414.8,413,0,0,0,,,0,,0,
10/06/2014,01:32:51,408.01,414.36,413.19,0,0,0,,,0,,0,
10/06/2014,01:37:51,408.09,414.66,413.59,0,0,0,,,0,,0,
10/06/2014,01:42:51,408.54,415.09,413.71,0,0,0,,,0,,0,
10/06/2014,01:47:51,407.56,414.41,413,0,0,0,,,0,,0,
10/06/2014,01:52:51,407.75,414.29,413.22,0,0,0,,,0,,0,
10/06/2014,01:57:51,408.28,414.58,413.41,0,0,0,,,0,,0,
10/06/2014,02:02:51,408.16,415.02,413.13,0,0,0,,,0,,0,
10/06/2014,02:07:51,408.87,415.35,413.85,0,0,0,,,0,,0,
10/06/2014,02:12:51,408.52,414.71,413.54,0,0,0,,,0,,0,
10/06/2014,02:17:51,408.4,415.25,413.94,0,0,0,,,0,,0,
10/06/2014,02:22:51,408.87,415.75,414.21,0,0,0,,,0,,0,
10/06/2014,02:27:51,408.74,415.85,414.05,0,0,0,,,0,,0,
10/06/2014,02:32:51,408.94,415.76,413.95,0,0,0,,,0,,0,
10/06/2014,02:37:51,409.32,416.17,414.56,0,0,0,,,0,,0,
10/06/2014,02:42:51,408.69,415.72,414.04,0,0,0,,,0,,0,
10/06/2014,02:47:51,408.91,415.68,414.41,0,0,0,,,0,,0,
10/06/2014,02:52:51,409.1,416.01,414.71,0,0,0,,,0,,0,
10/06/2014,02:57:51,408.79,415.67,414.43,0,0,0,,,0,,0,
10/06/2014,03:02:51,408.9,415.84,414.13,0,0,0,,,0,,0,
10/06/2014,03:07:51,408.9,415.75,414.49,0,0,0,,,0,,0,
10/06/2014,03:12:51,408.74,415.61,414.14,0,0,0,,,0,,0,
10/06/2014,03:17:51,408.88,416.04,414.31,0,0,0,,,0,,0,
10/06/2014,03:22:51,406.81,415.28,412.56,0,0,0,,,0,,0,
10/06/2014,03:27:51,408.84,415.27,413.91,0,0,0,,,0,,0,
10/06/2014,03:32:51,409.22,415.58,414.29,0,0,0,,,0,,0,
10/06/2014,03:37:51,408.48,415.38,413.57,0,0,0,,,0,,0,
10/06/2014,03:42:51,408.12,414.73,413.38,0,0,0,,,0,,0,
10/06/2014,03:47:51,407.75,414.72,413.07,0,0,0,,,0,,0,
10/06/2014,03:52:51,407.99,414.62,413.28,0,0,0,,,0,,0,
10/06/2014,03:57:51,408.66,415.34,413.66,0,0,0,,,0,,0,
10/06/2014,04:02:51,408.4,415.27,414.3,0,0,0,,,0,,0,
10/06/2014,04:07:51,408.3,414.91,413.82,0,0,0,,,0,,0,
10/06/2014,04:12:51,407.78,414.83,413.03,0,0,0,,,0,,0,
10/06/2014,04:17:51,408.27,415.29,413.86,0,0,0,,,0,,0,
10/06/2014,04:22:51,408.21,415.28,413.86,0,0,0,,,0,,0,
10/06/2014,04:27:51,408.29,415.24,413.88,0,0,0,,,0,,0,
10/06/2014,04:32:51,407.64,414.68,413.17,0,0,0,,,0,,0,
10/06/2014,04:37:51,407.98,414.44,412.98,0,0,0,,,0,,0,
10/06/2014,04:42:51,408.37,414.73,413.69,0,0,0,,,0,,0,
10/06/2014,04:47:51,407.62,414.03,412.76,0,0,0,,,0,,0,
10/06/2014,04:52:51,407.5,414.22,412.67,0,0,0,,,0,,0,
10/06/2014,04:57:51,407.52,413.93,412.8,0,0,0,,,0,,0,
10/06/2014,05:02:51,407.4,414.06,412.74,0,0,0,,,0,,0,
10/06/2014,05:07:51,406.18,413.17,412.13,0,0,0,,,0,,0,
10/06/2014,05:12:51,407.09,413.44,412.04,0,0,0,,,0,,0,
10/06/2014,05:17:51,406.44,412.55,411.59,0,0,0,,,0,,0,
10/06/2014,05:22:51,405.73,412.3,411.03,0,0,0,,,0,,0,
10/06/2014,05:27:51,404.74,412.3,410.85,0,0,0,,,0,,0,
10/06/2014,05:32:51,405.64,412.67,411.42,0,0,0,,,0,,0,
10/06/2014,05:37:51,404.76,411.72,410.44,0,0,0,,,0,,0,
10/06/2014,05:42:51,404.96,412.24,410.84,0,0,0,,,0,,0,
10/06/2014,05:47:51,406,412.73,411.8,0,0,0,,,0,,0,
10/06/2014,05:52:51,405.18,412.11,410.79,0,0,0,,,0,,0,
10/06/2014,05:57:51,404.62,411.72,410.28,0,0,0,,,0,,0,
10/06/2014,06:02:51,404.49,411.72,410.44,0,0,0,,,0,,0,
10/06/2014,06:07:51,406.07,413.47,411.87,0,0,0,,,0,,0,
10/06/2014,06:12:51,406.31,413.87,412.41,0,0,0,,,0,,0,
10/06/2014,06:17:51,405.76,412.75,411.82,0,0,0,,,0,,0,
10/06/2014,06:22:51,404.95,411.73,410.51,0,0,0,,,0,,0,
10/06/2014,06:27:51,404.79,411.35,410.34,0,0,0,,,0,,0,
10/06/2014,06:32:51,404.48,411.28,410.39,0,0,0,,,0,,0,
10/06/2014,06:37:51,404.17,411.61,409.85,0,0,0,,,0,,0,
10/06/2014,06:42:51,404.16,411.61,410.17,0,0,0,,,0,,0,
10/06/2014,06:47:51,404.39,411.2,409.97,0,0,0,,,0,,0,
10/06/2014,06:52:51,404.71,411.76,409.97,0,0,0,,,0,,0,
10/06/2014,06:57:51,403.76,410.92,409.39,0,0,0,,,0,,0,
10/06/2014,07:02:51,404.57,411.05,409.69,0,0,0,,,0,,0,
10/06/2014,07:07:51,404.13,411.04,409.52,0,0,0,,,0,,0,
10/06/2014,07:12:51,405.4,412.38,410.84,0,0,0,,,0,,0,
10/06/2014,07:17:51,405.41,412.74,410.92,0,0,0,,,0,,0,
10/06/2014,07:22:51,405.41,412.34,410.44,0,0,0,,,0,,0,
10/06/2014,07:27:51,405.74,411.29,410.25,0,0,0,,,0,,0,
10/06/2014,07:32:51,405.75,411.58,409.17,0,0,0,,,0,,0,
10/06/2014,07:37:51,406.32,411.86,409.98,0,0,0,,,0,,0,
10/06/2014,07:42:51,405.98,411.7,409.68,0,0,0,,,0,,0,
10/06/2014,07:47:51,405.65,411.8,409.74,0,0,0,,,0,,0,
10/06/2014,07:52:51,405.02,410.95,408.53,0,0,0,,,0,,0,
10/06/2014,07:57:51,407.39,413.86,411.71,0,0,0,,,0,,0,
10/06/2014,08:02:51,406.42,412.47,410.71,0,0,0,,,0,,0,
10/06/2014,08:07:51,406.41,412.41,410.58,0,0,0,,,0,,0,
10/06/2014,08:12:51,406.14,412.27,410.64,0,0,0,,,0,,0,
10/06/2014,08:17:51,407.48,413.99,412.11,0,0,0,,,0,,0,
10/06/2014,08:22:51,406.91,413.11,411.65,0,0,0,,,0,,0,
10/06/2014,08:27:51,407.79,413.2,411.65,0,0,0,,,0,,0,
10/06/2014,08:32:51,407.06,413.5,411.1,0,0,0,,,0,,0,
10/06/2014,08:37:51,406.66,413.01,410.84,0,0,0,,,0,,0,
10/06/2014,08:42:51,406.28,412.24,410.41,0,0,0,,,0,,0,
10/06/2014,08:47:51,406.32,412.65,410.88,0,0,0,,,0,,0,
10/06/2014,08:52:51,405.15,411.76,409.76,0,0,0,,,0,,0,
10/06/2014,08:57:51,404.97,411.37,409.63,0,0,0,,,0,,0,
10/06/2014,09:02:51,405.08,411.55,409.67,0,0,0,,,0,,0,
10/06/2014,09:07:51,405.07,410.99,409.59,0,0,0,,,0,,0,
10/06/2014,09:12:51,403.97,410.73,408.39,0,0,0,,,0,,0,
10/06/2014,09:17:51,403.11,409.52,407.74,0,0,0,,,0,,0,
10/06/2014,09:22:51,405.86,412.63,410.38,1.91,1.74,2.04,,,0,,0,
10/06/2014,09:27:51,402.95,410.51,408.34,0,0,0,,,0,,0,
10/06/2014,09:32:51,406.97,413.45,411.09,0,0,0.97,,,0,,0,
10/06/2014,09:37:51,406.21,411.96,410.03,0,0,0,,,0,,0,
10/06/2014,09:42:51,405.44,411.42,409.59,0,0,0,,,0,,0,
10/06/2014,09:47:51,408.24,414.07,412.35,3.3,3.19,3.42,,,0,,0,
10/06/2014,09:52:51,408.64,414.81,412.74,3.58,3.39,3.67,,,0,,0,
10/06/2014,09:57:51,407.56,413.77,411.58,2.99,2.85,3.08,,,0,,0,
10/06/2014,10:02:51,405.3,411.59,410.18,2.37,2.21,2.55,,,0,,0,
10/06/2014,10:07:51,408.42,415,412.15,3.94,3.85,4.06,,,0,,0,
10/06/2014,10:12:51,408.25,414.1,411.77,3.06,2.93,3.2,,,0,,0,
10/06/2014,10:17:51,409.07,414.85,413.21,3.54,3.42,3.7,,,0,,0,
10/06/2014,10:22:51,409.15,414.89,413.4,4.56,4.42,4.68,,,0,,0,
10/06/2014,10:27:51,407.73,413.11,411.86,1.6,1.47,1.85,,,0,,0,
10/06/2014,10:32:51,409.96,416.42,414.52,4.98,4.88,5.09,,,0,,0,
10/06/2014,10:37:51,410.47,416.6,415.33,5.67,5.57,5.82,,,0,,0,
10/06/2014,10:42:51,409.46,415.76,414.33,5.33,5.22,5.47,,,0,,0,
10/06/2014,10:47:51,407.04,413.28,412.15,4.31,4.17,4.44,,,0,,0,
10/06/2014,10:52:51,403.25,409.16,407.92,0,0,0,,,0,,0,
10/06/2014,10:57:51,405.79,412.48,410.6,3.82,3.7,3.95,,,0,,0,
10/06/2014,11:02:51,403.92,410.46,409.36,2.89,2.67,3.01,,,0,,0,
10/06/2014,11:07:51,403.39,410.07,409.08,0,0,0,,,0,,0,
10/06/2014,11:12:51,403.59,410.44,409.05,0,0,0,,,0,,0,
10/06/2014,11:17:51,403.94,410.83,409.58,0,0,0,,,0,,0,
10/06/2014,11:22:51,404.48,411.4,409.74,0,0,0,,,0,,0,
10/06/2014,11:27:51,408.75,415.29,414.35,5.2,4.98,5.3,,,0,,0,
10/06/2014,11:32:51,410.93,416.75,415.53,6.67,6.6,6.8,,,0,,0,
10/06/2014,11:37:51,411.24,418.1,416.66,6.77,6.7,6.88,,,0,,0,
10/06/2014,11:42:51,403.38,410.39,408.97,0,0,0,,,0,,0,
10/06/2014,11:47:51,411.13,417.54,415.91,6.74,6.67,6.86,,,0,,0,
10/06/2014,11:52:51,410.47,418.02,415.75,6.98,6.87,7.07,,,0,,0,
10/06/2014,11:57:51,412.1,419.24,417.77,7.75,7.66,7.84,,,0,,0,
10/06/2014,12:02:51,412.34,418.75,417.1,7.64,7.55,7.73,,,0,,0,
10/06/2014,12:07:51,404.57,411.13,409.14,0,0,0,,,0,,0,
10/06/2014,12:12:51,404.09,410.9,409.38,0,0,0,,,0,,0,
10/06/2014,12:17:51,404.12,410.75,408.79,0,0,0,,,0,,0,
10/06/2014,12:22:51,403.62,409.34,408.39,0,0,0,,,0,,0,
10/06/2014,12:27:51,406.67,412.77,411.5,2.59,2.43,2.82,,,0,,0,
10/06/2014,12:32:51,411.48,418.16,416.26,6.71,6.62,6.81,,,0,,0,
10/06/2014,12:37:51,411.89,418.21,416.06,6.59,6.46,6.64,,,0,,0,
10/06/2014,12:42:51,411.92,418.41,416.13,7.08,6.94,7.14,,,0,,0,
10/06/2014,12:47:51,412.23,419.15,416.86,7.37,7.28,7.46,,,0,,0,
10/06/2014,12:52:51,404.43,411.11,409.3,0,0,0,,,0,,0,
10/06/2014,12:57:51,404.14,410.57,409.02,0,0,0,,,0,,0,
10/06/2014,13:02:51,403.4,409.84,407.94,0,0,0,,,0,,0,
10/06/2014,13:07:51,411.44,417.67,415.75,5.89,5.79,5.97,,,0,,0,
10/06/2014,13:12:51,411.83,418.21,415.93,6.85,6.69,6.91,,,0,,0,
10/06/2014,13:17:51,407.13,414.22,412.23,2.89,2.76,2.98,,,0,,0,
10/06/2014,13:22:51,408.77,415.73,414.28,5.29,5.18,5.43,,,0,,0,
10/06/2014,13:27:51,409.79,416.53,414.78,4.9,4.78,5,,,0,,0,
10/06/2014,13:32:51,404.52,411.37,409.31,0,0,0,,,0,,0,
10/06/2014,13:37:51,411.37,418.33,415.98,6.49,6.39,6.57,,,0,,0,
10/06/2014,13:42:51,409.52,415.83,413.68,5.39,5.11,5.18,,,0,,0,
10/06/2014,13:47:51,409.45,416.55,414.39,6.03,5.91,6.13,,,0,,0,
10/06/2014,13:52:51,411.7,417.99,415.84,6.38,6.25,6.44,,,0,,0,
10/06/2014,13:57:51,411.77,418.41,416.42,6.15,6.03,6.24,,,0,,0,
10/06/2014,14:02:51,412.25,419.31,416.87,6.68,6.58,6.77,,,0,,0,
10/06/2014,14:07:51,412.26,419.22,417.06,7.21,7.1,7.29,,,0,,0,
10/06/2014,14:12:51,412.22,418.62,416.72,7.09,6.93,7.16,,,0,,0,
10/06/2014,14:17:51,412.45,419.5,416.99,7.01,6.89,7.09,,,0,,0,
10/06/2014,14:22:51,412.37,419.49,416.48,6.47,6.37,6.55,,,0,,0,
10/06/2014,14:27:51,412.49,419.1,416.69,7.14,6.97,7.18,,,0,,0,
10/06/2014,14:32:51,413.32,420.15,417.69,7.6,7.48,7.66,,,0,,0,
10/06/2014,14:37:51,412.94,419.68,417.4,7.41,7.27,7.5,,,0,,0,
10/06/2014,14:42:51,403.72,410.12,408.05,0,0,0,,,0,,0,
10/06/2014,14:47:51,411.86,418.29,415.83,6.28,6.1,6.34,,,0,,0,
10/06/2014,14:52:51,412.13,418.74,416.21,5.67,5.48,5.76,,,0,,0,
10/06/2014,14:57:51,411.87,418.62,415.62,5.59,5.42,5.65,,,0,,0,
10/06/2014,15:02:51,411.49,417.77,415.16,5.64,5.44,5.75,,,0,,0,
10/06/2014,15:07:51,411.42,418.2,415.69,5.7,5.52,5.79,,,0,,0,
10/06/2014,15:12:51,411.08,418.55,415.89,5.71,5.56,5.79,,,0,,0,
10/06/2014,15:17:51,404.42,411.01,408.06,0,0,0,,,0,,0,
10/06/2014,15:22:51,411.06,418.12,415.63,6.56,6.33,6.57,,,0,,0,
10/06/2014,15:27:51,413.02,419.67,416.81,6.61,6.46,6.69,,,0,,0,
10/06/2014,15:32:51,411.57,418.15,415.97,6.11,5.86,6.18,,,0,,0,
10/06/2014,15:37:51,412.03,418.61,416.19,5.61,5.36,5.68,,,0,,0,
10/06/2014,15:42:51,412.53,419.38,416.59,6.08,5.86,6.13,,,0,,0,
10/06/2014,15:47:51,413.01,419.68,417.26,6.2,6.02,6.29,,,0,,0,
10/06/2014,15:52:51,411.78,418.99,416.22,5.29,5.05,5.36,,,0,,0,
10/06/2014,15:57:51,412.31,418.4,416.59,5.78,5.53,5.87,,,0,,0,
10/06/2014,16:02:51,405.27,411.74,409.82,0,0,0,,,0,,0,
10/06/2014,16:07:51,413.36,420.05,418.22,5.81,5.6,5.93,,,0,,0,
10/06/2014,16:12:51,412.73,419.62,417.09,5.88,5.63,5.95,,,0,,0,
10/06/2014,16:17:51,412.03,418.75,416.34,5.11,4.88,5.2,,,0,,0,
10/06/2014,16:22:51,413.65,420.29,417.75,5.96,5.72,6.04,,,0,,0,
10/06/2014,16:27:51,413.89,421.04,418.65,6.12,5.92,6.22,,,0,,0,
10/06/2014,16:32:51,413.92,420.58,418.35,5.59,5.35,5.66,,,0,,0,
10/06/2014,16:37:51,414.78,421.31,419.08,6.48,6.29,6.55,,,0,,0,
10/06/2014,16:42:51,413.48,419.55,417.05,6.2,5.97,6.29,,,0,,0,
10/06/2014,16:47:51,406.87,413.22,411.35,0,0,0,,,0,,0,
10/06/2014,16:52:51,406.88,413.93,411.32,0,0,0,,,0,,0,
10/06/2014,16:57:51,407.11,413.36,411.99,0,0,0,,,0,,0,
10/06/2014,17:02:51,410.03,416.99,414.15,4.42,4.22,4.51,,,0,,0,
10/06/2014,17:07:51,408.71,415.29,413.58,2.89,2.57,2.96,,,0,,0,
10/06/2014,17:12:51,404.6,411.18,409.12,0,0,0,,,0,,0,
10/06/2014,17:17:51,404.24,410.92,408.4,0,0,0,,,0,,0,
10/06/2014,17:22:51,405.66,412.14,410.05,0,0,0,,,0,,0,
10/06/2014,17:27:51,405.57,412.13,410.19,0,0,0,,,0,,0,
10/06/2014,17:32:51,405.1,411.15,409.42,0,0,0,,,0,,0,
10/06/2014,17:37:51,405.25,411.54,409.69,0,0,0,,,0,,0,
10/06/2014,17:42:51,406.07,412.37,410.51,0,0,0,,,0,,0,
10/06/2014,17:47:51,405.67,411.81,409.81,0,0,0,,,0,,0,
10/06/2014,17:52:51,407.5,413.58,412.08,0,0,0,,,0,,0,
10/06/2014,17:57:51,407.55,413.62,411.95,0,0,0,,,0,,0,
10/06/2014,18:02:51,408.35,415.1,412.38,0,0,0,,,0,,0,
10/06/2014,18:07:51,407,413.07,411.55,0,0,0,,,0,,0,
10/06/2014,18:12:51,407.65,414.32,412.46,0,0,0,,,0,,0,
10/06/2014,18:17:51,408.66,415.04,413.32,0,0,0,,,0,,0,
10/06/2014,18:22:51,409,415.52,413.81,0,0,0,,,0,,0,
10/06/2014,18:27:51,404.6,411.27,408.98,0,0,0,,,0,,0,
10/06/2014,18:32:51,403.34,410.15,407.93,0,0,0,,,0,,0,
10/06/2014,18:37:51,403.17,409.24,407.71,0,0,0,,,0,,0,
10/06/2014,18:42:51,404.03,410.45,408.62,0,0,0,,,0,,0,
10/06/2014,18:47:51,404.31,410.14,408.81,0,0,0,,,0,,0,
10/06/2014,18:52:51,404.97,411.73,409.9,0,0,0,,,0,,0,
10/06/2014,18:57:51,404.13,411.25,409.17,0,0,0,,,0,,0,
10/06/2014,19:02:51,404.33,411.2,409.62,0,0,0,,,0,,0,
10/06/2014,19:07:51,404.95,411.66,409.94,0,0,0,,,0,,0,
10/06/2014,19:12:51,405.66,412,410.32,0,0,0,,,0,,0,
10/06/2014,19:17:51,405.14,411.79,410.16,0,0,0,,,0,,0,
10/06/2014,19:22:51,405.69,412.42,410.76,0,0,0,,,0,,0,
10/06/2014,19:27:51,406.52,412.48,411.34,0,0,0,,,0,,0,
10/06/2014,19:32:51,406.02,412.86,411.55,0,0,0,,,0,,0,
10/06/2014,19:37:51,406.45,412.9,411.87,0,0,0,,,0,,0,
10/06/2014,19:42:51,406.13,413.58,411.97,0,0,0,,,0,,0,
10/06/2014,19:47:51,405.34,412.56,411.36,0,0,0,,,0,,0,
10/06/2014,19:52:51,404.94,412.66,410.97,0,0,0,,,0,,0,
10/06/2014,19:57:51,405.6,413.19,411.74,0,0,0,,,0,,0,
10/06/2014,20:02:51,405.41,412.57,411.69,0,0,0,,,0,,0,
10/06/2014,20:07:51,404.32,412.07,411.23,0,0,0,,,0,,0,
10/06/2014,20:12:51,404.28,412.27,410.27,0,0,0,,,0,,0,
10/06/2014,20:17:51,403.79,411.5,409.88,0,0,0,,,0,,0,
10/06/2014,20:22:51,403.35,410.96,409.4,0,0,0,,,0,,0,
10/06/2014,20:27:51,403.97,411.28,410.47,0,0,0,,,0,,0,
10/06/2014,20:32:51,403.9,411.15,410.32,0,0,0,,,0,,0,
10/06/2014,20:37:51,403.88,411.43,410.02,0,0,0,,,0,,0,
10/06/2014,20:42:51,405.23,412.33,411.33,0,0,0,,,0,,0,
10/06/2014,20:47:51,404.87,412.3,411.16,0,0,0,,,0,,0,
10/06/2014,20:52:51,404.99,412.49,411.3,0,0,0,,,0,,0,
10/06/2014,20:57:51,406.04,413.25,411.81,0,0,0,,,0,,0,
10/06/2014,21:02:51,405.2,411.9,411.04,0,0,0,,,0,,0,
10/06/2014,21:07:51,406.35,413.75,412.4,0,0,0,,,0,,0,
10/06/2014,21:12:51,407.38,414.53,413.26,0,0,0,,,0,,0,
10/06/2014,21:17:51,406.31,413.53,412.71,0,0,0,,,0,,0,
10/06/2014,21:22:51,406.44,413.77,412.86,0,0,0,,,0,,0,
10/06/2014,21:27:51,406.31,414.07,412.44,0,0,0,,,0,,0,
10/06/2014,21:32:51,406.97,414.39,413.27,0,0,0,,,0,,0,
10/06/2014,21:37:51,408.11,415.61,414.85,0,0,0,,,0,,0,
10/06/2014,21:42:51,408.47,415.61,415.11,0,0,0,,,0,,0,
10/06/2014,21:47:51,407.71,415.09,414.47,0,0,0,,,0,,0,
10/06/2014,21:52:51,404.61,412.11,411.31,0,0,0,,,0,,0,
10/06/2014,21:57:51,404.4,412.23,411.12,0,0,0,,,0,,0,
10/06/2014,22:02:51,404.69,412.6,411.22,0,0,0,,,0,,0,
10/06/2014,22:07:51,405.15,412.89,411.78,0,0,0,,,0,,0,
10/06/2014,22:12:51,405.19,412.32,411.69,0,0,0,,,0,,0,
10/06/2014,22:17:51,405.77,412.99,412.03,0,0,0,,,0,,0,
10/06/2014,22:22:51,404.49,411.75,410.83,0,0,0,,,0,,0,
10/06/2014,22:27:51,405.26,411.88,411.49,0,0,0,,,0,,0,
10/06/2014,22:32:51,406.16,413,411.73,0,0,0,,,0,,0,
10/06/2014,22:37:51,406.42,413.28,411.89,0,0,0,,,0,,0,
10/06/2014,22:42:51,406.61,413.15,412.11,0,0,0,,,0,,0,
10/06/2014,22:47:51,407.9,414.9,413.36,0,0,0,,,0,,0,
10/06/2014,22:52:51,407.43,414.03,413.12,0,0,0,,,0,,0,
10/06/2014,22:57:51,406.7,414.24,412.72,0,0,0,,,0,,0,
10/06/2014,23:02:51,406.67,413.86,412.67,0,0,0,,,0,,0,
10/06/2014,23:07:51,407.59,415,413.61,0,0,0,,,0,,0,
10/06/2014,23:12:51,408.43,415.88,414.05,0,0,0,,,0,,0,
10/06/2014,23:17:51,409.13,415.52,414.32,0,0,0,,,0,,0,
10/06/2014,23:22:51,408.37,414.93,414.05,0,0,0,,,0,,0,
10/06/2014,23:27:51,409.07,415.51,414.28,0,0,0,,,0,,0,
10/06/2014,23:32:51,407.88,414.46,413.15,0,0,0,,,0,,0,
10/06/2014,23:37:51,408.43,415.85,414.28,0,0,0,,,0,,0,
10/06/2014,23:42:51,407.63,414.61,413.64,0,0,0,,,0,,0,
10/06/2014,23:47:51,408.23,415.45,414.22,0,0,0,,,0,,0,
10/06/2014,23:52:51,409.94,416.57,415.63,0,0,0,,,0,,0,
10/06/2014,23:57:51,409.6,416.02,415.5,0,0,0,,,0,,0,
11/06/2014,00:02:51,409.59,416.23,415.04,0,0,0,,,0,,0,
11/06/2014,00:07:51,407.98,414.78,413.61,0,0,0,,,0,,0,
11/06/2014,00:12:51,408.15,414.97,413.77,0,0,0,,,0,,0,
11/06/2014,00:17:51,407.99,414.48,413.45,0,0,0,,,0,,0,
11/06/2014,00:22:51,408.44,415,414.03,0,0,0,,,0,,0,
11/06/2014,00:27:51,408.3,414.48,413.51,0,0,0,,,0,,0,
11/06/2014,00:32:51,408.22,414.46,412.99,0,0,0,,,0,,0,
11/06/2014,00:37:51,408.35,415.45,413.61,0,0,0,,,0,,0,
11/06/2014,00:42:51,408.78,415.4,413.81,0,0,0,,,0,,0,
11/06/2014,00:47:51,409.47,416.28,414.83,0,0,0,,,0,,0,
11/06/2014,00:52:51,408.88,415.9,414.51,0,0,0,,,0,,0,
11/06/2014,00:57:51,409.02,415.87,414.6,0,0,0,,,0,,0,
11/06/2014,01:02:51,409.29,416.01,414.2,0,0,0,,,0,,0,
11/06/2014,01:07:51,409.71,416.26,414.82,0,0,0,,,0,,0,
11/06/2014,01:12:51,409.83,415.66,414.49,0,0,0,,,0,,0,
11/06/2014,01:17:51,408.86,415.15,414.1,0,0,0,,,0,,0,
11/06/2014,01:22:51,409.54,415.87,414.8,0,0,0,,,0,,0,
11/06/2014,01:27:51,409.54,415.96,414.8,0,0,0,,,0,,0,
11/06/2014,01:32:51,409.1,415.89,414.53,0,0,0,,,0,,0,
11/06/2014,01:37:51,408.97,414.91,414.09,0,0,0,,,0,,0,
11/06/2014,01:42:51,409.23,415.76,414.66,0,0,0,,,0,,0,
11/06/2014,01:47:51,409.62,416.03,414.71,0,0,0,,,0,,0,
11/06/2014,01:52:51,410.3,416.94,415.53,0,0,0,,,0,,0,
11/06/2014,01:57:51,409.87,416.4,415.21,0,0,0,,,0,,0,
11/06/2014,02:02:51,409.33,415.58,414.48,0,0,0,,,0,,0,
11/06/2014,02:07:51,409.18,415.48,414.52,0,0,0,,,0,,0,
11/06/2014,02:12:51,409.33,415.67,414.63,0,0,0,,,0,,0,
11/06/2014,02:17:51,409,415.34,414.04,0,0,0,,,0,,0,
11/06/2014,02:22:51,409.13,415.14,414.3,0,0,0,,,0,,0,
11/06/2014,02:27:51,409.33,415.2,414.4,0,0,0,,,0,,0,
11/06/2014,02:32:51,408.96,415.17,413.77,0,0,0,,,0,,0,
11/06/2014,02:37:51,408.47,415.58,414.16,0,0,0,,,0,,0,
11/06/2014,02:42:51,409.05,416.01,414.74,0,0,0,,,0,,0,
11/06/2014,02:47:51,409.55,415.89,414.94,0,0,0,,,0,,0,
11/06/2014,02:52:51,409.28,415.93,414.85,0,0,0,,,0,,0,
11/06/2014,02:57:51,409.21,415.9,414.46,0,0,0,,,0,,0,
11/06/2014,03:02:51,409.92,416.66,415.28,0,0,0,,,0,,0,
11/06/2014,03:07:51,409.25,415.92,414.53,0,0,0,,,0,,0,
11/06/2014,03:12:51,408.8,415.61,414.43,0,0,0,,,0,,0,
11/06/2014,03:17:51,408.92,415.47,414.09,0,0,0,,,0,,0,
11/06/2014,03:22:51,409.37,415.73,414.68,0,0,0,,,0,,0,
11/06/2014,03:27:51,409.48,415.91,414.62,0,0,0,,,0,,0,
11/06/2014,03:32:51,409.24,415.98,414.65,0,0,0,,,0,,0,
11/06/2014,03:37:51,408.53,415.53,414.43,0,0,0,,,0,,0,
11/06/2014,03:42:51,408.95,416.02,414.8,0,0,0,,,0,,0,
11/06/2014,03:47:51,409.44,416.23,414.97,0,0,0,,,0,,0,
11/06/2014,03:52:51,408.69,415.35,414.31,0,0,0,,,0,,0,
11/06/2014,03:57:51,408.94,415.85,414.33,0,0,0,,,0,,0,
11/06/2014,04:02:51,408.27,414.82,413.72,0,0,0,,,0,,0,
11/06/2014,04:07:51,409.54,416.11,415.38,0,0,0,,,0,,0,
11/06/2014,04:12:51,409.75,416.09,415.35,0,0,0,,,0,,0,
11/06/2014,04:17:51,409.55,416.29,415.13,0,0,0,,,0,,0,
11/06/2014,04:22:51,409.04,415.78,414.62,0,0,0,,,0,,0,
11/06/2014,04:27:51,409.2,415.89,414.62,0,0,0,,,0,,0,
11/06/2014,04:32:51,409.37,416.15,414.86,0,0,0,,,0,,0,
11/06/2014,04:37:51,409.57,416.1,415.04,0,0,0,,,0,,0,
11/06/2014,04:42:51,408.9,415.8,414.27,0,0,0,,,0,,0,
11/06/2014,04:47:51,410.06,416.48,415.38,0,0,0,,,0,,0,
