Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,
10/03/2014,05:42:20,405.74,413.27,408.13,0,0,0,,,,,0,0
10/03/2014,05:47:20,407.1,415.27,409.62,0,0,0,,,,,0,0
10/03/2014,05:52:20,406.86,414.98,409.87,0,0,0,,,,,0,0
10/03/2014,05:57:20,405.48,413.29,408.16,0,0,0,,,,,0,0
10/03/2014,06:02:20,406.81,414.88,409.63,0,0,0,,,,,0,0
10/03/2014,06:07:20,405.52,413.58,408.1,0,0,0,,,,,0,0
10/03/2014,06:12:20,404.81,413.18,407.37,0,0,0,,,,,0,0
10/03/2014,06:17:20,405.7,413.93,408.15,0,0,0,,,,,0,0
10/03/2014,06:22:20,404.87,412.44,407.18,0,0,0,,,,,0,0
10/03/2014,06:27:20,405.2,412.74,407.21,0,0,0,,,,,0,0
10/03/2014,06:32:20,405.67,412.98,407.41,0,0,0,,,,,0,0
10/03/2014,06:37:20,405.79,413.35,407.82,0,0,0,,,,,0,0
10/03/2014,06:42:20,404.17,412.21,406.82,0,0,0,,,,,0,0
10/03/2014,06:47:20,405.14,413.07,407.67,0,0,0,,,,,0,0
10/03/2014,06:52:20,404.82,412.66,407.19,0,0,0,,,,,0,0
10/03/2014,06:57:20,405.47,412.42,407.32,0,0,0,,,,,0,0
10/03/2014,07:02:20,404.63,411.87,406.89,0,0,0,,,,,0,0
10/03/2014,07:07:20,405.31,412.72,407.12,0,0,0,,,,,0,0
10/03/2014,07:12:20,405.46,412.61,407.88,0,0,0,,,,,0,0
10/03/2014,07:17:20,406.09,413.05,408.11,0,0,0,,,,,0,0
10/03/2014,07:22:20,404.84,412.07,406.67,0,0,0,,,,,0,0
10/03/2014,07:27:20,407.7,414.81,410.29,0,0,0,,,,,0,0
10/03/2014,07:32:20,406.8,413.45,408.79,0,0,0,,,,,0,0
10/03/2014,07:37:20,406.54,413.62,408.66,0,0,0,,,,,0,0
10/03/2014,07:42:20,406.01,413.71,407.95,0,0,0,,,,,0,0
10/03/2014,07:47:20,407.97,414.42,409.84,0,0,0,,,,,0,0
10/03/2014,07:52:20,410.69,417.53,411.98,3,2.86,2.99,,,,,"2,127.38",2.13
10/03/2014,07:57:20,409.25,416.42,410.66,4.06,3.95,3.96,,,,,"2,853.56",2.85
10/03/2014,08:02:20,409.79,416.73,411.27,5.49,5.32,5.34,,,,,"3,855.25",3.86
10/03/2014,08:07:20,409.3,416.63,411.12,4.82,4.71,4.73,,,,,"3,405.17",3.41
10/03/2014,08:12:20,403.78,411.22,406.02,0,0,0,,,,,0,0
10/03/2014,08:17:20,402.5,409.44,404.57,0,0,0,,,,,0,0
10/03/2014,08:22:20,404.06,410.6,405.19,0,0,0,,,,,0,0
10/03/2014,08:27:20,412.22,419.5,413.89,6.03,5.89,5.91,,,,,"4,286.88",4.29
10/03/2014,08:32:20,410.55,418.83,413.03,6.25,6.09,6.09,,,,,"4,415.58",4.42
10/03/2014,08:37:20,411.9,419.56,413.94,6.31,6.17,6.16,,,,,"4,479.17",4.48
10/03/2014,08:42:20,411.02,418.4,413.05,6.49,6.3,6.33,,,,,"4,580.83",4.58
10/03/2014,08:47:20,411.64,419.19,414.15,6.26,6.12,6.17,,,,,"4,457.68",4.46
10/03/2014,08:52:20,410.02,417.24,412.24,6.18,6.01,6.08,,,,,"4,369.67",4.37
10/03/2014,08:57:20,410.01,417.89,411.3,6.36,6.27,6.24,,,,,"4,511.54",4.51
10/03/2014,09:02:20,411.42,419.54,413.72,6.45,6.33,6.33,,,,,"4,589.69",4.59
10/03/2014,09:07:20,410.65,418.22,413.2,6.51,6.39,6.42,,,,,"4,629.27",4.63
10/03/2014,09:12:20,410.66,418.22,412.43,6.59,6.46,6.44,,,,,"4,666.86",4.67
10/03/2014,09:17:20,410.78,418.14,412.77,6.75,6.6,6.6,,,,,"4,778.33",4.78
10/03/2014,09:22:20,409.44,416.25,411.07,6.65,6.48,6.5,,,,,"4,683.10",4.68
10/03/2014,09:27:20,407.91,415.08,410.28,5.58,5.47,5.49,,,,,"3,935.92",3.94
10/03/2014,09:32:20,408.85,416.07,411.05,6.41,6.28,6.28,,,,,"4,525.94",4.53
10/03/2014,09:37:20,409.11,416.55,411.23,6.63,6.52,6.51,,,,,"4,692.24",4.69
10/03/2014,09:42:20,407.29,414.29,409.25,5.71,5.58,5.63,,,,,"4,019.03",4.02
10/03/2014,09:47:20,404.32,411.77,406.35,2.21,2.12,2.22,,,,,"1,541.95",1.54
10/03/2014,09:52:20,409.94,418.05,412.78,7.11,6.99,6.97,,,,,"5,040.79",5.04
10/03/2014,09:57:20,409.04,416.12,410.94,3.83,3.71,3.73,,,,,"2,684.97",2.68
10/03/2014,10:02:20,404.73,412.21,406.42,0,0,0,,,,,0,0
10/03/2014,10:07:20,407.89,415.65,410.37,4.55,4.42,4.49,,,,,"3,203.69",3.2
10/03/2014,10:12:20,402.43,410.21,404.82,0,0,0,,,,,0,0
10/03/2014,10:17:20,409.86,417.53,411.84,6.67,6.54,6.55,,,,,"4,726.05",4.73
10/03/2014,10:22:20,406.33,413.43,408.58,3.37,3.26,3.3,,,,,"2,345.93",2.35
10/03/2014,10:27:20,403.36,410.51,405.76,0,0,0,,,,,0,0
10/03/2014,10:32:20,402.37,409.04,405.1,0,0,0,,,,,0,0
10/03/2014,10:37:20,409.62,416.86,411.56,6.96,6.82,6.84,,,,,"4,923.85",4.92
10/03/2014,10:42:20,400.94,407.63,403.14,0,0,0,,,,,0,0
10/03/2014,10:47:20,400.62,407.77,403.11,0,0,0,,,,,0,0
10/03/2014,10:52:20,401.02,408.34,403.45,0,0,0,,,,,0,0
10/03/2014,10:57:20,400.53,407.3,402.64,0,0,0,,,,,0,0
10/03/2014,11:02:20,400.08,407.04,402.37,0,0,0,,,,,0,0
10/03/2014,11:07:20,399.54,406.33,402.03,0,0,0,,,,,0,0
10/03/2014,11:12:20,406.47,414.25,409.44,7.3,7.14,7.16,,,,,"5,126.42",5.13
10/03/2014,11:17:20,400.21,406.91,402.9,0,0,0,,,,,0,0
10/03/2014,11:22:20,399.56,406.01,402.25,0,0,0,,,,,0,0
10/03/2014,11:27:20,403.72,410.66,406.1,0,0,0,,,,,0,0
10/03/2014,11:32:20,402.6,409.43,404.63,0,0,0,,,,,0,0
10/03/2014,11:37:20,402.84,409.14,405.26,0,0,0,,,,,0,0
10/03/2014,11:42:20,403.12,410.54,405.94,0,0,0,,,,,0,0
10/03/2014,11:47:20,410.8,418.6,413.49,7.26,7.11,7.14,,,,,"5,155.97",5.16
10/03/2014,11:52:20,410.76,418.03,412.86,7.23,7.12,7.12,,,,,"5,142.15",5.14
10/03/2014,11:57:20,400.19,407.12,402.03,0,0,0,,,,,0,0
10/03/2014,12:02:20,402.89,409.84,405.66,0,0,0,,,,,0,0
10/03/2014,12:07:20,402.89,408.83,404.82,0,0,0,,,,,0,0
10/03/2014,12:12:20,402.5,409.87,405.3,0,0,0,,,,,0,0
10/03/2014,12:17:20,402.95,409.74,405.47,0,0,0,,,,,0,0
10/03/2014,12:22:20,402.24,410.34,405.16,0,0,0,,,,,0,0
10/03/2014,12:27:20,400.01,407.43,402.59,0,0,0,,,,,0,0
10/03/2014,12:32:20,403.15,410.52,405.62,0,0,0,,,,,0,0
10/03/2014,12:37:20,402.87,409.61,404.62,0,0,0,,,,,0,0
10/03/2014,12:42:20,407.02,414.37,409.41,3.57,3.47,3.5,,,,,"2,490.25",2.49
10/03/2014,12:47:20,402.55,410.44,405.32,0,0,0,,,,,0,0
10/03/2014,12:52:20,401.97,408.99,404.71,0,0,0,,,,,0,0
10/03/2014,12:57:20,401.99,409.47,404.66,0,0,0,,,,,0,0
10/03/2014,13:02:20,403.08,410.34,405.77,0,0,0,,,,,0,0
10/03/2014,13:07:20,402.67,410.47,405.13,0,0,0,,,,,0,0
10/03/2014,13:12:20,402.14,410.41,405.61,0,0,0,,,,,0,0
10/03/2014,13:17:20,402.69,410.02,405.38,0,0,0,,,,,0,0
10/03/2014,13:22:20,402.16,409.59,404.99,0,0,0,,,,,0,0
10/03/2014,13:27:20,402.27,409.99,405.39,0,0,0,,,,,0,0
10/03/2014,13:32:20,403.25,410.27,405.83,0,0,0,,,,,0,0
10/03/2014,13:37:20,401.96,409.88,404.72,0,0,0,,,,,0,0
10/03/2014,13:42:20,407.32,414.58,409.47,4.67,4.53,4.57,,,,,"3,266.98",3.27
10/03/2014,13:47:20,403.66,411.36,406.32,0,0,0,,,,,0,0
10/03/2014,13:52:20,403.98,410.98,406.14,0,0,0,,,,,0,0
10/03/2014,13:57:20,403.9,410.87,406.11,0,0,0,,,,,0,0
10/03/2014,14:02:20,402.76,410.41,405.07,0,0,0,,,,,0,0
10/03/2014,14:07:20,403.95,411.91,406.59,0,0,0,,,,,0,0
10/03/2014,14:12:20,404.52,412.37,407.06,0,0,0,,,,,0,0
10/03/2014,14:17:20,404.83,412.31,407.5,0,0,0,,,,,0,0
10/03/2014,14:22:20,403.14,411.03,405.25,0,0,0,,,,,0,0
10/03/2014,14:27:20,404.92,412.13,407.11,0,0,0,,,,,0,0
10/03/2014,14:32:20,402.89,410.55,405.76,0,0,0,,,,,0,0
10/03/2014,14:37:20,404.1,411.2,405.86,0,0,0,,,,,0,0
10/03/2014,14:42:20,404.96,412.19,406.84,0,0,0,,,,,0,0
10/03/2014,14:47:20,404.12,411.83,406.26,0,0,0,,,,,0,0
10/03/2014,14:52:20,404.89,412.49,406.61,0,0,0,,,,,0,0
10/03/2014,14:57:20,412.57,419.86,413.92,6.99,6.86,6.84,,,,,"4,974.40",4.97
10/03/2014,15:02:20,413.07,420.03,414.95,6.96,6.78,6.82,,,,,"4,950.41",4.95
10/03/2014,15:07:20,411.52,419.79,414.28,7.04,6.8,6.87,,,,,"4,972.28",4.97
10/03/2014,15:12:20,411.88,420.38,413.71,6.98,6.85,6.82,,,,,"4,960.88",4.96
10/03/2014,15:17:20,412.14,420.29,413.88,7.04,6.88,6.85,,,,,"4,994.07",4.99
10/03/2014,15:22:20,411.96,420.18,414.17,6.94,6.75,6.78,,,,,"4,920.77",4.92
10/03/2014,15:27:20,412.79,420.37,414.74,6.83,6.67,6.7,,,,,"4,863.22",4.86
10/03/2014,15:32:20,412.15,420.06,414.39,6.68,6.56,6.55,,,,,"4,758.99",4.76
10/03/2014,15:37:20,411.54,419.1,413.25,6.64,6.46,6.51,,,,,"4,703.72",4.7
10/03/2014,15:42:20,412.03,419.53,414.38,6.45,6.3,6.34,,,,,"4,591.52",4.59
10/03/2014,15:47:20,411.06,418.7,413.53,6.27,6.11,6.14,,,,,"4,442.68",4.44
10/03/2014,15:52:20,411.77,419.07,414.16,6.26,6.05,6.13,,,,,"4,433.29",4.43
10/03/2014,15:57:20,411.04,419.39,413.43,6.13,5.95,6.01,,,,,"4,342.25",4.34
10/03/2014,16:02:20,411.37,419.49,413.55,6.02,5.88,5.91,,,,,"4,279.60",4.28
10/03/2014,16:07:20,410.68,418.47,413.18,5.54,5.4,5.43,,,,,"3,921.97",3.92
10/03/2014,16:12:20,409.65,417.41,411.81,5.35,5.17,5.22,,,,,"3,759.23",3.76
10/03/2014,16:17:20,410.85,418.74,412.52,4.78,4.65,4.67,,,,,"3,374.74",3.37
10/03/2014,16:22:20,410.73,418.46,412.67,4.35,4.22,4.25,,,,,"3,068.84",3.07
10/03/2014,16:27:20,410.07,417.34,411.96,4.19,4.05,4.09,,,,,"2,947.48",2.95
10/03/2014,16:32:20,409.45,417.19,411.76,3.91,3.76,3.82,,,,,"2,743.07",2.74
10/03/2014,16:37:20,408.58,416.67,411,3.62,3.49,3.55,,,,,"2,543.11",2.54
10/03/2014,16:42:20,407.95,415.97,410.48,3.22,2.94,3.09,,,,,"2,221.22",2.22
10/03/2014,16:47:20,408.22,415.97,410.66,2.34,2.19,2.31,,,,,"1,632.08",1.63
10/03/2014,16:52:20,407.87,416.56,410.31,3.04,2.79,2.92,,,,,"2,101.62",2.1
10/03/2014,16:57:20,409.07,417.2,411.69,3.04,2.95,2.98,,,,,"2,132.08",2.13
10/03/2014,17:02:20,402.8,410.99,405.46,0,0,0,,,,,0,0
10/03/2014,17:07:20,403.04,411.13,405.31,0,0,0,,,,,0,0
10/03/2014,17:12:20,405.21,413.24,407.87,2.96,2.74,2.84,,,,,"2,029.20",2.03
10/03/2014,17:17:20,405.24,413.41,407.81,2.79,2.64,2.78,,,,,"1,942.66",1.94
10/03/2014,17:22:20,402.91,411.04,405.33,0,0,0,,,,,0,0
10/03/2014,17:27:20,406.21,414.25,408.51,2.65,2.5,2.62,,,,,"1,848.83",1.85
10/03/2014,17:32:20,404.66,412.8,407.44,0,0,0,,,,,0,0
10/03/2014,17:37:20,406.61,414.57,409.6,2.37,2.25,2.36,,,,,"1,650.00",1.65
10/03/2014,17:42:20,405.95,413.59,408.02,2.22,2.12,2.22,,,,,"1,546.22",1.55
10/03/2014,17:47:20,405.4,413.49,408.03,1.92,1.82,1.91,,,,,"1,324.72",1.32
10/03/2014,17:52:20,404.39,412.86,407.43,0,0,0,,,,,0,0
10/03/2014,17:57:20,404.98,413.61,408.28,1.09,0.97,1.09,,,,,712.72,0.71
10/03/2014,18:02:20,404.57,412.95,407.71,0,0,0,,,,,0,0
10/03/2014,18:07:20,405.88,413.6,408.26,0,0,0,,,,,0,0
10/03/2014,18:12:20,404.36,412.59,406.96,0,0,0,,,,,0,0
10/03/2014,18:17:20,405.09,412.4,407.45,0,0,0,,,,,0,0
10/03/2014,18:22:20,404.81,412.62,407.72,0,0,0,,,,,0,0
10/03/2014,18:27:20,405.09,413.15,407.35,0,0,0,,,,,0,0
10/03/2014,18:32:20,405.65,413.17,407.93,0,0,0,,,,,0,0
10/03/2014,18:37:20,404.42,413.13,407.5,0,0,0,,,,,0,0
10/03/2014,18:42:20,403.92,413.18,407.43,0,0,0,,,,,0,0
10/03/2014,18:47:20,403.1,411.59,406.2,0,0,0,,,,,0,0
10/03/2014,18:52:20,402.14,411.55,405.41,0,0,0,,,,,0,0
10/03/2014,18:57:20,401.06,410.5,404.42,0,0,0,,,,,0,0
10/03/2014,19:02:20,401.5,410.16,404.15,0,0,0,,,,,0,0
10/03/2014,19:07:20,400.76,409.63,403.69,0,0,0,,,,,0,0
10/03/2014,19:12:20,400.34,409.12,403.36,0,0,0,,,,,0,0
10/03/2014,19:17:20,400.87,409.88,403.55,0,0,0,,,,,0,0
10/03/2014,19:22:20,402.11,410.07,404.57,0,0,0,,,,,0,0
10/03/2014,19:27:20,401.11,410.09,403.94,0,0,0,,,,,0,0
10/03/2014,19:32:20,400.99,409.91,403.9,0,0,0,,,,,0,0
10/03/2014,19:37:20,402.16,410.73,404.75,0,0,0,,,,,0,0
10/03/2014,19:42:20,401.53,409.97,404.23,0,0,0,,,,,0,0
10/03/2014,19:47:20,402.69,411.45,405.71,0,0,0,,,,,0,0
10/03/2014,19:52:20,402.51,411.77,405.79,0,0,0,,,,,0,0
10/03/2014,19:57:20,403.42,412.16,406.24,0,0,0,,,,,0,0
10/03/2014,20:02:20,404.14,412.9,406.95,0,0,0,,,,,0,0
10/03/2014,20:07:20,404.23,413.51,407.28,0,0,0,,,,,0,0
10/03/2014,20:12:20,405.47,414.73,408.24,0,0,0,,,,,0,0
10/03/2014,20:17:20,405.53,414.02,408.28,0,0,0,,,,,0,0
10/03/2014,20:22:20,404.39,413.25,407.48,0,0,0,,,,,0,0
10/03/2014,20:27:20,405.99,414.62,408.95,0,0,0,,,,,0,0
10/03/2014,20:32:20,405.13,413.86,407.96,0,0,0,,,,,0,0
10/03/2014,20:37:20,405.98,414.51,408.78,0,0,0,,,,,0,0
10/03/2014,20:42:20,403.94,412.37,406.76,0,0,0,,,,,0,0
10/03/2014,20:47:20,402.08,410.88,405.01,0,0,0,,,,,0,0
10/03/2014,20:52:20,405.1,414.23,408.1,0,0,0,,,,,0,0
10/03/2014,20:57:20,406.44,414.7,409.09,0,0,0,,,,,0,0
10/03/2014,21:02:20,407.62,416.41,410.52,0,0,0,,,,,0,0
10/03/2014,21:07:20,406.89,414.95,409.49,0,0,0,,,,,0,0
10/03/2014,21:12:20,407.29,416.02,409.95,0,0,0,,,,,0,0
10/03/2014,21:17:20,407.26,415.43,409.84,0,0,0,,,,,0,0
10/03/2014,21:22:20,408.38,417.04,411.06,0,0,0,,,,,0,0
10/03/2014,21:27:20,408.8,417.41,411.58,0,0,0,,,,,0,0
10/03/2014,21:32:20,409.3,417.93,411.87,0,0,0,,,,,0,0
10/03/2014,21:37:20,406.96,415.72,409.91,0,0,0,,,,,0,0
10/03/2014,21:42:20,408.68,416.88,410.85,0,0,0,,,,,0,0
10/03/2014,21:47:20,407.5,416.07,409.79,0,0,0,,,,,0,0
10/03/2014,21:52:20,408.77,416.97,411.27,0,0,0,,,,,0,0
10/03/2014,21:57:20,408.78,417.25,411.49,0,0,0,,,,,0,0
10/03/2014,22:02:20,408.37,416.25,410.57,0,0,0,,,,,0,0
10/03/2014,22:07:20,408.05,416.6,410.59,0,0,0,,,,,0,0
10/03/2014,22:12:20,405.83,415.07,408.9,0,0,0,,,,,0,0
10/03/2014,22:17:20,406.38,415.17,409.72,0,0,0,,,,,0,0
10/03/2014,22:22:20,406.57,414.66,409.22,0,0,0,,,,,0,0
10/03/2014,22:27:20,406.9,415.69,409.85,0,0,0,,,,,0,0
10/03/2014,22:32:20,405.79,414.32,408.93,0,0,0,,,,,0,0
10/03/2014,22:37:20,406.51,414.86,409.39,0,0,0,,,,,0,0
10/03/2014,22:42:20,407.11,415.52,409.46,0,0,0,,,,,0,0
10/03/2014,22:47:20,407.78,415.41,410.49,0,0,0,,,,,0,0
10/03/2014,22:52:20,407.17,415.21,410.14,0,0,0,,,,,0,0
10/03/2014,22:57:20,408.21,416.52,411.03,0,0,0,,,,,0,0
10/03/2014,23:02:20,408.32,416.5,411.58,0,0,0,,,,,0,0
10/03/2014,23:07:20,409.2,417.68,412.57,0,0,0,,,,,0,0
10/03/2014,23:12:20,408.31,416.56,411.53,0,0,0,,,,,0,0
10/03/2014,23:17:20,408.55,416.96,412.02,0,0,0,,,,,0,0
10/03/2014,23:22:20,409.93,417.92,413.16,0,0,0,,,,,0,0
10/03/2014,23:27:20,409.17,417.13,412.36,0,0,0,,,,,0,0
10/03/2014,23:32:20,409.27,417.38,412.35,0,0,0,,,,,0,0
10/03/2014,23:37:20,409.12,417.13,412.52,0,0,0,,,,,0,0
10/03/2014,23:42:20,409.28,417.58,412.57,0,0,0,,,,,0,0
10/03/2014,23:47:20,409.31,418.17,412.76,0,0,0,,,,,0,0
10/03/2014,23:52:20,410.13,418.37,413.46,0,0,0,,,,,0,0
10/03/2014,23:57:20,410.66,418.91,414.09,0,0,0,,,,,0,0
11/03/2014,00:02:20,410.21,418.7,413.63,0,0,0,,,,,0,0
11/03/2014,00:07:20,409.64,417.85,412.75,0,0,0,,,,,0,0
11/03/2014,00:12:20,409.23,417.58,412.86,0,0,0,,,,,0,0
11/03/2014,00:17:20,409.04,417.94,413.04,0,0,0,,,,,0,0
11/03/2014,00:22:20,408.82,417.48,412.63,0,0,0,,,,,0,0
11/03/2014,00:27:20,409.36,417.54,412.63,0,0,0,,,,,0,0
11/03/2014,00:32:20,409.69,418.61,413.46,0,0,0,,,,,0,0
11/03/2014,00:37:20,410.42,418.33,413.59,0,0,0,,,,,0,0
11/03/2014,00:42:20,409.46,418.04,412.87,0,0,0,,,,,0,0
11/03/2014,00:47:20,409.39,417.52,413,0,0,0,,,,,0,0
11/03/2014,00:52:20,409.63,417.96,413.24,0,0,0,,,,,0,0
11/03/2014,00:57:20,410.4,418.2,413.56,0,0,0,,,,,0,0
11/03/2014,01:02:20,410.41,418.58,413.79,0,0,0,,,,,0,0
11/03/2014,01:07:20,409.87,417.95,413.22,0,0,0,,,,,0,0
11/03/2014,01:12:20,410.62,418.86,414.14,0,0,0,,,,,0,0
11/03/2014,01:17:20,410.33,418.73,413.94,0,0,0,,,,,0,0
11/03/2014,01:22:20,410.86,419.09,414.4,0,0,0,,,,,0,0
11/03/2014,01:27:20,409.72,418.3,413.42,0,0,0,,,,,0,0
11/03/2014,01:32:20,409.92,418.41,413.57,0,0,0,,,,,0,0
11/03/2014,01:37:20,410.06,418.83,413.59,0,0,0,,,,,0,0
11/03/2014,01:42:20,410.53,418.33,413.72,0,0,0,,,,,0,0
11/03/2014,01:47:20,411.17,419.2,414.3,0,0,0,,,,,0,0
11/03/2014,01:52:20,411.25,419.38,414.68,0,0,0,,,,,0,0
11/03/2014,01:57:20,411.01,418.86,414.38,0,0,0,,,,,0,0
11/03/2014,02:02:20,411.16,419.27,414.69,0,0,0,,,,,0,0
11/03/2014,02:07:20,409.9,418.42,413.94,0,0,0,,,,,0,0
11/03/2014,02:12:20,410.75,419.35,414.54,0,0,0,,,,,0,0
11/03/2014,02:17:20,411.26,419.9,415.28,0,0,0,,,,,0,0
11/03/2014,02:22:20,411.93,419.96,415.12,0,0,0,,,,,0,0
11/03/2014,02:27:20,411.21,419.61,414.62,0,0,0,,,,,0,0
11/03/2014,02:32:20,410.88,419.31,414.22,0,0,0,,,,,0,0
11/03/2014,02:37:20,410.5,418.73,414.37,0,0,0,,,,,0,0
11/03/2014,02:42:20,410.88,419.18,414.18,0,0,0,,,,,0,0
11/03/2014,02:47:20,410.59,419.35,414.45,0,0,0,,,,,0,0
11/03/2014,02:52:20,410.74,418.54,414.11,0,0,0,,,,,0,0
11/03/2014,02:57:20,411.64,419.59,415.17,0,0,0,,,,,0,0
11/03/2014,03:02:20,410.93,419.11,414.16,0,0,0,,,,,0,0
11/03/2014,03:07:20,411.22,418.9,414.63,0,0,0,,,,,0,0
11/03/2014,03:12:20,410.99,418.9,414.37,0,0,0,,,,,0,0
11/03/2014,03:17:20,410.24,419.53,414.18,0,0,0,,,,,0,0
11/03/2014,03:22:20,410.53,419.58,414.61,0,0,0,,,,,0,0
11/03/2014,03:27:20,411.15,419.58,414.93,0,0,0,,,,,0,0
11/03/2014,03:32:20,411.46,420.42,415,0,0,0,,,,,0,0
11/03/2014,03:37:20,410.9,418.66,414.05,0,0,0,,,,,0,0
11/03/2014,03:42:20,411.09,419.33,414.25,0,0,0,,,,,0,0
11/03/2014,03:47:20,410.78,419.3,413.93,0,0,0,,,,,0,0
11/03/2014,03:52:20,410.7,418.76,414.35,0,0,0,,,,,0,0
11/03/2014,03:57:20,410.42,419.02,414.03,0,0,0,,,,,0,0
11/03/2014,04:02:20,410.4,418.88,414.42,0,0,0,,,,,0,0
11/03/2014,04:07:20,411.1,419.55,414.48,0,0,0,,,,,0,0
11/03/2014,04:12:20,410.38,419.12,414.07,0,0,0,,,,,0,0
11/03/2014,04:17:20,410.12,418.78,414.26,0,0,0,,,,,0,0
11/03/2014,04:22:20,412.04,419.89,415.08,0,0,0,,,,,0,0
11/03/2014,04:27:20,411.48,419.96,414.94,0,0,0,,,,,0,0
11/03/2014,04:32:20,411.35,419.19,414.8,0,0,0,,,,,0,0
11/03/2014,04:37:20,410.9,419.24,414.45,0,0,0,,,,,0,0
11/03/2014,04:42:20,411.02,418.92,414.21,0,0,0,,,,,0,0
11/03/2014,04:47:20,410.63,418.96,413.78,0,0,0,,,,,0,0
11/03/2014,04:52:20,410.16,419.06,413.57,0,0,0,,,,,0,0
11/03/2014,04:57:20,410.29,418.5,413.75,0,0,0,,,,,0,0
11/03/2014,05:02:20,409.82,418,412.94,0,0,0,,,,,0,0
11/03/2014,05:07:20,409.03,417.71,412.24,0,0,0,,,,,0,0
11/03/2014,05:12:20,408.29,417.41,412.11,0,0,0,,,,,0,0
11/03/2014,05:17:20,408.95,417.45,412.2,0,0,0,,,,,0,0
11/03/2014,05:22:20,409,417.56,411.75,0,0,0,,,,,0,0
11/03/2014,05:27:20,408.79,416.58,411.7,0,0,0,,,,,0,0
11/03/2014,05:32:20,409.64,417.26,411.96,0,0,0,,,,,0,0
11/03/2014,05:37:20,409.3,417.62,412.66,0,0,0,,,,,0,0
11/03/2014,05:42:20,407.76,416.48,410.98,0,0,0,,,,,0,0
11/03/2014,05:47:20,408.2,416.89,411.18,0,0,0,,,,,0,0
11/03/2014,05:52:20,406.77,415.56,410.02,0,0,0,,,,,0,0
11/03/2014,05:57:20,407.68,415.73,410.49,0,0,0,,,,,0,0
11/03/2014,06:02:20,407.24,415.83,410.24,0,0,0,,,,,0,0
11/03/2014,06:07:20,407.94,416.54,410.92,0,0,0,,,,,0,0
11/03/2014,06:12:20,407.79,415.95,410.82,0,0,0,,,,,0,0
11/03/2014,06:17:20,407.79,416.32,411.03,0,0,0,,,,,0,0
11/03/2014,06:22:20,406.93,415,410.13,0,0,0,,,,,0,0
11/03/2014,06:27:20,406.22,414.31,409.5,0,0,0,,,,,0,0
11/03/2014,06:32:20,406.05,414.07,408.96,0,0,0,,,,,0,0
11/03/2014,06:37:20,407.69,415.3,410.43,0,0,0,,,,,0,0
11/03/2014,06:42:20,407.84,416.39,410.46,0,0,0,,,,,0,0
11/03/2014,06:47:20,407.9,415.74,410.32,0,0,0,,,,,0,0
11/03/2014,06:52:20,407.55,415.28,409.8,0,0,0,,,,,0,0
11/03/2014,06:57:20,407.64,415.32,409.22,0,0,0,,,,,0,0
11/03/2014,07:02:20,406.51,413.85,408.6,0,0,0,,,,,0,0
11/03/2014,07:07:20,405.65,412.63,407.63,0,0,0,,,,,0,0
11/03/2014,07:12:20,406.35,413.54,408.4,0,0,0,,,,,0,0
11/03/2014,07:17:20,408.01,415.31,409.84,0,0,0,,,,,0,0
11/03/2014,07:22:20,407.24,415.47,409.84,0,0,0,,,,,0,0
11/03/2014,07:27:20,407.2,414.98,409.65,1.34,1.25,1.35,,,,,929.98,0.93
11/03/2014,07:32:20,407.43,415.59,410.28,1.93,1.84,1.93,,,,,"1,361.13",1.36
11/03/2014,07:37:20,408.69,415.8,411.15,2.63,2.5,2.62,,,,,"1,857.68",1.86
11/03/2014,07:42:20,410.01,416.93,411.93,3.62,3.51,3.54,,,,,"2,550.88",2.55
11/03/2014,07:47:20,410.5,417.3,413.27,4.47,4.35,4.4,,,,,"3,170.88",3.17
11/03/2014,07:52:20,410.45,418,412.95,5.12,4.97,5.01,,,,,"3,622.85",3.62
11/03/2014,07:57:20,410.03,416.94,412.25,5.41,5.27,5.31,,,,,"3,824.62",3.82
11/03/2014,08:02:20,409.66,417.67,411.62,5.75,5.65,5.67,,,,,"4,079.75",4.08
11/03/2014,08:07:20,410.36,417.75,412.52,5.98,5.84,5.87,,,,,"4,238.64",4.24
11/03/2014,08:12:20,410,417.65,412.15,6.12,5.98,5.99,,,,,"4,328.48",4.33
11/03/2014,08:17:20,409.65,417.95,411.62,6.29,6.16,6.18,,,,,"4,456.74",4.46
11/03/2014,08:22:20,409.57,417.55,411.67,6.29,6.17,6.17,,,,,"4,454.91",4.45
11/03/2014,08:27:20,410.89,418.27,412.73,6.31,6.17,6.19,,,,,"4,474.64",4.47
11/03/2014,08:32:20,410.66,418.46,412.83,6.51,6.37,6.37,,,,,"4,614.12",4.61
11/03/2014,08:37:20,409.8,417.81,411.85,6.55,6.4,6.44,,,,,"4,639.46",4.64
11/03/2014,08:42:20,412.12,419.83,413.8,6.6,6.46,6.48,,,,,"4,698.77",4.7
11/03/2014,08:47:20,411.85,419.98,413.69,6.67,6.51,6.56,,,,,"4,745.27",4.75
11/03/2014,08:52:20,409.79,417.92,412.13,6.62,6.47,6.53,,,,,"4,692.66",4.69
11/03/2014,08:57:20,410.91,419.13,412.97,6.67,6.56,6.55,,,,,"4,746.05",4.75
