Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
02/08/2014,01:42:00,410.69,417.32,415.5,0,0,0,,,,,0
02/08/2014,01:47:00,410.41,417.45,415.88,0,0,0,,,,,0
02/08/2014,01:52:00,409.81,416.56,414.77,0,0,0,,,,,0
02/08/2014,01:57:00,410.04,416.33,415.23,0,0,0,,,,,0
02/08/2014,02:02:00,409.87,416.25,414.75,0,0,0,,,,,0
02/08/2014,02:07:00,410.21,416.37,415,0,0,0,,,,,0
02/08/2014,02:12:00,409.97,416.13,414.6,0,0,0,,,,,0
02/08/2014,02:17:00,409.71,416.18,414.67,0,0,0,,,,,0
02/08/2014,02:22:00,409.35,416.34,414.9,0,0,0,,,,,0
02/08/2014,02:27:00,409.69,416.37,414.46,0,0,0,,,,,0
02/08/2014,02:32:00,410.32,416.71,415.62,0,0,0,,,,,0
02/08/2014,02:37:00,409.74,416.34,414.96,0,0,0,,,,,0
02/08/2014,02:42:00,410.17,416.59,414.97,0,0,0,,,,,0
02/08/2014,02:47:00,409.98,417.09,415.34,0,0,0,,,,,0
02/08/2014,02:52:00,410.09,417.53,415.65,0,0,0,,,,,0
02/08/2014,02:57:00,410.2,416.72,415.49,0,0,0,,,,,0
02/08/2014,03:02:00,409.82,416.54,415.19,0,0,0,,,,,0
02/08/2014,03:07:00,409.74,416.26,415.31,0,0,0,,,,,0
02/08/2014,03:12:00,409.85,416.57,415.02,0,0,0,,,,,0
02/08/2014,03:17:00,409.81,417.17,415.23,0,0,0,,,,,0
02/08/2014,03:22:00,409.73,416.43,415.43,0,0,0,,,,,0
02/08/2014,03:27:00,409.42,416.3,414.99,0,0,0,,,,,0
02/08/2014,03:32:00,409.99,416.09,414.95,0,0,0,,,,,0
02/08/2014,03:37:00,410.07,416.34,414.89,0,0,0,,,,,0
02/08/2014,03:42:00,410.2,417.09,414.98,0,0,0,,,,,0
02/08/2014,03:47:00,410.27,417.06,415.64,0,0,0,,,,,0
02/08/2014,03:52:00,409.79,416.74,415.05,0,0,0,,,,,0
02/08/2014,03:57:00,409.27,416.39,415.08,0,0,0,,,,,0
