Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,,GENERACION [kWh]
15/09/2014,12:38:24,418.86,423.62,421.96,8.28,7.86,8.21,,,,,6237.96,6.24,44.85
15/09/2014,12:43:24,418.35,423.11,421.04,8.2,7.78,8.1,,,,,6160.57,6.16,45.36
15/09/2014,12:48:24,417.04,421.46,419.91,7.78,7.36,7.69,,,,,5825.42,5.83,45.85
15/09/2014,12:53:24,418.3,422.96,421.14,7.5,7.1,7.44,,,,,5655.67,5.66,46.32
15/09/2014,12:58:24,419.05,423.46,422.08,8.35,7.92,8.21,,,,,6267.4,6.27,46.84
15/09/2014,13:03:24,411.1,416.17,414.59,1.96,1.7,2.13,,,,,1608.04,1.61,46.97
15/09/2014,13:08:24,408.54,413.52,412.16,0,0,0,,,,,0,0,46.97
15/09/2014,13:13:24,407.95,412.32,411.13,0,0,0,,,,,0,0,46.97
15/09/2014,13:18:24,417.33,422.43,421.02,8.25,7.84,8.13,,,,,6167.01,6.17,47.49
15/09/2014,13:23:24,409.19,414.35,413.52,0,0,0,,,,,0,0,47.49
15/09/2014,13:28:24,408.54,414.4,412.2,0,0,0,,,,,0,0,47.49
15/09/2014,13:33:24,409.7,415.49,413.37,0,0,0,,,,,0,0,47.49
15/09/2014,13:38:24,409.81,414.97,413.4,0,0,0,,,,,0,0,47.49
15/09/2014,13:43:24,409.17,414.42,413.1,0,0,0,,,,,0,0,47.49
15/09/2014,13:48:24,409.84,414.84,413.23,0,0,0,,,,,0,0,47.49
15/09/2014,13:53:24,409.8,414.79,413.17,0,0,0,,,,,0,0,47.49
15/09/2014,13:58:24,411.28,415.98,414.66,0.98,0,1.19,,,,,810.45,0.81,47.56
15/09/2014,14:03:24,418.94,424.16,422.69,8.55,8.21,8.45,,,,,6435.08,6.44,48.09
15/09/2014,14:08:24,419.62,424.81,423.61,8.7,8.24,8.55,,,,,6524.19,6.52,48.64
15/09/2014,14:13:24,419.83,424.89,423.29,8.56,8.16,8.42,,,,,6445.68,6.45,49.17
15/09/2014,14:18:24,421.36,426.05,424.08,8.82,8.27,8.69,,,,,6637.44,6.64,49.73
15/09/2014,14:23:24,419.74,424.64,422.67,7.93,7.43,7.83,,,,,5977.91,5.98,50.22
15/09/2014,14:28:24,413.25,418.91,416.6,2.66,2.26,2.76,,,,,2126.7,2.13,50.4
15/09/2014,14:33:24,420.33,425.37,423.65,8.55,8.01,8.44,,,,,6434.03,6.43,50.94
15/09/2014,14:38:24,420.15,424.94,422.76,8.16,7.66,8.02,,,,,6138.41,6.14,51.45
15/09/2014,14:43:24,412.72,418.16,415.41,2.67,2.35,2.79,,,,,2136.2,2.14,51.63
15/09/2014,14:48:24,409.93,415.11,413.36,0,0,0,,,,,0,0,51.63
15/09/2014,14:53:24,410.1,415.03,413.64,0,0,0,,,,,0,0,51.63
15/09/2014,14:58:24,410.38,414.97,413.44,0,0,0,,,,,0,0,51.63
15/09/2014,15:03:24,413.96,418.74,417.14,3.28,3,3.33,,,,,2571.03,2.57,51.84
15/09/2014,15:08:24,414.83,419.53,418.11,4.51,4.18,4.54,,,,,3468.96,3.47,52.13
15/09/2014,15:13:24,420.2,425.26,423.09,7.79,7.33,7.67,,,,,5874.81,5.87,52.62
15/09/2014,15:18:24,420.75,425.94,423.96,8.18,7.72,8.05,,,,,6175.84,6.18,53.13
15/09/2014,15:23:24,418.1,423.02,421.04,6.22,5.8,6.16,,,,,4725.99,4.73,53.53
15/09/2014,15:28:24,418.72,423.56,421.46,5.63,5.24,5.56,,,,,4291.62,4.29,53.89
15/09/2014,15:33:24,419.53,424.68,422.94,6.73,6.27,6.65,,,,,5111.58,5.11,54.31
15/09/2014,15:38:24,409.98,414.97,413.43,0,0,0,,,,,0,0,54.31
15/09/2014,15:43:24,408.69,414.13,412.49,0,0,0,,,,,0,0,54.31
15/09/2014,15:48:24,408.28,413.73,411.77,0,0,0,,,,,0,0,54.31
15/09/2014,15:53:24,408.59,413.45,412.08,0,0,0,,,,,0,0,54.31
15/09/2014,15:58:24,408.26,414.16,411.97,0,0,0,,,,,0,0,54.31
15/09/2014,16:03:24,414.28,419.4,417.01,3.68,3.43,3.71,,,,,2858.39,2.86,54.55
15/09/2014,16:08:24,410.43,415.52,413.52,0,0,1.13,,,,,424.86,0.42,54.59
15/09/2014,16:13:24,408.47,414.54,413.21,0,0,0,,,,,0,0,54.59
15/09/2014,16:18:24,407.52,413.88,412.62,0,0,0,,,,,0,0,54.59
15/09/2014,16:23:24,409.21,414.69,413.26,0,0,0,,,,,0,0,54.59
15/09/2014,16:28:24,409.88,415.06,413.39,0,0,0,,,,,0,0,54.59
15/09/2014,16:33:24,410.58,415.84,414.13,0,0,0,,,,,0,0,54.59
15/09/2014,16:38:24,410.45,415.61,413.52,0,0,0,,,,,0,0,54.59
15/09/2014,16:43:24,410.18,415.38,413.98,0,0,0,,,,,0,0,54.59
15/09/2014,16:48:24,410.24,415.51,413.77,0,0,0,,,,,0,0,54.59
15/09/2014,16:53:24,411.13,416.45,414.85,0,0,0,,,,,0,0,54.59
15/09/2014,16:58:24,410.9,415.59,414.06,0,0,0,,,,,0,0,54.59
15/09/2014,17:03:24,410.91,416.58,414.91,0,0,0,,,,,0,0,54.59
15/09/2014,17:08:24,410.55,416.09,415.37,0,0,1.68,,,,,424.58,0.42,54.62
15/09/2014,17:13:24,409.01,414.68,414.01,0,0,0,,,,,0,0,54.62
15/09/2014,17:18:24,410.8,416.2,414.33,0,0,0,,,,,0,0,54.62
15/09/2014,17:23:24,411.01,415.98,414.34,0,0,0,,,,,0,0,54.62
15/09/2014,17:28:24,409.42,414.72,413.25,0,0,0,,,,,0,0,54.62
15/09/2014,17:33:24,408.96,414.58,412.84,0,0,0,,,,,0,0,54.62
15/09/2014,17:38:24,407.06,412.55,411.04,0,0,0,,,,,0,0,54.62
15/09/2014,17:43:24,408.06,413.25,411.74,0,0,1.37,,,,,387.72,0.39,54.65
15/09/2014,17:48:24,408.32,413.79,412.21,0,0,0,,,,,0,0,54.65
15/09/2014,17:53:24,408.51,414.07,412.69,0,0,0,,,,,0,0,54.65
15/09/2014,17:58:24,409.38,414.66,413.15,0,0,0,,,,,0,0,54.65
15/09/2014,18:03:24,408.27,413.76,412.92,0,0,0,,,,,0,0,54.65
15/09/2014,18:08:24,409.02,413.77,412.57,0,0,0,,,,,0,0,54.65
15/09/2014,18:13:24,409.95,414.85,413.59,0,0,0,,,,,0,0,54.65
15/09/2014,18:18:24,410.41,415.43,414.27,0,0,0,,,,,0,0,54.65
15/09/2014,18:23:24,409.13,414.53,413.42,0,0,0,,,,,0,0,54.65
15/09/2014,18:28:24,409.81,414.9,413.88,0,0,0,,,,,0,0,54.65
15/09/2014,18:33:24,411.49,416.65,415.16,1.68,1.32,1.86,,,,,1396.54,1.4,54.77
15/09/2014,18:38:24,410.23,415.31,414.12,0,0,0,,,,,0,0,54.77
15/09/2014,18:43:24,410.12,414.96,413.64,0,0,0,,,,,0,0,54.77
15/09/2014,18:48:24,410.15,415.25,414.27,0,0,0,,,,,0,0,54.77
15/09/2014,18:53:24,409.88,414.91,414.63,0,0,0,,,,,0,0,54.77
15/09/2014,18:58:24,411.15,416.26,415.14,0,0,0,,,,,0,0,54.77
15/09/2014,19:03:24,411.17,416.06,414.87,0,0,0,,,,,0,0,54.77
15/09/2014,19:08:24,411.08,416.13,415.01,0,0,0,,,,,0,0,54.77
15/09/2014,19:13:24,411.3,416.32,415.33,0,0,0,,,,,0,0,54.77
15/09/2014,19:18:24,410.85,415.97,415.12,0,0,0,,,,,0,0,54.77
15/09/2014,19:23:24,411.6,415.83,414.7,0,0,0,,,,,0,0,54.77
15/09/2014,19:28:24,408.95,413.54,413.46,0,0,0,,,,,0,0,54.77
15/09/2014,19:33:24,409.24,413.71,413.06,0,0,0,,,,,0,0,54.77
15/09/2014,19:38:24,408.2,412.76,412.15,0,0,0,,,,,0,0,54.77
15/09/2014,19:43:24,407.55,411.77,411.86,0,0,0,,,,,0,0,54.77
15/09/2014,19:48:24,409.13,413.38,413.05,0,0,0,,,,,0,0,54.77
15/09/2014,19:53:24,409.36,413.48,413.28,0,0,0,,,,,0,0,54.77
15/09/2014,19:58:24,408.05,412.09,412.82,0,0,0,,,,,0,0,54.77
15/09/2014,20:03:24,408.36,412.72,412.13,0,0,0,,,,,0,0,54.77
15/09/2014,20:08:24,409.12,413.21,413.17,0,0,0,,,,,0,0,54.77
15/09/2014,20:13:24,409.25,413.45,413.33,0,0,0,,,,,0,0,54.77
15/09/2014,20:18:24,408.3,412.66,411.9,0,0,0,,,,,0,0,54.77
15/09/2014,20:23:24,407.37,411.4,412,0,0,0,,,,,0,0,54.77
15/09/2014,20:28:24,409.23,413.05,412.88,0,0,0,,,,,0,0,54.77
15/09/2014,20:33:24,409.07,413.31,412.71,0,0,0,,,,,0,0,54.77
15/09/2014,20:38:24,409.08,413.06,412.8,0,0,0,,,,,0,0,54.77
15/09/2014,20:43:24,409.5,413.38,412.96,0,0,0,,,,,0,0,54.77
15/09/2014,20:48:24,409.05,412.93,413.62,0,0,0,,,,,0,0,54.77
15/09/2014,20:53:24,410.1,414.19,413.96,0,0,0,,,,,0,0,54.77
15/09/2014,20:58:24,408.03,411.89,411.92,0,0,0,,,,,0,0,54.77
15/09/2014,21:03:24,407.4,411.57,411.56,0,0,0,,,,,0,0,54.77
15/09/2014,21:08:24,407.69,411.91,411.34,0,0,0,,,,,0,0,54.77
15/09/2014,21:13:24,408.08,412.58,413.06,0,0,0,,,,,0,0,54.77
15/09/2014,21:18:24,409.49,413.58,413.15,0,0,0,,,,,0,0,54.77
15/09/2014,21:23:24,409.07,413.81,413.36,0,0,0,,,,,0,0,54.77
15/09/2014,21:28:24,408.61,412.79,412.78,0,0,0,,,,,0,0,54.77
15/09/2014,21:33:24,409.49,413.65,413.29,0,0,0,,,,,0,0,54.77
15/09/2014,21:38:24,408.29,413.17,413.39,0,0,0,,,,,0,0,54.77
15/09/2014,21:43:24,410,414.31,413.75,0,0,0,,,,,0,0,54.77
15/09/2014,21:48:24,409.94,414.17,413.67,0,0,0,,,,,0,0,54.77
15/09/2014,21:53:24,409.56,413.91,413.75,0,0,0,,,,,0,0,54.77
15/09/2014,21:58:24,409.29,413.48,413.25,0,0,0,,,,,0,0,54.77
15/09/2014,22:03:24,410.17,414.39,414.89,0,0,0,,,,,0,0,54.77
15/09/2014,22:08:24,409.03,413.07,413,0,0,0,,,,,0,0,54.77
15/09/2014,22:13:24,408.3,412.82,412.25,0,0,0,,,,,0,0,54.77
15/09/2014,22:18:24,408.21,412.71,412.28,0,0,0,,,,,0,0,54.77
15/09/2014,22:23:24,406.87,411.8,412.36,0,0,0,,,,,0,0,54.77
15/09/2014,22:28:24,409.07,413.25,412.99,0,0,0,,,,,0,0,54.77
15/09/2014,22:33:24,408.86,413.27,412.69,0,0,0,,,,,0,0,54.77
15/09/2014,22:38:24,408.44,413.24,412.54,0,0,0,,,,,0,0,54.77
15/09/2014,22:43:24,409.18,413.45,412.91,0,0,0,,,,,0,0,54.77
15/09/2014,22:48:24,410.03,414.28,413.43,0,0,0,,,,,0,0,54.77
15/09/2014,22:53:24,409.49,414.09,413.42,0,0,0,,,,,0,0,54.77
15/09/2014,22:58:24,408.49,412.86,412.66,0,0,0,,,,,0,0,54.77
15/09/2014,23:03:24,408.19,413.01,412.29,0,0,0,,,,,0,0,54.77
15/09/2014,23:08:24,407.63,411.83,412.25,0,0,0,,,,,0,0,54.77
15/09/2014,23:13:24,407.79,412.15,411.57,0,0,0,,,,,0,0,54.77
15/09/2014,23:18:24,408.41,412.77,412.19,0,0,0,,,,,0,0,54.77
15/09/2014,23:23:24,407.52,412.07,411.2,0,0,0,,,,,0,0,54.77
15/09/2014,23:28:24,407.97,412.49,412.8,0,0,0,,,,,0,0,54.77
15/09/2014,23:33:24,409.33,413.62,413.06,0,0,0,,,,,0,0,54.77
15/09/2014,23:38:24,409.86,414,413.51,0,0,0,,,,,0,0,54.77
15/09/2014,23:43:24,408.42,413.02,412.38,0,0,0,,,,,0,0,54.77
15/09/2014,23:48:24,409.18,413.75,413.47,0,0,0,,,,,0,0,54.77
15/09/2014,23:53:24,406.55,411.75,410.99,0,0,0,,,,,0,0,54.77
15/09/2014,23:58:24,406.21,410.94,410.03,0,0,0,,,,,0,0,54.77
16/09/2014,00:03:24,407.1,411.55,411,0,0,0,,,,,0,0,54.77
16/09/2014,00:08:24,407.02,411.47,410.88,0,0,0,,,,,0,0,54.77
16/09/2014,00:13:24,406.39,411.28,410.37,0,0,0,,,,,0,0,54.77
16/09/2014,00:18:24,406.81,411.33,410.61,0,0,0,,,,,0,0,54.77
16/09/2014,00:23:24,406.93,411.57,410.88,0,0,0,,,,,0,0,54.77
16/09/2014,00:28:24,406.84,411.59,410.89,0,0,0,,,,,0,0,54.77
16/09/2014,00:33:24,406.39,411.35,411.3,0,0,0,,,,,0,0,54.77
16/09/2014,00:38:24,407.15,412.29,411.5,0,0,0,,,,,0,0,54.77
16/09/2014,00:43:24,407.56,412.2,411.1,0,0,0,,,,,0,0,54.77
16/09/2014,00:48:24,407.27,411.76,411.32,0,0,0,,,,,0,0,54.77
16/09/2014,00:53:24,407.15,411.56,411.44,0,0,0,,,,,0,0,54.77
16/09/2014,00:58:24,407.62,412.32,411.94,0,0,0,,,,,0,0,54.77
16/09/2014,01:03:24,408.56,413.24,412.61,0,0,0,,,,,0,0,54.77
16/09/2014,01:08:24,408.56,413.12,412.2,0,0,0,,,,,0,0,54.77
16/09/2014,01:13:24,407.43,412.19,411.84,0,0,0,,,,,0,0,54.77
16/09/2014,01:18:24,407.73,412.6,411.54,0,0,0,,,,,0,0,54.77
16/09/2014,01:23:24,407.98,412.2,411.33,0,0,0,,,,,0,0,54.77
16/09/2014,01:28:24,408.2,412.46,411.71,0,0,0,,,,,0,0,54.77
16/09/2014,01:33:24,407.99,413.08,411.73,0,0,0,,,,,0,0,54.77
16/09/2014,01:38:24,407.88,412.72,412.62,0,0,0,,,,,0,0,54.77
16/09/2014,01:43:24,408.17,412.86,411.74,0,0,0,,,,,0,0,54.77
16/09/2014,01:48:24,408.08,412.95,412.57,0,0,0,,,,,0,0,54.77
16/09/2014,01:53:24,409.95,414.75,413.9,0,0,0,,,,,0,0,54.77
16/09/2014,01:58:24,407.8,412.72,412.64,0,0,0,,,,,0,0,54.77
16/09/2014,02:03:24,408.17,413.29,412.35,0,0,0,,,,,0,0,54.77
16/09/2014,02:08:24,407.82,413.36,412.08,0,0,0,,,,,0,0,54.77
16/09/2014,02:13:24,408.53,413.34,412.3,0,0,0,,,,,0,0,54.77
16/09/2014,02:18:24,408.8,413.87,412.55,0,0,0,,,,,0,0,54.77
16/09/2014,02:23:24,409.08,413.98,412.36,0,0,0,,,,,0,0,54.77
16/09/2014,02:28:24,409.39,414.03,413.11,0,0,0,,,,,0,0,54.77
16/09/2014,02:33:24,409.26,414.19,412.9,0,0,0,,,,,0,0,54.77
16/09/2014,02:38:24,409.06,413.63,412.59,0,0,0,,,,,0,0,54.77
16/09/2014,02:43:24,408.15,413.19,412.94,0,0,0,,,,,0,0,54.77
16/09/2014,02:48:24,409.32,414.33,413.19,0,0,0,,,,,0,0,54.77
16/09/2014,02:53:24,409.5,413.98,413.03,0,0,0,,,,,0,0,54.77
16/09/2014,02:58:24,409.39,414.36,413.42,0,0,0,,,,,0,0,54.77
16/09/2014,03:03:24,408.93,413.66,413.35,0,0,0,,,,,0,0,54.77
16/09/2014,03:08:24,409.75,414.45,413.1,0,0,0,,,,,0,0,54.77
16/09/2014,03:13:24,409.84,414.92,413.26,0,0,0,,,,,0,0,54.77
16/09/2014,03:18:24,408.27,413.23,412.3,0,0,0,,,,,0,0,54.77
16/09/2014,03:23:24,408.99,413.69,412.73,0,0,0,,,,,0,0,54.77
16/09/2014,03:28:24,409.22,413.91,412.34,0,0,0,,,,,0,0,54.77
16/09/2014,03:33:24,409.33,413.77,412.54,0,0,0,,,,,0,0,54.77
16/09/2014,03:38:24,409.72,414.4,413.4,0,0,0,,,,,0,0,54.77
16/09/2014,03:43:24,409.34,414.54,413.27,0,0,0,,,,,0,0,54.77
16/09/2014,03:48:24,409.11,414.2,413.11,0,0,0,,,,,0,0,54.77
16/09/2014,03:53:24,409.63,414.17,413.3,0,0,0,,,,,0,0,54.77
16/09/2014,03:58:24,408.76,413.71,412.52,0,0,0,,,,,0,0,54.77
16/09/2014,04:03:24,407.99,412.55,411.46,0,0,0,,,,,0,0,54.77
16/09/2014,04:08:24,408.19,412.97,412.64,0,0,0,,,,,0,0,54.77
16/09/2014,04:13:24,408.55,413.6,412.38,0,0,0,,,,,0,0,54.77
16/09/2014,04:18:24,408.32,413.9,412.34,0,0,0,,,,,0,0,54.77
16/09/2014,04:23:24,408.52,413.35,412.39,0,0,0,,,,,0,0,54.77
16/09/2014,04:28:24,408.05,412.84,412.66,0,0,0,,,,,0,0,54.77
16/09/2014,04:33:24,408.54,413.54,412.1,0,0,0,,,,,0,0,54.77
16/09/2014,04:38:24,408.75,413.49,412.4,0,0,0,,,,,0,0,54.77
16/09/2014,04:43:24,409.42,414.23,413.01,0,0,0,,,,,0,0,54.77
16/09/2014,04:48:24,409.16,413.97,413.59,0,0,0,,,,,0,0,54.77
16/09/2014,04:53:24,409.12,413.9,412.74,0,0,0,,,,,0,0,54.77
16/09/2014,04:58:24,408.75,413.33,412.49,0,0,0,,,,,0,0,54.77
16/09/2014,05:03:24,408.71,413.45,412.31,0,0,0,,,,,0,0,54.77
16/09/2014,05:08:24,408.16,412.42,412.33,0,0,0,,,,,0,0,54.77
16/09/2014,05:13:24,408.98,413.29,412.81,0,0,0,,,,,0,0,54.77
16/09/2014,05:18:24,409.1,414.05,412.65,0,0,0,,,,,0,0,54.77
16/09/2014,05:23:24,409.36,414.58,413.46,0,0,0,,,,,0,0,54.77
16/09/2014,05:28:24,409.07,413.95,413.95,0,0,0,,,,,0,0,54.77
16/09/2014,05:33:24,408.48,413.37,412.2,0,0,0,,,,,0,0,54.77
16/09/2014,05:38:24,408.8,413.82,412.38,0,0,0,,,,,0,0,54.77
16/09/2014,05:43:24,409.5,413.98,412.99,0,0,0,,,,,0,0,54.77
16/09/2014,05:48:24,409.06,413.7,412.73,0,0,0,,,,,0,0,54.77
16/09/2014,05:53:24,408.61,413.6,412.24,0,0,0,,,,,0,0,54.77
16/09/2014,05:58:24,408.26,413.08,411.89,0,0,0,,,,,0,0,54.77
16/09/2014,06:03:24,408.49,412.8,411.87,0,0,0,,,,,0,0,54.77
16/09/2014,06:08:24,408.42,412.89,411.86,0,0,0,,,,,0,0,54.77
16/09/2014,06:13:24,408.33,412.93,411.92,0,0,0,,,,,0,0,54.77
16/09/2014,06:18:24,408.66,413.07,412.17,0,0,0,,,,,0,0,54.77
16/09/2014,06:23:24,407.6,412.07,411.95,0,0,0,,,,,0,0,54.77
16/09/2014,06:28:24,408.74,413.59,412.51,0,0,0,,,,,0,0,54.77
16/09/2014,06:33:24,409.15,413.82,412.38,0,0,0,,,,,0,0,54.77
16/09/2014,06:38:24,408.24,413.28,412.24,0,0,0,,,,,0,0,54.77
16/09/2014,06:43:24,407.62,412.24,411.92,0,0,0,,,,,0,0,54.77
16/09/2014,06:48:24,407.71,412.19,411.16,0,0,0,,,,,0,0,54.77
16/09/2014,06:53:24,407.34,412.1,410.99,0,0,0,,,,,0,0,54.77
16/09/2014,06:58:24,406.89,411.01,410.35,0,0,0,,,,,0,0,54.77
16/09/2014,07:03:24,404.84,410.01,409.91,0,0,0,,,,,0,0,54.77
16/09/2014,07:08:24,407.37,412.14,410.77,0,0,0,,,,,0,0,54.77
16/09/2014,07:13:24,407.07,411.84,410.47,0,0,0,,,,,0,0,54.77
16/09/2014,07:18:24,408.59,413,412.25,0,0,0,,,,,0,0,54.77
16/09/2014,07:23:24,409.15,413.96,413.67,0,0,0,,,,,0,0,54.77
16/09/2014,07:28:24,409.93,414.91,412.92,0,0,0,,,,,0,0,54.77
16/09/2014,07:33:24,410.05,414.13,413.25,0,0,0,,,,,0,0,54.77
16/09/2014,07:38:24,409.11,413.51,412.56,0,0,0,,,,,0,0,54.77
16/09/2014,07:43:24,407.43,412.07,411.86,0,0,0,,,,,0,0,54.77
16/09/2014,07:48:24,409.42,415.27,413.59,0,0,0,,,,,0,0,54.77
16/09/2014,07:53:24,410.5,415.73,414.1,0,0,0,,,,,0,0,54.77
16/09/2014,07:58:24,410.15,415.37,413.64,0,0,0,,,,,0,0,54.77
16/09/2014,08:03:24,409.15,414.67,413.83,0,0,0,,,,,0,0,54.77
16/09/2014,08:08:24,409.23,414.48,413.09,0,0,0,,,,,0,0,54.77
16/09/2014,08:13:24,409.44,414.58,412.96,0,0,0,,,,,0,0,54.77
16/09/2014,08:18:24,409.63,414.97,413.76,0,0,0,,,,,0,0,54.77
16/09/2014,08:23:24,409.23,414.68,413,0,0,0,,,,,0,0,54.77
16/09/2014,08:28:24,409.91,414.89,413.48,0,0,0,,,,,0,0,54.77
16/09/2014,08:33:24,412.01,417.36,415.52,3.83,3.38,3.84,,,,,2937.4,2.94,55.01
16/09/2014,08:38:24,408.11,413.21,412.03,0,0,0,,,,,0,0,55.01
16/09/2014,08:43:24,408.43,414.06,412.67,0,0,0,,,,,0,0,55.01
16/09/2014,08:48:24,408.02,413.65,412.33,0,0,0,,,,,0,0,55.01
16/09/2014,08:53:24,407.15,412.82,411.37,0,0,0,,,,,0,0,55.01
16/09/2014,08:58:24,407.47,413.06,411.88,0,0,0,,,,,0,0,55.01
16/09/2014,09:03:24,407.9,413.35,412.16,0,0,0,,,,,0,0,55.01
16/09/2014,09:08:24,406.7,412.45,411.9,0,0,0,,,,,0,0,55.01
16/09/2014,09:13:24,407.09,412.34,411.06,0,0,0,,,,,0,0,55.01
16/09/2014,09:18:24,407.86,413.32,411.63,0,0,0,,,,,0,0,55.01
16/09/2014,09:23:24,407.38,413.11,411.76,0,0,0,,,,,0,0,55.01
16/09/2014,09:28:24,409.11,414.43,412.81,0,0,0,,,,,0,0,55.01
16/09/2014,09:33:24,408.87,413.66,412.41,0,0,0,,,,,0,0,55.01
16/09/2014,09:38:24,412.32,417.77,416.05,1.94,1.54,2.09,,,,,1583.59,1.58,55.15
16/09/2014,09:43:24,416.43,421.64,419.85,5.14,4.72,5.14,,,,,3934.54,3.93,55.47
16/09/2014,09:48:24,414.23,419.26,417.83,2.91,2.5,3.02,,,,,2311.69,2.31,55.67
16/09/2014,09:53:24,410.03,415.43,413.88,0,0,1.03,,,,,391.5,0.39,55.7
16/09/2014,09:58:24,409.74,415.25,414.01,0,0,0,,,,,0,0,55.7
16/09/2014,10:03:24,412.52,417.31,416.03,2.76,2.35,2.93,,,,,2216.87,2.22,55.88
16/09/2014,10:08:24,408.25,413.57,412.46,0,0,0,,,,,0,0,55.88
16/09/2014,10:13:24,408.59,414.05,412.83,0,0,0,,,,,0,0,55.88
16/09/2014,10:18:24,408.99,413.86,413.52,0,0,0,,,,,0,0,55.88
16/09/2014,10:23:24,408.04,413.58,412.17,0,0,0,,,,,0,0,55.88
16/09/2014,10:28:24,408.5,413.85,412.47,0,0,0,,,,,0,0,55.88
16/09/2014,10:33:24,408.34,413.41,412.47,0,0,0,,,,,0,0,55.88
16/09/2014,10:38:24,407.38,412.32,411.53,0,0,1.49,,,,,377.85,0.38,55.92
16/09/2014,10:43:24,409.59,414.72,413.23,1.73,1.31,1.86,,,,,1405.1,1.41,56.03
16/09/2014,10:48:24,406.8,412.24,411.04,0,0,0,,,,,0,0,56.03
16/09/2014,10:53:24,406.58,412.33,411.06,0,0,0,,,,,0,0,56.03
16/09/2014,10:58:24,407.54,412.86,411.34,0,0,0,,,,,0,0,56.03
16/09/2014,11:03:24,406.08,411.87,410.48,0,0,0,,,,,0,0,56.03
16/09/2014,11:08:24,406.75,411.91,410.85,0,0,0,,,,,0,0,56.03
16/09/2014,11:13:24,406.62,411.96,410.81,0,0,0,,,,,0,0,56.03
16/09/2014,11:18:24,406.65,412.19,411.06,0,0,0,,,,,0,0,56.03
16/09/2014,11:23:24,406.33,411.75,410.51,0,0,0,,,,,0,0,56.03
16/09/2014,11:28:24,408.29,413.17,412.03,0.97,0,1.16,,,,,787.78,0.79,56.1
16/09/2014,11:33:24,406.41,411.9,410.66,0,0,0,,,,,0,0,56.1
16/09/2014,11:38:24,405.08,410.63,410.15,0,0,0,,,,,0,0,56.1
16/09/2014,11:43:24,405.88,411.02,410.02,0,0,0,,,,,0,0,56.1
16/09/2014,11:48:24,406.77,412.26,411.07,0,0,1.64,,,,,393.73,0.39,56.13
16/09/2014,11:53:24,406.24,411.54,410.51,0,0,0,,,,,0,0,56.13
16/09/2014,11:58:24,406.84,412.84,411.07,0,0,0,,,,,0,0,56.13
16/09/2014,12:03:24,405.75,411.31,409.85,0,0,0,,,,,0,0,56.13
16/09/2014,12:08:24,405.98,411.47,410.96,0,0,0,,,,,0,0,56.13
16/09/2014,12:13:24,407.12,412.23,410.99,0,0,0,,,,,0,0,56.13
16/09/2014,12:18:24,406.09,411.43,410.35,0,0,0,,,,,0,0,56.13
16/09/2014,12:23:24,405.97,411.35,410.19,0,0,0,,,,,0,0,56.13
16/09/2014,12:28:24,405.99,411.65,409.87,0,0,0,,,,,0,0,56.13
16/09/2014,12:33:24,409.91,415.44,413.47,1.09,0,1.24,,,,,882.19,0.88,56.2
16/09/2014,12:38:24,407.53,413.71,413.11,0,0,0,,,,,0,0,56.2
16/09/2014,12:43:24,407.37,412.86,412.36,0,0,0,,,,,0,0,56.2
16/09/2014,12:48:24,408.58,413.94,412.87,0,0,0,,,,,0,0,56.2
16/09/2014,12:53:24,408.06,414.02,412.59,0,0,0,,,,,0,0,56.2
16/09/2014,12:58:24,408.67,414.38,412.96,0,0,0,,,,,0,0,56.2
16/09/2014,13:03:24,410.25,415.35,413.66,1.42,1.02,1.55,,,,,1158.57,1.16,56.3
16/09/2014,13:08:24,409.16,414.62,413.12,0,0,0,,,,,0,0,56.3
16/09/2014,13:13:24,408.79,414.04,412.76,0,0,0,,,,,0,0,56.3
16/09/2014,13:18:24,407.72,412.86,412.43,0,0,0,,,,,0,0,56.3
16/09/2014,13:23:24,407.21,412.91,411.63,0,0,0,,,,,0,0,56.3
16/09/2014,13:28:24,408.38,414.21,412.59,0,0,0,,,,,0,0,56.3
16/09/2014,13:33:24,408.51,414.21,412.49,0,0,0,,,,,0,0,56.3
16/09/2014,13:38:24,409.11,414.39,413.12,0,0,0,,,,,0,0,56.3
16/09/2014,13:43:24,408.51,414.61,413.07,0,0,0,,,,,0,0,56.3
16/09/2014,13:48:24,407.73,413.45,412.98,0,0,0,,,,,0,0,56.3
16/09/2014,13:53:24,409.12,414.34,413.04,0,0,0,,,,,0,0,56.3
16/09/2014,13:58:24,408.67,414.19,412.66,0,0,0,,,,,0,0,56.3
16/09/2014,14:03:24,409.55,415.08,413.16,0,0,0,,,,,0,0,56.3
16/09/2014,14:08:24,409.34,414.69,413.1,0,0,0,,,,,0,0,56.3
16/09/2014,14:13:24,408.6,414.29,413.38,0,0,0,,,,,0,0,56.3
16/09/2014,14:18:24,408.42,413.83,412.75,0,0,0,,,,,0,0,56.3
16/09/2014,14:23:24,408.92,414.32,413,0,0,0,,,,,0,0,56.3
16/09/2014,14:28:24,409.28,414.32,413.01,0,0,0,,,,,0,0,56.3
16/09/2014,14:33:24,409.27,414.92,413.1,0,0,0,,,,,0,0,56.3
16/09/2014,14:38:24,407.93,413.67,413.02,0,0,0,,,,,0,0,56.3
