Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,
07/12/2014,10:33:15,420.94,426.07,424.48,8.93,9.1,8.76,,,,,6549.13,6.55
07/12/2014,10:38:15,420.37,424.72,423.37,9.15,9.27,8.98,,,,,6688.33,6.69
07/12/2014,10:43:15,420.38,424.97,423.32,8.99,9.14,8.79,,,,,6550.83,6.55
07/12/2014,10:48:15,420.27,424.42,422.88,8.5,8.67,8.34,,,,,6209.72,6.21
07/12/2014,10:53:15,418.38,423.13,422.8,8.85,8.96,8.64,,,,,6433.63,6.43
07/12/2014,10:58:15,419.01,424.33,422.09,8.73,8.83,8.56,,,,,6359.66,6.36
07/12/2014,11:03:15,418.39,423.22,421.66,8.36,8.45,8.19,,,,,6076.94,6.08
07/12/2014,11:08:15,418.77,423.32,421.77,8.45,8.63,8.29,,,,,6163.17,6.16
07/12/2014,11:13:15,418.39,423.03,422.67,8.16,8.51,7.99,,,,,5936.97,5.94
07/12/2014,11:18:15,418.18,422.57,420.97,8.13,8.25,7.96,,,,,5910.34,5.91
07/12/2014,11:23:15,418.46,422.78,421.12,8.36,8.49,8.18,,,,,6076.02,6.08
07/12/2014,11:28:15,418.58,423.29,421.71,8.29,8.36,8.11,,,,,6028.15,6.03
07/12/2014,11:33:15,416.93,421.21,420.65,8.05,8.05,7.86,,,,,5823.15,5.82
07/12/2014,11:38:15,418.37,422.79,421.61,7.77,8.17,7.64,,,,,5662.95,5.66
07/12/2014,11:43:15,419.07,423.73,422.28,8.07,8.53,7.91,,,,,5879.17,5.88
07/12/2014,11:48:15,418.51,423.09,421.64,8.13,8.6,7.96,,,,,5914.2,5.91
07/12/2014,11:53:15,418.38,423.04,421.87,8.83,9.35,8.65,,,,,6410.53,6.41
07/12/2014,11:58:15,419.2,423.74,422.46,8.75,9.23,8.54,,,,,6351.03,6.35
07/12/2014,12:03:15,420.13,424.72,423.14,8.5,9.09,8.33,,,,,6202.11,6.2
07/12/2014,12:08:15,419.2,423.79,421.96,8.46,9.09,8.28,,,,,6164.2,6.16
07/12/2014,12:13:15,419.72,424.17,422.52,8.55,9.2,8.38,,,,,6230.6,6.23
07/12/2014,12:18:15,419.38,424.47,422.87,8.61,9.38,8.42,,,,,6270.31,6.27
07/12/2014,12:23:15,419.81,424.25,422.57,8.61,9.47,8.41,,,,,6276.99,6.28
07/12/2014,12:28:15,419.12,423.54,421.97,8.34,9.15,8.16,,,,,6077.71,6.08
07/12/2014,12:33:15,418.81,423.64,421.8,8.31,9.11,8.13,,,,,6043.34,6.04
07/12/2014,12:38:15,420.38,424.54,423.64,8.27,9.19,8.1,,,,,6037.69,6.04
07/12/2014,12:43:15,419.85,424.27,423.03,8.5,9.36,8.29,,,,,6183.18,6.18
07/12/2014,12:48:15,419.01,422.97,423.12,8.51,9.35,8.25,,,,,6162.96,6.16
07/12/2014,12:53:15,418.46,423.34,423.09,8.45,9.36,8.24,,,,,6138.09,6.14
07/12/2014,12:58:15,420.32,424.87,423.59,8.18,9,7.99,,,,,5965.76,5.97
07/12/2014,13:03:15,420.36,424.77,423.8,8.16,9.02,7.97,,,,,5954.19,5.95
07/12/2014,13:08:15,418.32,423.21,421.31,7.79,8.68,7.69,,,,,5688.9,5.69
07/12/2014,13:13:15,419.4,424.11,422.52,7.83,8.71,7.67,,,,,5707.16,5.71
07/12/2014,13:18:15,419.46,423.85,422.13,7.96,8.88,7.8,,,,,5807.39,5.81
07/12/2014,13:23:15,419.07,423.37,422,7.76,8.78,7.6,,,,,5659.74,5.66
07/12/2014,13:28:15,417.04,422.29,421.35,7.37,8.36,7.23,,,,,5361.72,5.36
07/12/2014,13:33:15,418.5,423.28,422.51,7.75,8.77,7.52,,,,,5636.76,5.64
07/12/2014,13:38:15,419.16,424.01,422.17,7.97,8.93,7.83,,,,,5819.48,5.82
07/12/2014,13:43:15,419.69,424.31,422.73,7.93,8.92,7.77,,,,,5791.21,5.79
07/12/2014,13:48:15,419.96,424.56,422.76,7.74,8.7,7.6,,,,,5658.1,5.66
07/12/2014,13:53:15,418.61,423.09,422.02,7.68,8.72,7.51,,,,,5586.99,5.59
07/12/2014,13:58:15,418.66,423.37,422.14,7.62,8.71,7.46,,,,,5546.21,5.55
07/12/2014,14:03:15,419.46,423.89,422.44,7.65,8.72,7.47,,,,,5566.01,5.57
07/12/2014,14:08:15,419.55,424.78,423.1,7.66,8.66,7.53,,,,,5593.24,5.59
07/12/2014,14:13:15,417.97,422.9,422.54,7.57,8.63,7.43,,,,,5518.39,5.52
07/12/2014,14:18:15,417.28,421.68,422.11,7.34,8.33,7.16,,,,,5322.26,5.32
07/12/2014,14:23:15,418.04,423.09,421.39,7.24,8.22,7.13,,,,,5275.61,5.28
07/12/2014,14:28:15,417.39,422.25,420.24,7.25,8.22,7.11,,,,,5262.65,5.26
07/12/2014,14:33:15,417.77,421.79,420.98,6.97,8.05,6.83,,,,,5063.75,5.06
07/12/2014,14:38:15,417.68,422.4,421.31,6.89,7.85,6.74,,,,,4975.29,4.98
07/12/2014,14:43:15,418.4,423.42,421.63,6.32,7.35,6.21,,,,,4609.12,4.61
07/12/2014,14:48:15,417.65,422.53,420.39,6.31,7.33,6.21,,,,,4600.35,4.6
07/12/2014,14:53:15,418.12,422.56,421.36,6.24,7.26,6.13,,,,,4536.1,4.54
07/12/2014,14:58:15,418.1,422.9,421.46,5.98,6.97,5.89,,,,,4361.18,4.36
07/12/2014,15:03:15,417.16,421.61,420.26,5.85,6.92,5.72,,,,,4236.69,4.24
07/12/2014,15:08:15,417,421.21,420.2,5.48,6.56,5.4,,,,,3988.34,3.99
07/12/2014,15:13:15,416.86,421.44,419.99,5.16,6.24,5.09,,,,,3754.54,3.75
07/12/2014,15:18:15,415.49,421.15,419.78,4.61,5.69,4.55,,,,,3349.9,3.35
07/12/2014,15:23:15,414.31,419.7,418.37,4.2,5.31,4.18,,,,,3055.97,3.06
07/12/2014,15:28:15,406.68,416.22,417.53,3.76,4.74,3.88,,,,,2714.68,2.71
07/12/2014,15:33:15,412.72,417.87,415.87,3.3,4.43,3.26,,,,,2391.43,2.39
07/12/2014,15:38:15,414.18,418.82,417.37,3.29,4.41,3.32,,,,,2411.6,2.41
07/12/2014,15:43:15,414.18,418.85,417,3.23,4.2,3.26,,,,,2367.29,2.37
07/12/2014,15:48:15,413.65,418.27,416.57,2.97,4.05,3.06,,,,,2192.3,2.19
07/12/2014,15:53:15,414.2,419.21,417.66,2.87,3.89,2.99,,,,,2140.59,2.14
07/12/2014,15:58:15,414.16,418.82,417.51,2.63,3.61,2.71,,,,,1948.74,1.95
07/12/2014,16:03:15,413.22,418.19,416.66,2.57,3.46,2.65,,,,,1896.04,1.9
07/12/2014,16:08:15,412.75,416.84,415.84,2.42,3.3,2.53,,,,,1795.1,1.8
07/12/2014,16:13:15,412.58,416.72,415.48,2.28,3.14,2.32,,,,,1662.98,1.66
07/12/2014,16:18:15,411.96,416.57,415.24,2.02,2.71,2.08,,,,,1498.75,1.5
07/12/2014,16:23:15,411.19,416.81,415.52,2.06,2.75,2.16,,,,,1516.91,1.52
07/12/2014,16:28:15,411.64,416.16,414.82,1.94,2.39,2.01,,,,,1426.33,1.43
07/12/2014,16:33:15,412.1,416.87,415.64,1.74,1.96,1.82,,,,,1269.78,1.27
07/12/2014,16:38:15,411.81,416.4,415.5,1.59,1.81,1.65,,,,,1151.6,1.15
07/12/2014,16:43:15,411.04,415.65,414.09,1.29,1.45,1.32,,,,,914.81,0.91
07/12/2014,16:48:15,411.51,416.2,415.06,0,1.05,0,,,,,0,0
07/12/2014,16:53:15,410.78,415.78,414.82,0,0,0,,,,,0,0
07/12/2014,16:58:15,411.41,416.26,414.86,0,0,0,,,,,0,0
07/12/2014,17:03:15,411.18,416.55,414.38,0,0,0,,,,,0,0
07/12/2014,17:08:15,408.85,413.69,413.6,0,0,0,,,,,0,0
07/12/2014,17:13:15,408.66,413.38,412.06,0,0,0,,,,,0,0
07/12/2014,17:18:15,409.36,413.92,413.05,0,0,0,,,,,0,0
07/12/2014,17:23:15,409.69,414.51,413.48,0,0,0,,,,,0,0
07/12/2014,17:28:15,409.7,414.17,413.09,0,0,0,,,,,0,0
07/12/2014,17:33:15,409.02,413.94,412.99,0,0,0,,,,,0,0
07/12/2014,17:38:15,409.59,414.6,412.9,0,0,0,,,,,0,0
07/12/2014,17:43:15,408.98,413.67,412.87,0,0,0,,,,,0,0
07/12/2014,17:48:15,408.84,413.62,412.66,0,0,0,,,,,0,0
07/12/2014,17:53:15,408.74,413.7,413.03,0,0,0,,,,,0,0
07/12/2014,17:58:15,407.04,411.05,410.92,0,0,0,,,,,0,0
07/12/2014,18:03:15,406.73,410.96,409.65,0,0,0,,,,,0,0
07/12/2014,18:08:15,405.94,410.16,409.5,0,0,0,,,,,0,0
07/12/2014,18:13:15,405.29,408.54,408.63,0,0,0,,,,,0,0
07/12/2014,18:18:15,404.4,407.77,408.18,0,0,0,,,,,0,0
07/12/2014,18:23:15,404.95,409.06,408.36,0,0,0,,,,,0,0
07/12/2014,18:28:15,405.1,408.85,408.63,0,0,0,,,,,0,0
07/12/2014,18:33:15,405.21,408.67,408.42,0,0,0,,,,,0,0
07/12/2014,18:38:15,406.3,410.37,410.03,0,0,0,,,,,0,0
07/12/2014,18:43:15,406.81,410.24,409.69,0,0,0,,,,,0,0
07/12/2014,18:48:15,406.68,410.46,410.27,0,0,0,,,,,0,0
07/12/2014,18:53:15,406.78,410.82,411.27,0,0,0,,,,,0,0
07/12/2014,18:58:15,406.89,411.05,410.52,0,0,0,,,,,0,0
07/12/2014,19:03:15,406.97,410.94,410.34,0,0,0,,,,,0,0
07/12/2014,19:08:15,406.74,410.85,410.21,0,0,0,,,,,0,0
07/12/2014,19:13:15,406.6,409.97,410,0,0,0,,,,,0,0
07/12/2014,19:18:15,406.08,409.71,409.39,0,0,0,,,,,0,0
07/12/2014,19:23:15,407.1,410.69,410.3,0,0,0,,,,,0,0
07/12/2014,19:28:15,406.08,410.53,410.44,0,0,0,,,,,0,0
07/12/2014,19:33:15,407.06,410.83,410.62,0,0,0,,,,,0,0
07/12/2014,19:38:15,407.28,410.99,410.87,0,0,0,,,,,0,0
07/12/2014,19:43:15,406.47,409.93,409.75,0,0,0,,,,,0,0
07/12/2014,19:48:15,407.03,410.76,410.69,0,0,0,,,,,0,0
07/12/2014,19:53:15,407.53,411.03,410.86,0,0,0,,,,,0,0
07/12/2014,19:58:15,407.97,411.74,411.3,0,0,0,,,,,0,0
07/12/2014,20:03:15,407.42,411.03,411.48,0,0,0,,,,,0,0
07/12/2014,20:08:15,407.46,411.68,410.95,0,0,0,,,,,0,0
07/12/2014,20:13:15,407.74,411.19,411.06,0,0,0,,,,,0,0
07/12/2014,20:18:15,407.57,411.4,411.56,0,0,0,,,,,0,0
07/12/2014,20:23:15,408.3,411.76,411.46,0,0,0,,,,,0,0
07/12/2014,20:28:15,408.32,412.33,411.86,0,0,0,,,,,0,0
07/12/2014,20:33:15,407.62,411.39,411.67,0,0,0,,,,,0,0
07/12/2014,20:38:15,408.23,411.89,411.27,0,0,0,,,,,0,0
07/12/2014,20:43:15,407.82,411.89,411.3,0,0,0,,,,,0,0
07/12/2014,20:48:15,408,412.19,411.32,0,0,0,,,,,0,0
07/12/2014,20:53:15,409.3,413.19,412.74,0,0,0,,,,,0,0
07/12/2014,20:58:15,409.62,413.31,412.72,0,0,0,,,,,0,0
07/12/2014,21:03:15,410.26,413.98,413.27,0,0,0,,,,,0,0
07/12/2014,21:08:15,408.91,413.08,412.71,0,0,0,,,,,0,0
07/12/2014,21:13:15,407.73,411.44,411.11,0,0,0,,,,,0,0
07/12/2014,21:18:15,407.54,411.38,410.64,0,0,0,,,,,0,0
07/12/2014,21:23:15,408.18,411.8,411.08,0,0,0,,,,,0,0
07/12/2014,21:28:15,409.14,412.64,412.03,0,0,0,,,,,0,0
07/12/2014,21:33:15,407.63,411.97,411.81,0,0,0,,,,,0,0
07/12/2014,21:38:15,408.97,412.97,412.55,0,0,0,,,,,0,0
07/12/2014,21:43:15,409.37,413.65,412.97,0,0,0,,,,,0,0
07/12/2014,21:48:15,408.97,412.76,412.77,0,0,0,,,,,0,0
07/12/2014,21:53:15,409.97,414.14,413.3,0,0,0,,,,,0,0
07/12/2014,21:58:15,410.92,414.44,413.93,0,0,0,,,,,0,0
07/12/2014,22:03:15,409.02,412.8,413.05,0,0,0,,,,,0,0
07/12/2014,22:08:15,409.99,415.11,414.12,0,0,0,,,,,0,0
07/12/2014,22:13:15,410.28,414.64,413.88,0,0,0,,,,,0,0
07/12/2014,22:18:15,410.98,415.27,413.95,0,0,0,,,,,0,0
07/12/2014,22:23:15,409.58,413.74,412.95,0,0,0,,,,,0,0
07/12/2014,22:28:15,408.16,412,411.25,0,0,0,,,,,0,0
07/12/2014,22:33:15,408.26,412.22,411.5,0,0,0,,,,,0,0
07/12/2014,22:38:15,407.98,412.13,411.26,0,0,0,,,,,0,0
07/12/2014,22:43:15,408.65,413.12,412.07,0,0,0,,,,,0,0
07/12/2014,22:48:15,409.96,414.3,412.77,0,0,0,,,,,0,0
07/12/2014,22:53:15,410.69,415.34,414.26,0,0,0,,,,,0,0
07/12/2014,22:58:15,409.62,413.93,413.45,0,0,0,,,,,0,0
07/12/2014,23:03:15,408.86,413.5,412.2,0,0,0,,,,,0,0
07/12/2014,23:08:15,409.73,414.43,412.84,0,0,0,,,,,0,0
07/12/2014,23:13:15,409.84,414.13,413.16,0,0,0,,,,,0,0
07/12/2014,23:18:15,409.74,414.16,412.63,0,0,0,,,,,0,0
07/12/2014,23:23:15,409.02,413.6,413.34,0,0,0,,,,,0,0
07/12/2014,23:28:15,410.54,414.59,413.62,0,0,0,,,,,0,0
07/12/2014,23:33:15,410.44,414.19,413.41,0,0,0,,,,,0,0
07/12/2014,23:38:15,411.49,415.88,414.42,0,0,0,,,,,0,0
07/12/2014,23:43:15,411,415.09,414.19,0,0,0,,,,,0,0
07/12/2014,23:48:15,411.53,416.07,414.64,0,0,0,,,,,0,0
07/12/2014,23:53:15,411.89,416.23,414.85,0,0,0,,,,,0,0
07/12/2014,23:58:15,409.36,413.67,412.88,0,0,0,,,,,0,0
08/12/2014,00:03:15,409.28,413.66,412.46,0,0,0,,,,,0,0
08/12/2014,00:08:15,410.19,414.39,413.23,0,0,0,,,,,0,0
08/12/2014,00:13:15,409.72,414.37,413.49,0,0,0,,,,,0,0
08/12/2014,00:18:15,409.47,414.35,412.92,0,0,0,,,,,0,0
08/12/2014,00:23:15,406.27,412.87,412.65,0,0,0,,,,,0,0
08/12/2014,00:28:15,410.23,414.35,413.24,0,0,0,,,,,0,0
08/12/2014,00:33:15,410.44,414.79,413.41,0,0,0,,,,,0,0
08/12/2014,00:38:15,409.79,414.79,413.27,0,0,0,,,,,0,0
08/12/2014,00:43:15,409.66,414.32,412.65,0,0,0,,,,,0,0
08/12/2014,00:48:15,410.57,415.3,414.04,0,0,0,,,,,0,0
08/12/2014,00:53:15,410.73,415.36,414.39,0,0,0,,,,,0,0
08/12/2014,00:58:15,409.59,414.44,413.51,0,0,0,,,,,0,0
08/12/2014,01:03:15,410.44,415.1,413.64,0,0,0,,,,,0,0
08/12/2014,01:08:15,409.04,413.71,411.81,0,0,0,,,,,0,0
08/12/2014,01:13:15,408.85,413.6,411.9,0,0,0,,,,,0,0
08/12/2014,01:18:15,408.84,413.57,412.07,0,0,0,,,,,0,0
08/12/2014,01:23:15,408.97,413.54,412.17,0,0,0,,,,,0,0
08/12/2014,01:28:15,409.07,413.95,412.44,0,0,0,,,,,0,0
08/12/2014,01:33:15,409.57,414.28,413.11,0,0,0,,,,,0,0
08/12/2014,01:38:15,410.24,414.75,413.48,0,0,0,,,,,0,0
08/12/2014,01:43:15,409.38,414.08,413.35,0,0,0,,,,,0,0
08/12/2014,01:48:15,409.54,414.9,412.8,0,0,0,,,,,0,0
08/12/2014,01:53:15,409.6,414.47,412.75,0,0,0,,,,,0,0
08/12/2014,01:58:15,409.88,414.29,412.93,0,0,0,,,,,0,0
08/12/2014,02:03:15,410.28,414.69,413.4,0,0,0,,,,,0,0
08/12/2014,02:08:15,409.64,414.11,412.03,0,0,0,,,,,0,0
08/12/2014,02:13:15,409.13,413.41,412.13,0,0,0,,,,,0,0
08/12/2014,02:18:15,409.24,413.95,412.35,0,0,0,,,,,0,0
08/12/2014,02:23:15,409.27,413.94,412.56,0,0,0,,,,,0,0
08/12/2014,02:28:15,409.55,414.66,412.46,0,0,0,,,,,0,0
08/12/2014,02:33:15,410.14,414.76,413.42,0,0,0,,,,,0,0
08/12/2014,02:38:15,408.9,413.91,413.06,0,0,0,,,,,0,0
08/12/2014,02:43:15,410.03,414.75,413.2,0,0,0,,,,,0,0
08/12/2014,02:48:15,409.63,414.19,412.82,0,0,0,,,,,0,0
08/12/2014,02:53:15,409.67,414.15,412.88,0,0,0,,,,,0,0
08/12/2014,02:58:15,409.65,414.09,412.67,0,0,0,,,,,0,0
08/12/2014,03:03:15,409.07,413.7,411.87,0,0,0,,,,,0,0
08/12/2014,03:08:15,408.98,413.81,411.82,0,0,0,,,,,0,0
08/12/2014,03:13:15,411.28,416.18,414.55,0,0,0,,,,,0,0
08/12/2014,03:18:15,410.67,415.43,414.45,0,0,0,,,,,0,0
08/12/2014,03:23:15,410.46,415.75,413.85,0,0,0,,,,,0,0
08/12/2014,03:28:15,409.81,414.46,412.82,0,0,0,,,,,0,0
08/12/2014,03:33:15,410.43,415.31,413.9,0,0,0,,,,,0,0
08/12/2014,03:38:15,409.55,414.34,413.15,0,0,0,,,,,0,0
08/12/2014,03:43:15,410.07,414.85,413.41,0,0,0,,,,,0,0
08/12/2014,03:48:15,409.57,414.3,412.9,0,0,0,,,,,0,0
08/12/2014,03:53:15,409.57,414.41,412.89,0,0,0,,,,,0,0
08/12/2014,03:58:15,409.1,413.87,412.83,0,0,0,,,,,0,0
08/12/2014,04:03:15,408.99,413.67,413.03,0,0,0,,,,,0,0
08/12/2014,04:08:15,408.94,413.56,412.13,0,0,0,,,,,0,0
08/12/2014,04:13:15,409.68,414.31,412.86,0,0,0,,,,,0,0
08/12/2014,04:18:15,409.09,413.76,412.59,0,0,0,,,,,0,0
08/12/2014,04:23:15,410.72,415.2,413.67,0,0,0,,,,,0,0
08/12/2014,04:28:15,409.87,414.77,413.22,0,0,0,,,,,0,0
08/12/2014,04:33:15,409.27,414.28,412.84,0,0,0,,,,,0,0
08/12/2014,04:38:15,408.69,413.91,412.08,0,0,0,,,,,0,0
08/12/2014,04:43:15,408.74,413.55,411.56,0,0,0,,,,,0,0
08/12/2014,04:48:15,409.37,414.49,412.97,0,0,0,,,,,0,0
08/12/2014,04:53:15,409.01,413.61,412.35,0,0,0,,,,,0,0
08/12/2014,04:58:15,407.08,412.35,411.83,0,0,0,,,,,0,0
08/12/2014,05:03:15,407.94,412.78,411.17,0,0,0,,,,,0,0
08/12/2014,05:08:15,407.31,412,410.81,0,0,0,,,,,0,0
08/12/2014,05:13:15,406.41,411.24,409.73,0,0,0,,,,,0,0
08/12/2014,05:18:15,406.56,411.68,410.12,0,0,0,,,,,0,0
08/12/2014,05:23:15,407.23,411.32,410.18,0,0,0,,,,,0,0
08/12/2014,05:28:15,405.56,410.66,409.11,0,0,0,,,,,0,0
08/12/2014,05:33:15,406.8,411.6,410.56,0,0,0,,,,,0,0
08/12/2014,05:38:15,406.27,411.01,409.66,0,0,0,,,,,0,0
08/12/2014,05:43:15,405.07,409.5,407.85,0,0,0,,,,,0,0
08/12/2014,05:48:15,409.41,414.29,413.1,0,0,0,,,,,0,0
08/12/2014,05:53:15,409.13,413.84,412.66,0,0,0,,,,,0,0
08/12/2014,05:58:15,407.19,412.48,411.59,0,0,0,,,,,0,0
08/12/2014,06:03:15,406.87,411.56,411.06,0,0,0,,,,,0,0
08/12/2014,06:08:15,407.44,412.25,411.25,0,0,0,,,,,0,0
08/12/2014,06:13:15,408.08,412.85,412.02,0,0,0,,,,,0,0
08/12/2014,06:18:15,406.44,411.21,410.58,0,0,0,,,,,0,0
08/12/2014,06:23:15,408.05,412.11,411.24,0,0,0,,,,,0,0
08/12/2014,06:28:15,407.12,412.03,411.3,0,0,0,,,,,0,0
08/12/2014,06:33:15,407.12,411.12,410.46,0,0,0,,,,,0,0
08/12/2014,06:38:15,406.74,411.28,409.6,0,0,0,,,,,0,0
08/12/2014,06:43:15,406.9,411.09,410.59,0,0,0,,,,,0,0
08/12/2014,06:48:15,407.3,412.12,411.07,0,0,0,,,,,0,0
08/12/2014,06:53:15,407.53,412.49,411.05,0,0,0,,,,,0,0
08/12/2014,06:58:15,406.91,411.49,410.32,0,0,0,,,,,0,0
08/12/2014,07:03:15,406.92,411.69,410.24,0,0,0,,,,,0,0
08/12/2014,07:08:15,406.03,410.95,409.54,0,0,0,,,,,0,0
08/12/2014,07:13:15,408.82,413.88,412.14,0,0,0,,,,,0,0
08/12/2014,07:18:15,407.53,412.34,411.47,0,0,0,,,,,0,0
08/12/2014,07:23:15,408.31,413.71,412.25,0,0,0,,,,,0,0
08/12/2014,07:28:15,406.79,412.43,411.74,0,0,0,,,,,0,0
08/12/2014,07:33:15,406.61,412.44,410.52,0,0,0,,,,,0,0
08/12/2014,07:38:15,406.24,411.45,410.24,0,0,0,,,,,0,0
08/12/2014,07:43:15,404.65,410.28,409.97,0,0,0,,,,,0,0
08/12/2014,07:48:15,405.51,411.31,409.71,0,0,0,,,,,0,0
08/12/2014,07:53:15,406.07,411.94,410.05,0,0,0,,,,,0,0
08/12/2014,07:58:15,406.09,412.15,410.51,0,0,0,,,,,0,0
08/12/2014,08:03:15,404.92,410.58,408.76,0,0,0,,,,,0,0
08/12/2014,08:08:15,404.68,410.24,409.61,0,0,0,,,,,0,0
08/12/2014,08:13:15,405.78,411.15,409.07,0,0,0,,,,,0,0
08/12/2014,08:18:15,405.99,411.51,410.12,0,0,0,,,,,0,0
08/12/2014,08:23:15,406.09,412.07,410.77,0,0,0,,,,,0,0
08/12/2014,08:28:15,405.18,411.32,409.8,0,0,0,,,,,0,0
08/12/2014,08:33:15,405.14,411.46,409.68,0,0,0,,,,,0,0
08/12/2014,08:38:15,406.16,412.28,410.02,0,0,0,,,,,0,0
08/12/2014,08:43:15,405.67,411.48,409.56,0,0,0,,,,,0,0
08/12/2014,08:48:15,405.77,411.4,410.02,0,0,0,,,,,0,0
08/12/2014,08:53:15,406.22,412.6,410.61,0,0,0,,,,,0,0
08/12/2014,08:58:15,405.36,411.42,409.64,0,0,0,,,,,0,0
08/12/2014,09:03:15,406.89,412.79,410.86,0,0,0,,,,,0,0
08/12/2014,09:08:15,406.96,412.31,410.19,0,0,0,,,,,0,0
08/12/2014,09:13:15,407.96,414.04,412.8,0,0,0,,,,,0,0
08/12/2014,09:18:15,407.26,412.8,410.87,0,0,0,,,,,0,0
08/12/2014,09:23:15,406.53,412.55,410.51,0,0,0,,,,,0,0
08/12/2014,09:28:15,405.91,412.17,409.82,0,0,0,,,,,0,0
08/12/2014,09:33:15,406.17,411.87,410.17,0,0,0,,,,,0,0
08/12/2014,09:38:15,405.67,411.22,409.47,0,0,0,,,,,0,0
08/12/2014,09:43:15,404.95,410.82,409.75,0,0,0,,,,,0,0
08/12/2014,09:48:15,406,411.82,409.6,0,0,0,,,,,0,0
08/12/2014,09:53:15,405.17,410.66,408.57,0,0,0,,,,,0,0
08/12/2014,09:58:15,405.31,410.45,409.19,0,0,0,,,,,0,0
08/12/2014,10:03:15,405.07,409.98,408.53,0,0,0,,,,,0,0
08/12/2014,10:08:15,404.4,409.76,407.81,0,0,0,,,,,0,0
08/12/2014,10:13:15,405.53,410.32,409.89,0,0,0,,,,,0,0
08/12/2014,10:18:15,404.84,410.33,408.86,0,0,0,,,,,0,0
08/12/2014,10:23:15,404.74,409.8,408.34,0,0,0,,,,,0,0
08/12/2014,10:28:15,404.64,409.48,407.85,0,0,0,,,,,0,0
08/12/2014,10:33:15,404.62,409.21,407.87,0,0,0,,,,,0,0
08/12/2014,10:38:15,414.54,418.52,417.32,7.43,7.65,7.27,,,,,5356.2,5.36
08/12/2014,10:43:15,414.61,419.21,417.75,7.31,7.51,7.16,,,,,5278.2,5.28
08/12/2014,10:48:15,412.59,417.77,415.81,6.4,6.61,6.31,,,,,4619.95,4.62
08/12/2014,10:53:15,405.74,411.75,409.93,0,0,0.97,,,,,200.6,0.2
08/12/2014,10:58:15,405.54,411.08,408.98,0,0,0,,,,,0,0
08/12/2014,11:03:15,407.56,410.86,409.15,0,0,0,,,,,0,0
08/12/2014,11:08:15,406.95,409.43,407.83,0,0,0,,,,,0,0
08/12/2014,11:13:15,413.06,416.09,413.97,5.22,5.54,5.21,,,,,3796.74,3.8
08/12/2014,11:18:15,413.66,418.23,417.57,7.47,7.71,7.33,,,,,5388.22,5.39
08/12/2014,11:23:15,414.62,418.95,417.68,7.32,7.46,7.34,,,,,5310.26,5.31
08/12/2014,11:28:15,409.04,413.37,411.8,2.72,3.1,2.83,,,,,1997.08,2
08/12/2014,11:33:15,414.31,416.88,414.92,6.98,7.27,6.85,,,,,5027.66,5.03
08/12/2014,11:38:15,413.65,418.01,417.04,7.41,7.69,7.3,,,,,5355.38,5.36
08/12/2014,11:43:15,412.4,418.03,416.1,6.19,6.45,6.16,,,,,4492.24,4.49
08/12/2014,11:48:15,413.81,418.24,416.75,6.58,6.88,6.46,,,,,4755.56,4.76
08/12/2014,11:53:15,412.98,418.28,416.11,6.52,6.72,6.45,,,,,4702.34,4.7
08/12/2014,11:58:15,414.12,416.99,414.92,6.43,6.72,6.32,,,,,4643.49,4.64
08/12/2014,12:03:15,412.37,417.04,416.78,6.4,6.68,6.26,,,,,4600.98,4.6
08/12/2014,12:08:15,411.77,417.68,415.66,6.55,6.78,6.44,,,,,4708.73,4.71
08/12/2014,12:13:15,413.78,416.82,415.02,6.68,6.95,6.55,,,,,4806.41,4.81
08/12/2014,12:18:15,413.2,418.46,416.47,7.04,7.19,6.95,,,,,5073.44,5.07
08/12/2014,12:23:15,412.85,418.61,417.34,6.7,6.87,6.63,,,,,4836.72,4.84
08/12/2014,12:28:15,412.59,417.63,416.21,7.3,7.46,7.24,,,,,5250.59,5.25
08/12/2014,12:33:15,412.58,417.87,416.55,7.43,7.64,7.32,,,,,5349.77,5.35
08/12/2014,12:38:15,413.98,416.75,414.63,7.34,7.58,7.22,,,,,5290.86,5.29
08/12/2014,12:43:15,414.41,419.2,418.03,7.67,7.81,7.45,,,,,5485.84,5.49
08/12/2014,12:48:15,414.41,419.75,418.33,7.48,7.72,7.33,,,,,5407.62,5.41
08/12/2014,12:53:15,414.24,419.34,417.49,7.28,7.52,7.14,,,,,5258.38,5.26
08/12/2014,12:58:15,414.56,419.53,417.94,7.62,7.83,7.45,,,,,5494.61,5.49
08/12/2014,13:03:15,415.47,420.45,418.84,7.63,7.86,7.48,,,,,5518.42,5.52
08/12/2014,13:08:15,415.9,420.71,419.12,7.33,7.57,7.2,,,,,5311.23,5.31
08/12/2014,13:13:15,415.47,420.6,419.09,7.36,7.55,7.2,,,,,5313.75,5.31
08/12/2014,13:18:15,414.4,419.88,417.46,7.32,7.51,7.18,,,,,5285.05,5.29
08/12/2014,13:23:15,414.39,419.41,418.14,7.31,7.57,7.17,,,,,5277.48,5.28
08/12/2014,13:28:15,414.49,419.57,417.85,7.02,7.27,6.92,,,,,5074.65,5.07
08/12/2014,13:33:15,415.42,419.94,418.64,7.25,7.47,7.07,,,,,5220.33,5.22
08/12/2014,13:38:15,414.23,417.09,414.79,6.54,6.9,6.38,,,,,4721.28,4.72
