Fecha de la Medida,Hora de la Medida,FASE   AB,FASE   BC,FASE   AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,TOTAL    [kW]
05/02/2014,11:45:05,428.26,433.73,432.81,6.1,5.92,5.66,,,,,2082.77,2.08277
05/02/2014,11:50:05,428.2,433.73,433.15,5.61,5.65,5.4,,,,,2002.2,2.0022
05/02/2014,11:55:05,428.21,433.12,433.23,5.3,5.41,5.16,,,,,1927.33,1.92733
05/02/2014,12:00:05,425.01,430.83,430.29,5.62,5.79,5.54,,,,,2070.7,2.0707
05/02/2014,12:05:05,426.02,431.31,430.95,5.93,6.17,5.9,,,,,2199.27,2.19927
05/02/2014,12:10:05,427.37,432.73,432.3,5.91,6.13,5.86,,,,,2223.91,2.22391
05/02/2014,12:15:05,427.45,432.96,432.35,5.85,6.1,5.85,,,,,2197.31,2.19731
05/02/2014,12:20:05,427,432.13,431.53,5.69,5.96,5.7,,,,,2132.91,2.13291
05/02/2014,12:25:05,427.13,432.64,431.56,5.14,5.36,5.13,,,,,1955.38,1.95538
05/02/2014,12:30:05,427.07,432.71,432.21,5.17,5.46,5.21,,,,,1957.16,1.95716
05/02/2014,12:35:05,425.26,431.28,430.24,5.31,5.57,5.33,,,,,2011.52,2.01152
05/02/2014,12:40:05,424.93,430.6,429.88,5.17,5.43,5.19,,,,,1955.21,1.95521
05/02/2014,12:45:05,426.68,431.58,431.36,5.16,5.48,5.21,,,,,1959.19,1.95919
05/02/2014,12:50:05,427.75,433.71,432.64,5.08,5.39,5.11,,,,,1943.95,1.94395
05/02/2014,12:55:05,427.75,433.33,432.48,5.08,5.39,5.17,,,,,1947.88,1.94788
05/02/2014,13:00:05,426.52,431.62,431.57,5.02,5.29,5.09,,,,,1920.79,1.92079
05/02/2014,13:05:05,426.69,432.69,431.59,4.89,5.17,4.95,,,,,1871.21,1.87121
05/02/2014,13:10:05,426.62,432.32,431.13,4.93,5.21,4.98,,,,,1896.5,1.8965
05/02/2014,13:15:05,425.88,431.35,430.68,4.86,5.14,4.91,,,,,1860.35,1.86035
05/02/2014,13:20:05,426.27,431.15,430.49,4.67,4.99,4.72,,,,,1781.39,1.78139
05/02/2014,13:25:05,425.34,430.78,430.16,4.55,4.82,4.62,,,,,1742.09,1.74209
05/02/2014,13:30:05,424.68,429.57,429.08,3.08,3.14,2.96,,,,,1131,1.131
05/02/2014,13:35:05,425.14,430.7,429.98,4.13,4.36,4.16,,,,,1571.76,1.57176
05/02/2014,13:40:05,424.54,429.88,428.85,4.31,4.59,4.37,,,,,1630.36,1.63036
05/02/2014,13:45:05,425.4,430.76,430.14,3.91,4.12,3.88,,,,,1486.57,1.48657
05/02/2014,13:50:05,425.1,430.4,430.55,3.93,4.16,3.96,,,,,1481.71,1.48171
05/02/2014,13:55:05,426.37,431.85,431.26,4.14,4.36,4.15,,,,,1581.28,1.58128
05/02/2014,14:00:05,425.74,431.11,430.75,3.89,4.12,3.89,,,,,1470.85,1.47085
05/02/2014,14:05:05,424.59,429.48,428.91,3.94,4.16,3.92,,,,,1483.36,1.48336
05/02/2014,14:10:05,425.64,430.15,429.77,3.94,4.18,3.97,,,,,1491.04,1.49104
05/02/2014,14:15:05,421.37,426.09,425.79,1.83,1.29,1.2,,,,,446.74,0.44674
05/02/2014,14:20:05,425.71,430.67,429.86,4,4.2,3.99,,,,,1527.38,1.52738
05/02/2014,14:25:05,427.26,432.16,431.8,4.14,4.41,4.22,,,,,1572.29,1.57229
05/02/2014,14:30:05,426.27,431.15,430.91,4.07,4.34,4.12,,,,,1538.46,1.53846
05/02/2014,14:35:05,424.21,429.46,428.62,3.76,3.93,3.74,,,,,1426.18,1.42618
05/02/2014,14:40:05,423.5,430.13,428.37,3.28,3.44,3.14,,,,,1222.32,1.22232
05/02/2014,14:45:05,424.86,430.32,429.43,3.39,3.57,3.36,,,,,1258.8,1.2588
05/02/2014,14:50:05,425.21,430.62,429.94,3.53,3.73,3.5,,,,,1321.31,1.32131
05/02/2014,14:55:05,427.12,432.4,431.61,3.81,4.07,3.86,,,,,1441.08,1.44108
05/02/2014,15:00:05,424.98,430.99,430.4,3.15,3.17,2.96,,,,,1167.97,1.16797
05/02/2014,15:05:05,426.21,431.22,431.13,3.25,3.41,3.19,,,,,1205.65,1.20565
05/02/2014,15:10:05,423.1,428.02,427.55,1.68,0,0,,,,,381.42,0.38142
05/02/2014,15:15:05,426.62,431.86,431.61,3.34,3.46,3.27,,,,,1246.65,1.24665
05/02/2014,15:20:05,422.11,427.05,426.99,3.11,3.26,3.07,,,,,1139.03,1.13903
05/02/2014,15:25:05,420.79,426.09,425.93,2.54,2.58,2.46,,,,,901.06,0.90106
05/02/2014,15:30:05,420.75,425.83,425.67,2.71,2.83,2.7,,,,,963.41,0.96341
05/02/2014,15:35:05,420.37,425.61,424.95,2.69,2.76,2.65,,,,,954.56,0.95456
05/02/2014,15:40:05,421.49,426.22,425.78,2.62,2.68,2.57,,,,,940.67,0.94067
05/02/2014,15:45:05,418.53,423.56,422.45,0,0.96,0,,,,,0,0
05/02/2014,15:50:05,420.44,425.61,425.14,2.16,2.06,1.98,,,,,704.05,0.70405
05/02/2014,15:55:05,419.19,423.89,423.58,1.74,1.39,1.29,,,,,472.05,0.47205
05/02/2014,16:00:05,423.68,428.38,427.91,1.67,0,0,,,,,303.53,0.30353
05/02/2014,16:05:05,420.68,425.25,425.21,2.09,1.93,1.82,,,,,657.33,0.65733
05/02/2014,16:10:05,419.98,425.18,424.93,1.89,1.66,1.54,,,,,526.97,0.52697
05/02/2014,16:15:05,420.74,425.8,425.32,2,1.82,1.71,,,,,642.59,0.64259
05/02/2014,16:20:05,420.23,425.75,424.79,1.79,1.39,1.28,,,,,433.2,0.4332
05/02/2014,16:25:05,419.94,425.17,425.41,1.88,1.56,1.45,,,,,534.45,0.53445
05/02/2014,16:30:05,420.77,425.83,425.6,1.75,1.24,1.17,,,,,426.57,0.42657
05/02/2014,16:35:05,418.67,424.11,423.33,1.63,1.07,0,,,,,454.64,0.45464
05/02/2014,16:40:05,419.96,425.22,424.49,1.69,1.14,1.07,,,,,393.67,0.39367
05/02/2014,16:45:05,420.44,426.04,425.29,1.75,1.16,1.09,,,,,402.18,0.40218
05/02/2014,16:50:05,419.31,424.63,424.11,1.53,0,0,,,,,89.58,0.08958
05/02/2014,16:55:05,421.33,426.25,425.74,1.67,1.01,0,,,,,436.87,0.43687
05/02/2014,17:00:05,419.14,423.85,423.41,1.55,0,0,,,,,64.03,0.06403
05/02/2014,17:05:05,418.88,423.34,422.8,1.56,0,0,,,,,68.53,0.06853
05/02/2014,17:10:05,418.77,422.85,422.32,1.54,0,0,,,,,64.33,0.06433
05/02/2014,17:15:05,420.91,425.19,425.2,1.48,0,0,,,,,47.83,0.04783
05/02/2014,17:20:05,419.92,424.35,424.21,1.7,0,0,,,,,217.99,0.21799
05/02/2014,17:25:05,420.58,425.62,425.24,1.77,0,0,,,,,191.52,0.19152
05/02/2014,17:30:05,423.14,427.67,428.1,1.97,0,0,,,,,99.19,0.09919
05/02/2014,17:35:05,421.28,426.19,426.8,1.89,0,0,,,,,109.12,0.10912
05/02/2014,17:40:05,418.73,423.28,423.33,1.6,0,0,,,,,81.94,0.08194
05/02/2014,17:45:05,423.94,428.65,428.62,1.84,0,0,,,,,103.98,0.10398
05/02/2014,17:50:05,422.87,427.65,427.87,1.85,0,0,,,,,107.03,0.10703
05/02/2014,17:55:05,418.92,422.98,422.85,1.66,0,0,,,,,75.59,0.07559
05/02/2014,18:00:05,418.73,422.91,422.84,1.6,0,0,,,,,74.78,0.07478
05/02/2014,18:05:05,423.88,428.28,428.21,1.51,0,0,,,,,82.97,0.08297
05/02/2014,18:10:05,418.58,423.37,423.22,1.46,0,0,,,,,75.09,0.07509
05/02/2014,18:15:05,418.27,422.61,422.7,1.54,0,0,,,,,80.8,0.0808
05/02/2014,18:20:05,419.16,423.39,424.09,1.57,0,0,,,,,88.52,0.08852
05/02/2014,18:25:05,418.57,423.83,423.87,1.69,0,0,,,,,96.21,0.09621
05/02/2014,18:30:05,422.85,427.17,427.48,1.72,0,0,,,,,86.79,0.08679
05/02/2014,18:35:05,421.94,426.38,426.47,1.69,0,0,,,,,95.54,0.09554
05/02/2014,18:40:05,421.24,426,425.77,1.61,0,0,,,,,98.55,0.09855
05/02/2014,18:45:05,420.36,425.02,425.11,1.39,0,0,,,,,66.02,0.06602
05/02/2014,18:50:05,421.77,426.18,426.11,1.44,0,0,,,,,68.09,0.06809
05/02/2014,18:55:05,421.49,426.19,426.28,1.56,0,0,,,,,80.82,0.08082
05/02/2014,19:00:05,421.48,426.14,426.56,1.75,0,0,,,,,94.81,0.09481
05/02/2014,19:05:05,421.17,425.76,425.69,1.62,0,0,,,,,74.83,0.07483
05/02/2014,19:10:05,422.03,426.8,426.61,1.62,0,0,,,,,100.82,0.10082
05/02/2014,19:15:05,423,427.45,427.66,1.48,0,0,,,,,81.38,0.08138
05/02/2014,19:20:05,423.69,428.6,428.45,1.51,0,0,,,,,75.93,0.07593
05/02/2014,19:25:05,422.59,427,427.36,1.5,0,0,,,,,79.99,0.07999
05/02/2014,19:30:05,423.23,427.25,427.68,1.53,0,0,,,,,79.2,0.0792
05/02/2014,19:35:05,423.24,427.47,427.38,1.64,0,0,,,,,73.29,0.07329
05/02/2014,19:40:05,423.93,426.36,423.63,1.57,0,0,,,,,91.31,0.09131
05/02/2014,19:45:05,425.06,428.89,429.31,1.63,0,0,,,,,79.89,0.07989
05/02/2014,19:50:05,419.81,423.58,423.74,1.57,0,0,,,,,75.19,0.07519
05/02/2014,19:55:05,420.8,425.49,425.57,1.72,0,0,,,,,76.73,0.07673
05/02/2014,20:00:05,421.58,425.78,425.81,1.67,0,0,,,,,78.41,0.07841
05/02/2014,20:05:05,421.8,425.73,425.71,1.68,0,0,,,,,76.04,0.07604
05/02/2014,20:10:05,422.09,426.22,426.79,1.71,0,0,,,,,73.08,0.07308
05/02/2014,20:15:05,422.5,426.67,426.85,1.68,0,0,,,,,74.6,0.0746
05/02/2014,20:20:05,421.5,425.59,426.12,1.64,0,0,,,,,72.55,0.07255
05/02/2014,20:25:05,421.48,426.33,426.69,1.5,0,0,,,,,69.88,0.06988
05/02/2014,20:30:05,422.67,427.16,427.08,1.54,0,0,,,,,72.61,0.07261
05/02/2014,20:35:05,423.31,427.43,427.24,1.57,0,0,,,,,68,0.068
05/02/2014,20:40:05,423.79,427.95,428.5,1.6,0,0,,,,,71.9,0.0719
05/02/2014,20:45:05,424.78,428.28,428.81,1.61,0,0,,,,,67.4,0.0674
05/02/2014,20:50:05,424.74,428.72,429.09,1.62,0,0,,,,,67.92,0.06792
05/02/2014,20:55:05,420.22,424.67,425.32,1.59,0,0,,,,,68.3,0.0683
05/02/2014,21:00:05,420.54,424.86,425.12,1.62,0,0,,,,,72.79,0.07279
05/02/2014,21:05:05,424.16,427.8,428.06,1.7,0,0,,,,,76.44,0.07644
05/02/2014,21:10:05,425.17,428.78,429.21,1.68,0,0,,,,,80.21,0.08021
05/02/2014,21:15:05,425.33,429.87,430.14,1.64,0,0,,,,,75.04,0.07504
05/02/2014,21:20:05,424.48,429.12,429.78,1.65,0,0,,,,,86.09,0.08609
05/02/2014,21:25:05,425.77,430.62,430.82,1.65,0,0,,,,,87.01,0.08701
05/02/2014,21:30:05,421.19,425.87,425.88,1.5,0,0,,,,,78.59,0.07859
05/02/2014,21:35:05,420.77,426.18,425.77,1.53,0,0,,,,,77.3,0.0773
05/02/2014,21:40:05,421.43,426.17,426.35,1.54,0,0,,,,,76.63,0.07663
05/02/2014,21:45:05,421.39,426.52,426.3,1.51,0,0,,,,,82.73,0.08273
05/02/2014,21:50:05,421.79,426.75,426.71,1.78,0,0,,,,,109.82,0.10982
05/02/2014,21:55:05,425.39,430.57,430.32,1.91,0,0,,,,,123.59,0.12359
05/02/2014,22:00:05,421.22,425.79,426.09,1.58,0,0,,,,,84.13,0.08413
05/02/2014,22:05:05,421.24,425.6,426.01,1.72,0,0,,,,,84.02,0.08402
05/02/2014,22:10:05,421.89,426.04,426.05,1.79,0,0,,,,,87.99,0.08799
05/02/2014,22:15:05,425.65,430.73,431.2,1.85,0,0,,,,,97.42,0.09742
05/02/2014,22:20:05,426.08,430.29,430.78,1.69,0,0,,,,,84.93,0.08493
05/02/2014,22:25:05,425.96,430.14,430.46,1.9,0,0,,,,,116.46,0.11646
05/02/2014,22:30:05,425.69,429.93,430.17,1.94,0,0,,,,,104.89,0.10489
05/02/2014,22:35:05,421.48,426.66,426.18,1.82,0,0,,,,,103.59,0.10359
05/02/2014,22:40:05,421.65,426.19,425.85,1.82,0,0,,,,,96.39,0.09639
05/02/2014,22:45:05,423.09,428.28,427.74,1.89,0,0,,,,,119.36,0.11936
05/02/2014,22:50:05,424.12,428.36,427.21,1.85,0,0,,,,,103.59,0.10359
05/02/2014,22:55:05,422.67,427.7,426.99,1.66,0,0,,,,,95.12,0.09512
05/02/2014,23:00:05,423.28,428.27,427.69,1.81,0,0,,,,,120.98,0.12098
05/02/2014,23:05:05,423.61,428.44,428.31,1.85,0,0,,,,,97.72,0.09772
05/02/2014,23:10:05,423.73,429.19,428.51,1.65,0,0,,,,,93.29,0.09329
05/02/2014,23:15:05,423.43,428.74,428.44,1.68,0,0,,,,,100.18,0.10018
05/02/2014,23:20:05,424.44,429.75,429.16,1.75,0,0,,,,,104.3,0.1043
05/02/2014,23:25:05,424.87,429.83,429.39,1.65,0,0,,,,,90.32,0.09032
05/02/2014,23:30:05,425.25,430.11,429.12,1.55,0,0,,,,,89.77,0.08977
05/02/2014,23:35:05,424.79,429.67,429.41,1.62,0,0,,,,,87.48,0.08748
05/02/2014,23:40:05,423.98,429.13,428.73,1.7,0,0,,,,,93.24,0.09324
05/02/2014,23:45:05,424.31,428.98,428.82,1.67,0,0,,,,,89.81,0.08981
05/02/2014,23:50:05,424.19,429.65,428.92,1.63,0,0,,,,,91.07,0.09107
05/02/2014,23:55:05,423.95,428.81,428.24,1.63,0,0,,,,,90.38,0.09038
06/02/2014,00:00:05,424.6,429.71,429.46,1.63,0,0,,,,,94.07,0.09407
06/02/2014,00:05:05,423.81,428.55,428.17,1.58,0,0,,,,,89.59,0.08959
06/02/2014,00:10:05,424.3,428.99,428.15,1.6,0,0,,,,,94.96,0.09496
06/02/2014,00:15:05,424.04,429.34,428.41,1.37,0,0,,,,,80.11,0.08011
06/02/2014,00:20:05,423.15,428.04,427.71,1.38,0,0,,,,,80.63,0.08063
06/02/2014,00:25:05,422.65,427.92,427.21,1.13,0,0,,,,,69.56,0.06956
06/02/2014,00:30:05,423.24,428.26,427.37,1.29,0,0,,,,,80.01,0.08001
06/02/2014,00:35:05,423.71,428.99,428.11,1.21,0,0,,,,,73.95,0.07395
06/02/2014,00:40:05,423.86,428.96,428.32,1.32,0,0,,,,,75.63,0.07563
06/02/2014,00:45:05,423.92,428.67,427.91,1.35,0,0,,,,,77.89,0.07789
06/02/2014,00:50:05,425.13,430.09,429.06,1.38,0,0,,,,,81.14,0.08114
06/02/2014,00:55:05,425.04,430.28,429.31,1.42,0,0,,,,,79.59,0.07959
06/02/2014,01:00:05,425.94,430.58,429.9,1.45,0,0,,,,,79.96,0.07996
06/02/2014,01:05:05,425.44,430.47,429.75,1.52,0,0,,,,,95.14,0.09514
06/02/2014,01:10:05,425.49,430.64,429.64,1.4,0,0,,,,,79.88,0.07988
06/02/2014,01:15:05,424.44,429.56,428.85,1.41,0,0,,,,,80.1,0.0801
06/02/2014,01:20:05,425.06,430.17,429.71,1.4,0,0,,,,,80.6,0.0806
06/02/2014,01:25:05,425.56,430.02,429.4,1.35,0,0,,,,,83.57,0.08357
06/02/2014,01:30:05,424.84,429.79,428.76,1.22,0,0,,,,,75.22,0.07522
06/02/2014,01:35:05,425.38,430.46,429.8,1.25,0,0,,,,,75.49,0.07549
06/02/2014,01:40:05,425.5,430.14,429.74,0.99,0,0,,,,,63.34,0.06334
06/02/2014,01:45:05,424.95,429.97,429.39,1.02,0,0,,,,,68.44,0.06844
06/02/2014,01:50:05,424.54,430.03,429.32,1.01,0,0,,,,,65.5,0.0655
06/02/2014,01:55:05,425.52,430.51,429.89,1.08,0,0,,,,,69.74,0.06974
06/02/2014,02:00:05,426.26,430.71,430.08,1.13,0,0,,,,,73.37,0.07337
06/02/2014,02:05:05,426.17,430.94,430.48,1.21,0,0,,,,,74.33,0.07433
06/02/2014,02:10:05,426.01,431.06,430.29,1.07,0,0,,,,,75.13,0.07513
06/02/2014,02:15:05,425.26,430.11,429.59,1.2,0,0,,,,,73.75,0.07375
06/02/2014,02:20:05,424.91,430.2,429.36,1.06,0,0,,,,,69.17,0.06917
06/02/2014,02:25:05,425.39,429.72,428.9,0.96,0,0,,,,,65.05,0.06505
06/02/2014,02:30:05,425.6,430.87,430.08,1.04,0,0,,,,,67.67,0.06767
06/02/2014,02:35:05,425.7,430.43,429.82,1,0,0,,,,,64.95,0.06495
06/02/2014,02:40:05,425.61,430.64,429.88,1.03,0,0,,,,,65.61,0.06561
06/02/2014,02:45:05,424.88,430.36,429.6,1.09,0,0,,,,,68.34,0.06834
06/02/2014,02:50:05,425.19,429.78,428.94,1.08,0,0,,,,,67.38,0.06738
06/02/2014,02:55:05,426.21,430.94,430.5,0,0,0,,,,,0,0
06/02/2014,03:00:05,424.99,430.27,429.87,0,0,0,,,,,0,0
06/02/2014,03:05:05,426.13,430.9,430.56,0,0,0,,,,,0,0
06/02/2014,03:10:05,426.69,431.45,430.79,0,0,0,,,,,0,0
06/02/2014,03:15:05,426.32,430.96,430.42,0,0,0,,,,,0,0
06/02/2014,03:20:05,424.15,429.18,428.43,0,0,0,,,,,0,0
06/02/2014,03:25:05,423.88,429.22,428.46,0,0,0,,,,,0,0
06/02/2014,03:30:05,424.08,429.34,428.54,0,0,0,,,,,0,0
06/02/2014,03:35:05,423.27,428.98,428.16,0,0,0,,,,,0,0
06/02/2014,03:40:05,423.69,428.18,427.56,0,0,0,,,,,0,0
06/02/2014,03:45:05,423.61,428.52,427.81,0,0,0,,,,,0,0
06/02/2014,03:50:05,423.58,428.84,428.39,0,0,0,,,,,0,0
06/02/2014,03:55:05,424.01,429,428.44,0,0,0,,,,,0,0
06/02/2014,04:00:05,423.75,428.19,427.39,0,0,0,,,,,0,0
06/02/2014,04:05:05,423.32,428.4,428.07,0,0,0,,,,,0,0
06/02/2014,04:10:05,423.54,428.18,428.06,0,0,0,,,,,0,0
06/02/2014,04:15:05,422.81,427.94,426.95,0,0,0,,,,,0,0
06/02/2014,04:20:05,424.04,428.68,427.87,0,0,0,,,,,0,0
06/02/2014,04:25:05,423.65,428.5,427.91,0,0,0,,,,,0,0
06/02/2014,04:30:05,422.88,428.42,427.3,0,0,0,,,,,0,0
06/02/2014,04:35:05,422.84,427.95,427.26,0,0,0,,,,,0,0
06/02/2014,04:40:05,424.13,428.06,427.87,0,0,0,,,,,0,0
06/02/2014,04:45:05,423.64,428.21,427.91,0,0,0,,,,,0,0
06/02/2014,04:50:05,423.14,427.84,427.49,0,0,0,,,,,0,0
06/02/2014,04:55:05,422.42,427.53,426.9,0,0,0,,,,,0,0
06/02/2014,05:00:05,422.04,426.41,425.64,0,0,0,,,,,0,0
06/02/2014,05:05:05,422.6,427.73,427.14,0,0,0,,,,,0,0
06/02/2014,05:10:05,422.28,427.39,426.55,0,0,0,,,,,0,0
06/02/2014,05:15:05,427.41,432.53,432.01,0,0,0,,,,,0,0
06/02/2014,05:20:05,422.11,427.19,426.4,0,0,0,,,,,0,0
06/02/2014,05:25:05,421.34,426.78,426.21,0,0,0,,,,,0,0
06/02/2014,05:30:05,420.35,425.34,425.12,0,0,0,,,,,0,0
06/02/2014,05:35:05,427.61,431.99,431.91,0,0,0,,,,,0,0
06/02/2014,05:40:05,425.99,431,430.63,0,0,0,,,,,0,0
06/02/2014,05:45:05,426.65,431.43,431.29,0,0,0,,,,,0,0
06/02/2014,05:50:05,425.36,430.34,429.77,0,0,0,,,,,0,0
06/02/2014,05:55:05,425.02,429.06,429.09,0,0,0,,,,,0,0
06/02/2014,06:00:05,424.57,429.15,429.33,0,0,0,,,,,0,0
06/02/2014,06:05:05,424.63,429.3,429.21,0,0,0,,,,,0,0
06/02/2014,06:10:05,424.77,429.22,429.13,0,0,0,,,,,0,0
06/02/2014,06:15:05,423.83,428.94,428.32,0,0,0,,,,,0,0
06/02/2014,06:20:05,422.72,427.79,427.34,0,0,0,,,,,0,0
06/02/2014,06:25:05,422.23,426.9,426.56,0,0,0,,,,,0,0
06/02/2014,06:30:05,422.41,427.07,426.28,0,0,0,,,,,0,0
06/02/2014,06:35:05,420.97,426.22,425.83,0,0,0,,,,,0,0
06/02/2014,06:40:05,421.9,426.45,426.48,0,0,0,,,,,0,0
06/02/2014,06:45:05,421.76,426.25,425.72,0,0,0,,,,,0,0
06/02/2014,06:50:05,421.55,425.9,426.35,0,0,0,,,,,0,0
06/02/2014,06:55:05,421.57,425.98,425.61,0,0,0,,,,,0,0
06/02/2014,07:00:05,425.25,429.85,429.86,0,0,0,,,,,0,0
06/02/2014,07:05:05,427.18,432.31,431.86,0,0,0,,,,,0,0
06/02/2014,07:10:05,425.83,431.57,430.31,0,0,0,,,,,0,0
06/02/2014,07:15:05,420.81,425.88,425.5,0,0,0,,,,,0,0
06/02/2014,07:20:05,421.46,426.92,425.67,0,0,0,,,,,0,0
06/02/2014,07:25:05,422.01,427.46,426.27,0,0,0,,,,,0,0
06/02/2014,07:30:05,422.77,427.94,427.66,0,0,0,,,,,0,0
06/02/2014,07:35:05,421.31,426.64,425.61,0,0,0,,,,,0,0
06/02/2014,07:40:05,422.21,426.68,425.93,0,0,0,,,,,0,0
06/02/2014,07:45:05,422.6,428.53,427.61,0,0,0,,,,,0,0
06/02/2014,07:50:05,422,427.51,426.78,0,0,0,,,,,0,0
06/02/2014,07:55:05,421.49,427.07,426.14,0,0,0,,,,,0,0
06/02/2014,08:00:05,421.55,427.27,425.91,1.02,0,0,,,,,217.53,0.21753
06/02/2014,08:05:05,426.97,432.29,430.82,1.38,1.04,1.01,,,,,259.64,0.25964
06/02/2014,08:10:05,426.81,432.58,431.16,1.78,1.42,1.36,,,,,443.38,0.44338
06/02/2014,08:15:05,425.94,431.52,430.2,2.11,1.93,1.85,,,,,626.53,0.62653
06/02/2014,08:20:05,426.69,431.52,430.42,2.46,2.33,2.24,,,,,787.18,0.78718
06/02/2014,08:25:05,425.98,431.59,430.49,2.87,2.76,2.7,,,,,963.55,0.96355
06/02/2014,08:30:05,424.75,430.57,429.55,3.4,3.35,3.17,,,,,1146.14,1.14614
06/02/2014,08:35:05,425.62,430.84,429.9,3.28,3.18,3.01,,,,,1087.8,1.0878
06/02/2014,08:40:05,425.97,431.8,430.62,3.5,3.4,3.22,,,,,1145.76,1.14576
06/02/2014,08:45:05,424.74,430.57,429.24,3.43,3.43,3.25,,,,,1169.42,1.16942
06/02/2014,08:50:05,426.14,431.62,430.34,3.84,3.84,3.66,,,,,1330.69,1.33069
06/02/2014,08:55:05,425.03,430.46,429.48,3.95,3.99,3.77,,,,,1372.75,1.37275
06/02/2014,09:00:05,425.57,430.6,430.1,4.12,4.04,3.87,,,,,1431.47,1.43147
06/02/2014,09:05:05,429.29,434.97,433.93,4.2,4.13,3.94,,,,,1470.03,1.47003
06/02/2014,09:10:05,427.56,432.99,431.84,4.2,4.22,4.03,,,,,1471.68,1.47168
06/02/2014,09:15:05,429.01,434.1,432.94,4.33,4.38,4.2,,,,,1531.64,1.53164
06/02/2014,09:20:05,428.38,434.1,432.47,4.47,4.52,4.39,,,,,1633.6,1.6336
06/02/2014,09:25:05,429.03,434.41,433.04,4.59,4.66,4.47,,,,,1659.65,1.65965
06/02/2014,09:30:05,427.52,433.07,431.96,4.97,5.03,4.85,,,,,1791.53,1.79153
06/02/2014,09:35:05,427.07,432.91,432.18,4.96,5.13,4.91,,,,,1809.47,1.80947
06/02/2014,09:40:05,427.02,432.53,431.26,5,5.14,4.94,,,,,1824.98,1.82498
06/02/2014,09:45:05,429.83,436.37,435.01,4.94,5.14,4.96,,,,,1854.57,1.85457
06/02/2014,09:50:05,424.94,430.28,428.98,5.16,5.39,5.21,,,,,1933.63,1.93363
06/02/2014,09:55:05,430.86,435.6,434.66,5.09,5.29,5.08,,,,,1898.94,1.89894
06/02/2014,10:00:05,429.9,435.78,434.32,4.96,5.14,4.94,,,,,1867.51,1.86751
06/02/2014,10:05:05,429.59,435.14,433.26,4.88,5.07,4.89,,,,,1811.01,1.81101
06/02/2014,10:10:05,429.31,435,433.17,5.16,5.36,5.14,,,,,1925.89,1.92589
06/02/2014,10:15:05,425.75,431.62,429.81,5.22,5.5,5.28,,,,,1941.72,1.94172
06/02/2014,10:20:05,426.33,431.5,429.91,5.34,5.56,5.35,,,,,2005.06,2.00506
06/02/2014,10:25:05,421.45,426.3,425.52,1.09,0,0,,,,,82.1,0.0821
06/02/2014,10:30:05,421.44,425.8,425.03,1.12,0,0,,,,,78.62,0.07862
06/02/2014,10:35:05,426.18,431.32,430.28,5.85,6.1,5.87,,,,,2173.88,2.17388
06/02/2014,10:40:05,425.37,431.05,429.81,5.57,5.83,5.59,,,,,2067.87,2.06787
06/02/2014,10:45:05,427.19,433.15,431.53,6.05,6.29,6.06,,,,,2259.75,2.25975
06/02/2014,10:50:05,427.18,433.49,432.3,6.21,6.43,6.19,,,,,2314.49,2.31449
06/02/2014,10:55:05,427.45,433.31,432.39,6.08,6.3,6.06,,,,,2273.39,2.27339
06/02/2014,11:00:05,426.85,432.29,431.51,6.04,6.3,6.07,,,,,2264.94,2.26494
06/02/2014,11:05:05,426.1,430.77,429.58,6.14,6.42,6.21,,,,,2289.34,2.28934
06/02/2014,11:10:05,430.57,435.35,434.32,5.88,6.12,5.9,,,,,2231.16,2.23116
06/02/2014,11:15:05,0,0,0,0,0,0,,,,,0,0
06/02/2014,11:20:05,419.97,424.7,423.35,1.35,0,0,,,,,87.88,0.08788
06/02/2014,11:25:05,426.93,432.13,431.08,5.78,6.04,5.83,,,,,2200.15,2.20015
06/02/2014,11:30:05,426.26,431.21,429.47,5.86,6.13,5.91,,,,,2234.74,2.23474
06/02/2014,11:35:05,0,0,0,0,0,0,,,,,0,0
06/02/2014,11:40:05,418.12,422.79,421.85,1.41,0,0,,,,,86.54,0.08654
06/02/2014,11:45:05,426.58,431.61,430.86,5.61,5.86,5.69,,,,,2147.5,2.1475
06/02/2014,11:50:05,426.33,431.73,430.86,5.68,5.97,5.76,,,,,2180.23,2.18023
06/02/2014,11:55:05,0,0,0,0,0,0,,,,,0,0
06/02/2014,12:00:05,419.06,425.74,424.12,1.48,0,0,,,,,116.81,0.11681
06/02/2014,12:05:05,424.78,431.28,429.48,5.81,6.05,5.84,,,,,2180.71,2.18071
06/02/2014,12:10:05,424.78,432.64,431.18,6.02,6.26,6,,,,,2277.26,2.27726
06/02/2014,12:15:05,424.73,431.6,429.82,5.54,5.77,5.55,,,,,2082.79,2.08279
06/02/2014,12:20:05,426.93,433.91,432.01,4.89,5.12,4.89,,,,,1849.07,1.84907
06/02/2014,12:25:05,426.75,433.97,432.41,4.55,4.75,4.53,,,,,1732.75,1.73275
06/02/2014,12:30:05,425.99,433.67,431.85,4.84,5.01,4.77,,,,,1839.31,1.83931
06/02/2014,12:35:05,426.91,433.82,432.49,5.21,5.47,5.23,,,,,1966.86,1.96686
06/02/2014,12:40:05,426.89,432.36,431.61,5.23,5.48,5.29,,,,,2007.5,2.0075
06/02/2014,12:45:05,428.09,433.58,432.48,5.74,6.04,5.79,,,,,2182.11,2.18211
