Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],
04.12.2013, 15:42:16,424.07,433.31,428.93,2.37,1.9,2.12,,,,,1742.08
04.12.2013, 15:47:16,418.59,427.29,423.49,2.23,1.78,1.99,,,,,1617
04.12.2013, 15:52:16,418.43,427.57,423.6,2.12,1.7,1.93,,,,,1539.12
04.12.2013, 15:57:16,418.3,427.33,423.25,2.11,1.65,1.86,,,,,1531.54
04.12.2013, 16:02:16,418.4,427.37,423.44,2.12,1.61,1.83,,,,,1526.27
04.12.2013, 16:07:16,417.66,426.97,422.72,2.01,1.57,1.76,,,,,1444.67
04.12.2013, 16:12:16,417.63,427.2,423,1.64,1.26,1.43,,,,,1174.65
04.12.2013, 16:17:16,421.21,430.44,426.17,1.67,1.25,1.45,,,,,1191.19
04.12.2013, 16:22:16,417.95,426.85,422.71,1.43,1.03,1.24,,,,,1020.34
04.12.2013, 16:27:16,422.64,432.14,427.77,1.19,0,1.02,,,,,847.74
04.12.2013, 16:32:16,422.75,431.99,427.73,1.06,0,0,,,,,410.93
04.12.2013, 16:37:16,422.53,431.28,427.2,0,0,0,,,,,0
04.12.2013, 16:42:16,421.79,430.82,426.89,0,0,0,,,,,0
04.12.2013, 16:47:16,417.61,426.48,422.16,0,0,0,,,,,0
04.12.2013, 16:52:16,417.31,426.76,422.53,0,0,0,,,,,0
04.12.2013, 16:57:16,417.9,427,422.84,0,0,0,,,,,0
04.12.2013, 17:02:16,418.16,428,423.2,0,0,0,,,,,0
04.12.2013, 17:07:16,418.26,427.78,423.36,0,0,0,,,,,0
04.12.2013, 17:12:16,417.91,427.19,423.39,0,0,0,,,,,0
04.12.2013, 17:17:16,417.38,426.48,422.47,0,0,0,,,,,0
04.12.2013, 17:22:16,417.19,426.94,422.67,0,0,0,,,,,0
04.12.2013, 17:27:16,417.22,426.64,422.5,0,0,0,,,,,0
04.12.2013, 17:32:16,418.85,428.33,424.1,0,0,0,,,,,0
04.12.2013, 17:37:16,418.43,428.08,423.82,0,0,0,,,,,0
04.12.2013, 17:42:16,418.97,428.47,424.19,0,0,0,,,,,0
04.12.2013, 17:47:16,418.69,428.58,423.79,0,0,0,,,,,0
04.12.2013, 17:52:16,418.62,428.2,423.91,0,0,0,,,,,0
04.12.2013, 17:57:16,417.57,427.96,422.78,0,0,0,,,,,0
04.12.2013, 18:02:16,421.93,432.1,427.24,0,0,0,,,,,0
04.12.2013, 18:07:16,420.81,430.94,426.4,0,0,0,,,,,0
04.12.2013, 18:12:16,418.17,428.47,423.94,0,0,0,,,,,0
04.12.2013, 18:17:16,417.91,428.73,424.09,0,0,0,,,,,0
04.12.2013, 18:22:16,418.12,428.17,423.66,0,0,0,,,,,0
04.12.2013, 18:27:16,417.82,427.97,423.57,0,0,0,,,,,0
04.12.2013, 18:32:16,418.46,429.07,424.29,0,0,0,,,,,0
04.12.2013, 18:37:16,417.36,427.7,423.27,0,0,0,,,,,0
04.12.2013, 18:42:16,418.98,429.87,425.46,0,0,0,,,,,0
04.12.2013, 18:47:16,418.8,429.3,425.21,0,0,0,,,,,0
04.12.2013, 18:52:16,419.04,429.11,425.08,0,0,0,,,,,0
04.12.2013, 18:57:16,420.61,431.08,427.23,0,0,0,,,,,0
04.12.2013, 19:02:16,421.5,432.06,427.86,0,0,0,,,,,0
04.12.2013, 19:07:16,421.02,431.25,427.58,0,0,0,,,,,0
04.12.2013, 19:12:16,421.52,431.57,427.88,0,0,0,,,,,0
04.12.2013, 19:17:16,421.52,431.99,427.71,0,0,0,,,,,0
04.12.2013, 19:22:16,422.51,432.63,429,0,0,0,,,,,0
04.12.2013, 19:27:16,417.32,427.69,423.68,0,0,0,,,,,0
04.12.2013, 19:32:16,417.47,427.56,424.15,0,0,0,,,,,0
04.12.2013, 19:37:16,417.94,428.28,424.56,0,0,0,,,,,0
04.12.2013, 19:42:16,418.96,429.2,424.85,0,0,0,,,,,0
04.12.2013, 19:47:16,419.9,429.92,425.77,0,0,0,,,,,0
04.12.2013, 19:52:16,419.32,429.06,425.16,0,0,0,,,,,0
04.12.2013, 19:57:16,419.91,430.04,425.92,0,0,0,,,,,0
04.12.2013, 20:02:16,420.22,430.59,426.64,0,0,0,,,,,0
04.12.2013, 20:07:16,420.51,431.46,426.94,0,0,0,,,,,0
04.12.2013, 20:12:16,419.17,429.61,425.44,0,0,0,,,,,0
04.12.2013, 20:17:16,419.29,429.86,425.94,0,0,0,,,,,0
04.12.2013, 20:22:16,419.95,429.66,425.9,0,0,0,,,,,0
04.12.2013, 20:27:16,420.05,430.34,426.31,0,0,0,,,,,0
04.12.2013, 20:32:16,420.01,430.25,426.02,0,0,0,,,,,0
04.12.2013, 20:37:16,421.09,431.31,427.17,0,0,0,,,,,0
04.12.2013, 20:42:16,422.91,432.84,428.44,0,0,0,,,,,0
04.12.2013, 20:47:16,423.22,433.49,429.29,0,0,0,,,,,0
04.12.2013, 20:52:16,421.5,431.89,427.94,0,0,0,,,,,0
04.12.2013, 20:57:16,422.05,432.45,428.2,0,0,0,,,,,0
04.12.2013, 21:02:16,422.31,432.54,427.95,0,0,0,,,,,0
04.12.2013, 21:07:16,422.77,433.11,428.62,0,0,0,,,,,0
04.12.2013, 21:12:16,422.27,432.99,428.41,0,0,0,,,,,0
04.12.2013, 21:17:16,423.95,434.28,429.46,0,0,0,,,,,0
04.12.2013, 21:22:16,424.89,435.23,430.63,0,0,0,,,,,0
04.12.2013, 21:27:16,418.48,429.02,424.59,0,0,0,,,,,0
04.12.2013, 21:32:16,419.83,429.56,425.12,0,0,0,,,,,0
04.12.2013, 21:37:16,419.91,430.05,425.51,0,0,0,,,,,0
04.12.2013, 21:42:16,420.75,430.49,426.22,0,0,0,,,,,0
04.12.2013, 21:47:16,420.9,430.93,426.75,0,0,0,,,,,0
04.12.2013, 21:52:16,423.72,434.22,429.81,0,0,0,,,,,0
04.12.2013, 21:57:16,422.76,433.22,428.4,0,0,0,,,,,0
04.12.2013, 22:02:16,422.97,433.3,428.91,0,0,0,,,,,0
04.12.2013, 22:07:16,422.05,432.24,427.91,0,0,0,,,,,0
04.12.2013, 22:12:16,423.18,433.23,428.6,0,0,0,,,,,0
04.12.2013, 22:17:16,422.72,432.92,428.5,0,0,0,,,,,0
04.12.2013, 22:22:16,423,433.45,429.05,0,0,0,,,,,0
04.12.2013, 22:27:16,423.31,433.44,429.12,0,0,0,,,,,0
04.12.2013, 22:32:16,423.18,433.3,429.05,0,0,0,,,,,0
04.12.2013, 22:37:16,424.2,434.09,429.82,0,0,0,,,,,0
04.12.2013, 22:42:16,424.69,434.99,430.44,0,0,0,,,,,0
04.12.2013, 22:47:16,424.53,434.67,430.06,0,0,0,,,,,0
04.12.2013, 22:52:16,420.61,430.48,425.86,0,0,0,,,,,0
04.12.2013, 22:57:16,419.73,429.77,425.11,0,0,0,,,,,0
04.12.2013, 23:02:16,418.88,429.6,424.89,0,0,0,,,,,0
04.12.2013, 23:07:16,420.23,429.95,425.66,0,0,0,,,,,0
04.12.2013, 23:12:16,420.63,430.8,426.09,0,0,0,,,,,0
04.12.2013, 23:17:16,421.69,431.53,427.62,0,0,0,,,,,0
04.12.2013, 23:22:16,421.63,431.54,426.96,0,0,0,,,,,0
04.12.2013, 23:27:16,421.4,430.93,426.75,0,0,0,,,,,0
04.12.2013, 23:32:16,421.2,431.64,426.63,0,0,0,,,,,0
04.12.2013, 23:37:16,420.75,430.56,425.88,0,0,0,,,,,0
04.12.2013, 23:42:16,421.77,431.53,427.17,0,0,0,,,,,0
04.12.2013, 23:47:16,422.1,432.41,427.62,0,0,0,,,,,0
04.12.2013, 23:52:16,422.63,432.77,428.39,0,0,0,,,,,0
04.12.2013, 23:57:16,421.84,431.86,427.51,0,0,0,,,,,0
05.12.2013, 00:02:16,422.34,432.24,427.53,0,0,0,,,,,0
05.12.2013, 00:07:16,422.24,432.19,428.08,0,0,0,,,,,0
05.12.2013, 00:12:16,421.55,431.5,427.57,0,0,0,,,,,0
05.12.2013, 00:17:16,420.74,430.77,426.25,0,0,0,,,,,0
05.12.2013, 00:22:16,419.39,429.5,425.58,0,0,0,,,,,0
05.12.2013, 00:27:16,424.83,435.03,429.59,0,0,0,,,,,0
05.12.2013, 00:32:16,421.12,430.79,426.54,0,0,0,,,,,0
05.12.2013, 00:37:16,420.78,430.75,426.29,0,0,0,,,,,0
05.12.2013, 00:42:16,421.54,430.81,426.73,0,0,0,,,,,0
05.12.2013, 00:47:16,421.49,431.25,426.98,0,0,0,,,,,0
05.12.2013, 00:52:16,421.82,431.57,427.19,0,0,0,,,,,0
05.12.2013, 00:57:16,421.93,431.98,427.71,0,0,0,,,,,0
05.12.2013, 01:02:16,422.98,432.54,428.47,0,0,0,,,,,0
05.12.2013, 01:07:16,422.39,431.69,427.56,0,0,0,,,,,0
05.12.2013, 01:12:16,423.05,432.38,428.03,0,0,0,,,,,0
05.12.2013, 01:17:16,422.77,432.25,427.87,0,0,0,,,,,0
05.12.2013, 01:22:16,421.91,431.87,427.37,0,0,0,,,,,0
05.12.2013, 01:27:16,422.48,432.04,427.48,0,0,0,,,,,0
05.12.2013, 01:32:16,422.17,432.07,427.93,0,0,0,,,,,0
05.12.2013, 01:37:16,422.45,432.15,428.25,0,0,0,,,,,0
05.12.2013, 01:42:16,423.06,432.57,428.68,0,0,0,,,,,0
05.12.2013, 01:47:16,422.83,432.49,428.18,0,0,0,,,,,0
05.12.2013, 01:52:16,422.58,431.97,427.91,0,0,0,,,,,0
05.12.2013, 01:57:16,423.43,433.18,428.43,0,0,0,,,,,0
05.12.2013, 02:02:16,423.25,432.66,428.42,0,0,0,,,,,0
05.12.2013, 02:07:16,423.07,432.6,428.2,0,0,0,,,,,0
05.12.2013, 02:12:16,423.41,433.03,428.46,0,0,0,,,,,0
05.12.2013, 02:17:16,422.85,432.5,428.28,0,0,0,,,,,0
05.12.2013, 02:22:16,423,432.77,428.75,0,0,0,,,,,0
05.12.2013, 02:27:16,422.93,432.8,428.58,0,0,0,,,,,0
05.12.2013, 02:32:16,423.12,433.14,428.7,0,0,0,,,,,0
05.12.2013, 02:37:16,422.84,432.94,428.49,0,0,0,,,,,0
05.12.2013, 02:42:16,423.45,433.4,429.14,0,0,0,,,,,0
05.12.2013, 02:47:16,423.49,433.2,428.55,0,0,0,,,,,0
05.12.2013, 02:52:16,423.08,432.84,428.4,0,0,0,,,,,0
05.12.2013, 02:57:16,423.93,433.47,429.36,0,0,0,,,,,0
05.12.2013, 03:02:16,422.69,432.07,428.18,0,0,0,,,,,0
05.12.2013, 03:07:16,422.63,432.78,427.9,0,0,0,,,,,0
05.12.2013, 03:12:16,422.88,432.85,428.34,0,0,0,,,,,0
05.12.2013, 03:17:16,423.52,433.33,429.06,0,0,0,,,,,0
05.12.2013, 03:22:16,422.99,432.9,428.07,0,0,0,,,,,0
05.12.2013, 03:27:16,422.56,432.86,428.26,0,0,0,,,,,0
05.12.2013, 03:32:16,422.4,432.3,427.61,0,0,0,,,,,0
05.12.2013, 03:37:16,422.7,432.56,428.24,0,0,0,,,,,0
05.12.2013, 03:42:16,423.34,433.07,428.43,0,0,0,,,,,0
05.12.2013, 03:47:16,423.32,432.92,428.83,0,0,0,,,,,0
05.12.2013, 03:52:16,422.53,432.66,428.3,0,0,0,,,,,0
05.12.2013, 03:57:16,422.96,433.33,428.95,0,0,0,,,,,0
05.12.2013, 04:02:16,422.42,432.01,428.15,0,0,0,,,,,0
05.12.2013, 04:07:16,422.16,432.02,427.54,0,0,0,,,,,0
05.12.2013, 04:12:16,422.74,432.45,428.14,0,0,0,,,,,0
05.12.2013, 04:17:16,422.48,432.32,428.14,0,0,0,,,,,0
05.12.2013, 04:22:16,422.75,432.31,427.76,0,0,0,,,,,0
05.12.2013, 04:27:16,421.82,431.66,427.41,0,0,0,,,,,0
05.12.2013, 04:32:16,422.22,432.17,427.72,0,0,0,,,,,0
05.12.2013, 04:37:16,422.6,432.38,427.75,0,0,0,,,,,0
05.12.2013, 04:42:16,422.51,432.37,427.75,0,0,0,,,,,0
05.12.2013, 04:47:16,422.46,432.19,427.44,0,0,0,,,,,0
05.12.2013, 04:52:16,422.24,431.72,427.22,0,0,0,,,,,0
05.12.2013, 04:57:16,421.58,431.33,426.64,0,0,0,,,,,0
05.12.2013, 05:02:16,421.23,431.09,426.49,0,0,0,,,,,0
05.12.2013, 05:07:16,420.9,430.37,425.81,0,0,0,,,,,0
05.12.2013, 05:12:16,421.05,431.32,426.4,0,0,0,,,,,0
05.12.2013, 05:17:16,420.23,430.42,425.73,0,0,0,,,,,0
05.12.2013, 05:22:16,420.31,430.38,425.88,0,0,0,,,,,0
05.12.2013, 05:27:16,420.91,431.41,426.59,0,0,0,,,,,0
05.12.2013, 05:32:16,420.2,430.65,425.48,0,0,0,,,,,0
05.12.2013, 05:37:16,425.15,435.22,430.06,0,0,0,,,,,0
05.12.2013, 05:42:16,424.98,435.1,430.37,0,0,0,,,,,0
05.12.2013, 05:47:16,424.51,434.77,430.34,0,0,0,,,,,0
05.12.2013, 05:52:16,424.04,434.12,429.49,0,0,0,,,,,0
05.12.2013, 05:57:16,424.63,434.92,429.72,0,0,0,,,,,0
05.12.2013, 06:02:16,424.45,435.02,429.94,0,0,0,,,,,0
05.12.2013, 06:07:16,424.45,434.19,429.69,0,0,0,,,,,0
05.12.2013, 06:12:16,423.57,433.85,428.98,0,0,0,,,,,0
05.12.2013, 06:17:16,423.89,434.45,429.57,0,0,0,,,,,0
05.12.2013, 06:22:16,422.76,432.93,428.38,0,0,0,,,,,0
05.12.2013, 06:27:16,422.72,432.89,428.19,0,0,0,,,,,0
05.12.2013, 06:32:16,423.32,433.56,428.57,0,0,0,,,,,0
05.12.2013, 06:37:16,422.11,432.27,427.62,0,0,0,,,,,0
05.12.2013, 06:42:16,421.77,431.34,426.42,0,0,0,,,,,0
05.12.2013, 06:47:16,422.94,432.99,428.27,0,0,0,,,,,0
05.12.2013, 06:52:16,422.54,433.05,428.39,0,0,0,,,,,0
05.12.2013, 06:57:16,424.02,433.56,428.78,0,0,0,,,,,0
05.12.2013, 07:02:16,422.87,432.37,427.39,0,0,0,,,,,0
05.12.2013, 07:07:16,421.82,431.37,426.64,0,0,0,,,,,0
05.12.2013, 07:12:16,426.24,435.98,430.69,0,0,0,,,,,0
05.12.2013, 07:17:16,425.6,435.92,430.82,0,0,0,,,,,0
05.12.2013, 07:22:16,420.67,430.17,425.07,0,0,0,,,,,0
05.12.2013, 07:27:16,420.3,430.25,425.22,0,0,0,,,,,0
05.12.2013, 07:32:16,424.69,434.76,429.57,0,0,0,,,,,0
05.12.2013, 07:37:16,424.67,434.19,429.1,0,0,0,,,,,0
05.12.2013, 07:42:16,420.7,430.5,425.21,0,0,0,,,,,0
05.12.2013, 07:47:16,420.52,430.15,425.05,1.08,0,0,,,,,418.13
05.12.2013, 07:52:16,422.64,431.85,427.1,1.42,1.07,1.28,,,,,1030.52
05.12.2013, 07:57:16,422.58,431.95,426.94,1.87,1.54,1.71,,,,,1377.21
05.12.2013, 08:02:16,426.67,435.91,432.1,2.53,2.12,2.36,,,,,1877.32
05.12.2013, 08:07:16,427,436.33,431.61,3.36,2.99,3.06,,,,,2463.79
05.12.2013, 08:12:16,423.2,432.96,428.32,3.76,3.41,3.53,,,,,2767.18
05.12.2013, 08:17:16,424.57,434.1,429.08,4.08,3.77,3.86,,,,,3027.07
05.12.2013, 08:22:16,428.86,438.33,433.19,4.46,4.1,4.19,,,,,3323.06
05.12.2013, 08:27:16,429.51,438.99,434.29,4.63,4.28,4.35,,,,,3459.16
05.12.2013, 08:32:16,429.26,438.94,433.74,4.9,4.6,4.68,,,,,3690.74
05.12.2013, 08:37:16,428.38,437.54,432.5,5.28,4.94,4.98,,,,,3929.41
05.12.2013, 08:42:16,430.53,440.27,434.96,5.45,5.1,5.17,,,,,4089.03
05.12.2013, 08:47:16,430.29,440.24,435.62,5.43,5.08,5.16,,,,,4077.23
05.12.2013, 08:52:16,429.86,439.57,433.47,5.72,5.39,5.43,,,,,4278.3
05.12.2013, 08:57:16,428.77,438.06,432.91,5.83,5.52,5.55,,,,,4356.69
05.12.2013, 09:02:16,429.67,438.63,433.61,5.89,5.54,5.62,,,,,4412.59
05.12.2013, 09:07:16,428.8,438.22,433.25,6.11,5.76,5.85,,,,,4566.44
05.12.2013, 09:12:16,427.59,436.88,431.82,6.17,5.83,5.93,,,,,4601.44
05.12.2013, 09:17:16,427.9,436.84,432.4,6.14,5.8,5.85,,,,,4568.12
05.12.2013, 09:22:16,427.72,437.57,432.02,6.29,5.98,6.01,,,,,4694.5
05.12.2013, 09:27:16,429.12,438.29,433.25,6.22,5.9,5.99,,,,,4668.02
05.12.2013, 09:32:16,427.41,436.77,431.62,6.32,6.01,6.07,,,,,4720.42
05.12.2013, 09:37:16,429.55,438.9,434.02,6.23,5.9,5.96,,,,,4671.05
05.12.2013, 09:42:16,429.87,438.9,433.48,6.61,6.29,6.33,,,,,4958.87
05.12.2013, 09:47:16,429.54,438.75,433.88,6.6,6.25,6.26,,,,,4925.63
05.12.2013, 09:52:16,428.7,437.7,433.26,6.76,6.44,6.48,,,,,5056.13
05.12.2013, 09:57:16,429.73,439.62,434.67,6.91,6.57,6.62,,,,,5183.63
05.12.2013, 10:02:16,430.08,439.46,434.71,6.68,6.34,6.41,,,,,5015.99
05.12.2013, 10:07:16,431.06,440.15,435.95,6.65,6.31,6.4,,,,,5011.16
05.12.2013, 10:12:16,426.26,435.42,431.3,7.05,6.67,6.77,,,,,5232.81
05.12.2013, 10:17:16,426.22,435.72,431,6.87,6.56,6.64,,,,,5121.32
05.12.2013, 10:22:16,426.37,435.89,431.01,7.04,6.74,6.78,,,,,5248.89
05.12.2013, 10:27:16,430.26,440.5,435.8,7.22,6.88,6.88,,,,,5411.86
05.12.2013, 10:32:16,429.97,439.93,434.84,7.15,6.82,6.87,,,,,5371.9
05.12.2013, 10:37:16,430.2,440.05,435.46,7.1,6.79,6.82,,,,,5340.59
05.12.2013, 10:42:16,428.27,438,433.49,6.69,6.37,6.45,,,,,5012.75
05.12.2013, 10:47:16,427.98,437.72,433.24,6.75,6.42,6.47,,,,,5044.48
05.12.2013, 10:52:16,427.64,437.72,432.78,7.05,6.7,6.79,,,,,5271.38
05.12.2013, 10:57:16,426.7,436.66,432.21,7.3,6.92,7.01,,,,,5436.23
05.12.2013, 11:02:16,428.4,438.3,433.85,7.45,7.02,7.16,,,,,5564.13
05.12.2013, 11:07:16,428.18,437.97,433.58,7.25,6.86,6.99,,,,,5429.85
05.12.2013, 11:12:16,427.75,437.1,432.61,7.09,6.67,6.8,,,,,5281.2
05.12.2013, 11:17:16,427.19,436.71,432.28,7.01,6.63,6.73,,,,,5230.83
05.12.2013, 11:22:16,427.13,436.83,432.58,7.31,6.9,7.05,,,,,5456.74
05.12.2013, 11:27:16,427.43,436.72,432.44,7.39,6.95,7.11,,,,,5508.63
05.12.2013, 11:32:16,427.25,436.54,432.83,7.13,6.7,6.87,,,,,5318.99
05.12.2013, 11:37:16,426.16,435.81,431.58,7.01,6.59,6.77,,,,,5224.14
05.12.2013, 11:42:16,427.1,436.2,432.31,7.01,6.6,6.77,,,,,5243.33
05.12.2013, 11:47:16,425.75,434.85,430.52,7.14,6.72,6.81,,,,,5286.15
05.12.2013, 11:52:16,425.48,435.23,431.08,6.97,6.53,6.68,,,,,5166.16
05.12.2013, 11:57:16,425.99,435.73,431.44,6.97,6.58,6.72,,,,,5199.48
05.12.2013, 12:02:16,425.96,435.26,431.3,7.06,6.63,6.8,,,,,5254.3
05.12.2013, 12:07:16,427.03,436.12,432.37,7.27,6.81,7.01,,,,,5419.44
05.12.2013, 12:12:16,427.38,436.34,432.36,7.33,6.86,6.99,,,,,5454.56
05.12.2013, 12:17:16,425.94,435.28,431.23,7.02,6.61,6.75,,,,,5220.75
05.12.2013, 12:22:16,426.39,435.73,431.3,7.07,6.58,6.71,,,,,5249.46
05.12.2013, 12:27:16,426.98,436.2,432.34,7.18,6.76,6.88,,,,,5345.62
05.12.2013, 12:32:16,427.12,436.18,432.16,7.3,6.89,7.03,,,,,5447.42
05.12.2013, 12:37:16,426.78,435.42,431.56,7.05,6.6,6.79,,,,,5250.38
05.12.2013, 12:42:16,427.24,435.81,432.48,7.11,6.63,6.84,,,,,5295.09
05.12.2013, 12:47:16,426.44,435.14,431.25,6.96,6.49,6.71,,,,,5182.57
05.12.2013, 12:52:16,426.09,434.93,431.07,6.91,6.44,6.64,,,,,5140.57
05.12.2013, 12:57:16,427.12,435.78,432.23,6.89,6.38,6.56,,,,,5126.61
05.12.2013, 13:02:16,425.47,434.39,430.89,6.71,6.28,6.4,,,,,4975.59
05.12.2013, 13:07:16,426.69,435.42,431.96,6.67,6.16,6.32,,,,,4964.19
05.12.2013, 13:12:16,426.85,435.7,432.27,6.64,6.13,6.31,,,,,4940.99
05.12.2013, 13:17:16,426.44,435.85,432.16,6.63,6.07,6.24,,,,,4929.55
05.12.2013, 13:22:16,426.28,435.72,432.21,6.64,6.09,6.26,,,,,4937.19
05.12.2013, 13:27:16,425.57,434.48,431.18,6.3,5.66,5.81,,,,,4644.29
05.12.2013, 13:32:16,424.27,433.82,430.14,6.15,5.57,5.7,,,,,4532.25
05.12.2013, 13:37:16,425.54,434.81,431.55,6.15,5.64,5.78,,,,,4559.2
05.12.2013, 13:42:16,426.04,434.7,431.83,6.33,5.75,5.94,,,,,4697.18
05.12.2013, 13:47:16,425.6,435.14,431.3,6.64,6.08,6.25,,,,,4917.52
05.12.2013, 13:52:16,426.46,436.26,432.67,6.48,6.04,6.2,,,,,4837.47
05.12.2013, 13:57:16,426.17,435.48,431.88,6.3,5.74,5.96,,,,,4685.36
05.12.2013, 14:02:16,425.21,434.6,431.01,5.66,5.07,5.29,,,,,4185.27
05.12.2013, 14:07:16,424.29,433.43,429.73,5.65,5.12,5.26,,,,,4172
05.12.2013, 14:12:16,425.32,434.35,430.74,6.1,5.48,5.69,,,,,4506.15
05.12.2013, 14:17:16,425.89,435.07,430.85,5.95,5.4,5.55,,,,,4413.27
05.12.2013, 14:22:16,424.72,434.08,430.11,6.17,5.53,5.64,,,,,4538.33
05.12.2013, 14:27:16,425.43,434.37,430.66,5.53,4.93,5.09,,,,,4090.88
05.12.2013, 14:32:16,424.85,434.33,430.32,5.32,4.73,4.9,,,,,3941.07
05.12.2013, 14:37:16,423.8,433.16,429.4,4.82,4.28,4.44,,,,,3564.3
05.12.2013, 14:42:16,425.89,434.77,430.49,5.17,4.6,4.75,,,,,3833.17
05.12.2013, 14:47:16,425.17,434.73,431.16,5.11,4.53,4.69,,,,,3787.61
05.12.2013, 14:52:16,424.97,434.11,430.47,5.11,4.47,4.63,,,,,3758.52
05.12.2013, 14:57:16,425.43,434.96,430.8,5.27,4.69,4.82,,,,,3896.74
05.12.2013, 15:02:16,425.43,435.08,430.55,5.09,4.53,4.71,,,,,3782.25
05.12.2013, 15:07:16,425.4,434.48,430.52,5.37,4.77,4.95,,,,,3978.88
05.12.2013, 15:12:16,424.41,434.43,430.26,4.66,4.11,4.26,,,,,3448.95
05.12.2013, 15:17:16,423.87,432.95,429,4.35,3.77,3.91,,,,,3197.27
05.12.2013, 15:22:16,424.24,433.83,429.05,3.95,3.43,3.61,,,,,2930.4
05.12.2013, 15:27:16,422.72,432.3,427.85,3.53,2.95,3.15,,,,,2587.04
05.12.2013, 15:32:16,421.78,431.24,427.28,2.91,2.27,2.55,,,,,2129.44
05.12.2013, 15:37:16,423.49,432.75,428.9,2.88,2.32,2.57,,,,,2120.37
05.12.2013, 15:42:16,425.02,433.57,430.09,3.39,2.83,2.98,,,,,2486.01
05.12.2013, 15:47:16,419.82,429.17,425.25,3.9,3.42,3.56,,,,,2850.39
05.12.2013, 15:52:16,424.59,433.95,430.51,3.88,3.3,3.49,,,,,2840.42
05.12.2013, 15:57:16,420.72,430.6,426.33,3.83,3.39,3.57,,,,,2845.04
05.12.2013, 16:02:16,420.99,429.89,426.2,3.79,3.25,3.46,,,,,2754.85
05.12.2013, 16:07:16,424.7,434.58,430.55,3.61,3.18,3.36,,,,,2669.76
05.12.2013, 16:12:16,425.54,435.25,431.09,3.47,3.02,3.23,,,,,2575.43
05.12.2013, 16:17:16,424.24,433.76,429.7,3.35,2.95,3.06,,,,,2464.22
05.12.2013, 16:22:16,424.32,433.56,430.01,3.14,2.59,2.87,,,,,2302.38
05.12.2013, 16:27:16,425.1,434.18,430.55,2.75,2.33,2.6,,,,,2066.64
05.12.2013, 16:32:16,419.52,429.32,425.39,2.7,2.3,2.52,,,,,1988.45
05.12.2013, 16:37:16,420.16,429.66,425.63,2.46,2.08,2.31,,,,,1826.87
05.12.2013, 16:42:16,419.36,428.58,424.99,2.16,1.76,2.02,,,,,1597.49
05.12.2013, 16:47:16,418.68,427.66,424.27,1.66,1.28,1.5,,,,,1208.71
05.12.2013, 16:52:16,419.29,428.68,424.55,1.24,0,1.07,,,,,890.12
05.12.2013, 16:57:16,418.16,427.27,423.68,1.07,0,0,,,,,412.91
05.12.2013, 17:02:16,419.47,428.48,425.1,0,0,0,,,,,0
05.12.2013, 17:07:16,417.98,427.45,423.87,0,0,0,,,,,0
05.12.2013, 17:12:16,417.18,426.65,422.71,0,0,0,,,,,0
05.12.2013, 17:17:16,417.31,426.37,423.16,0,0,0,,,,,0
05.12.2013, 17:22:16,416.35,426.02,421.96,0,0,0,,,,,0
05.12.2013, 17:27:16,419.01,428.6,424.61,0,0,0,,,,,0
05.12.2013, 17:32:16,418.82,427.91,424.11,0,0,0,,,,,0
05.12.2013, 17:37:16,418.28,427.74,423.5,0,0,0,,,,,0
05.12.2013, 17:42:16,418.36,427.5,423.87,0,0,0,,,,,0
05.12.2013, 17:47:16,417.86,427.21,423.09,0,0,0,,,,,0
05.12.2013, 17:52:16,417.87,427.51,423.36,0,0,0,,,,,0
05.12.2013, 17:57:16,417.59,427.07,423.08,0,0,0,,,,,0
05.12.2013, 18:02:16,417.11,427.21,422.61,0,0,0,,,,,0
05.12.2013, 18:07:16,421.14,431.23,427.16,0,0,0,,,,,0
05.12.2013, 18:12:16,420.26,430.43,426.32,0,0,0,,,,,0
05.12.2013, 18:17:16,419.23,429.28,425.38,0,0,0,,,,,0
05.12.2013, 18:22:16,418.82,429.14,425,0,0,0,,,,,0
05.12.2013, 18:27:16,418.27,428.09,424.59,0,0,0,,,,,0
05.12.2013, 18:32:16,418.8,428.93,425.3,0,0,0,,,,,0
05.12.2013, 18:37:16,417.35,427.4,423.62,0,0,0,,,,,0
05.12.2013, 18:42:16,418.4,428.7,424.66,0,0,0,,,,,0
05.12.2013, 18:47:16,420,430.24,426.05,0,0,0,,,,,0
05.12.2013, 18:52:16,421.76,431.98,427.94,0,0,0,,,,,0
05.12.2013, 18:57:16,421.72,432.09,428.32,0,0,0,,,,,0
05.12.2013, 19:02:16,417.35,427.77,423.58,0,0,0,,,,,0
05.12.2013, 19:07:16,417.62,427.31,423.77,0,0,0,,,,,0
05.12.2013, 19:12:16,417.68,427.91,424.11,0,0,0,,,,,0
05.12.2013, 19:17:16,417.14,427.33,423.12,0,0,0,,,,,0
05.12.2013, 19:22:16,418.4,428.38,424.52,0,0,0,,,,,0
05.12.2013, 19:27:16,419.21,429.18,424.92,0,0,0,,,,,0
05.12.2013, 19:32:16,417.95,428.05,423.82,0,0,0,,,,,0
05.12.2013, 19:37:16,419.02,429.23,424.83,0,0,0,,,,,0
05.12.2013, 19:42:16,419.54,429.77,425.26,0,0,0,,,,,0
05.12.2013, 19:47:16,419.45,429.79,425.75,0,0,0,,,,,0
