Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
09/06/2015,19:31:05,407.86,414.47,413.31,0,0,1.07,,,,317.18,0.32
09/06/2015,19:36:05,408.27,414.65,413.12,0,0,1.07,,,,312.86,0.31
09/06/2015,19:41:05,409.48,415.34,414.23,0,0,1.08,,,,310.92,0.31
09/06/2015,19:46:05,409.07,414.92,414.09,0,0,1.07,,,,315.53,0.32
09/06/2015,19:51:05,403.4,410.42,409.78,0,0,1.02,,,,297.88,0.3
09/06/2015,19:56:05,404.62,410.99,409.51,0,0,1.01,,,,293.18,0.29
09/06/2015,20:01:05,404.43,410.95,410.85,0,0,1.02,,,,299.66,0.3
09/06/2015,20:06:05,404.39,410.44,409.76,0,0,1.04,,,,303.64,0.3
09/06/2015,20:11:05,405.21,410.88,409.82,0,0,1.01,,,,295.23,0.3
09/06/2015,20:16:05,403.73,408.66,408.58,0,0,1.01,,,,293.32,0.29
09/06/2015,20:21:05,402.23,407.08,407.13,0,0,1.01,,,,297.88,0.3
09/06/2015,20:26:05,402.55,407.46,407.45,0,0,1,,,,296.17,0.3
09/06/2015,20:31:05,402.98,407.89,407.73,0,0,1.01,,,,300.58,0.3
09/06/2015,20:36:05,402.18,407.24,408.09,0,0,1,,,,293.02,0.29
09/06/2015,20:41:05,402.9,408.09,407.63,0,0,1.01,,,,295.4,0.3
09/06/2015,20:46:05,403.12,407.76,408.44,0,0,1.03,,,,300.94,0.3
09/06/2015,20:51:05,403.93,408.72,408.85,0,0,1.06,,,,310.31,0.31
09/06/2015,20:56:05,405.77,410.67,410.65,0,0,1.04,,,,301.38,0.3
09/06/2015,21:01:05,405.88,411.14,410.84,0,0,1.04,,,,301.93,0.3
09/06/2015,21:06:05,405.18,410.47,411.29,0,0,1.02,,,,296.87,0.3
09/06/2015,21:11:05,406.25,411.88,411.37,0,0,1.04,,,,302.05,0.3
09/06/2015,21:16:05,406.6,411.89,411.86,0,0,1.04,,,,309.76,0.31
09/06/2015,21:21:05,406.73,411.87,411.47,0,0,1.03,,,,299.69,0.3
09/06/2015,21:26:05,407.09,412.16,411.97,0,0,1.06,,,,303.54,0.3
09/06/2015,21:31:05,408.08,413.17,412.69,0,0,1.09,,,,318.69,0.32
09/06/2015,21:36:05,406.71,412.84,413.23,0,0,1.07,,,,318.65,0.32
09/06/2015,21:41:05,407.95,413.09,412.41,0,0,1.04,,,,296.61,0.3
09/06/2015,21:46:05,407.33,412.65,411.6,0,0,1.02,,,,285.47,0.29
09/06/2015,21:51:05,407.88,413.14,412.83,0,0,1.06,,,,304.62,0.3
09/06/2015,21:56:05,407.03,412.31,412.63,0,0,1.02,,,,292.57,0.29
09/06/2015,22:01:05,408.9,414.52,413.3,0,0,1.04,,,,294.9,0.29
09/06/2015,22:06:05,408.14,413.13,413.02,0,0,1.05,,,,303.64,0.3
09/06/2015,22:11:05,408.64,413.64,413.23,0,0,1.05,,,,301.79,0.3
09/06/2015,22:16:05,407.71,413.22,413.26,0,0,1.03,,,,293.37,0.29
09/06/2015,22:21:05,408.87,414.52,413.73,0,0,1.03,,,,302.98,0.3
09/06/2015,22:26:05,409.43,414.93,414.03,0,0,1.04,,,,297.87,0.3
09/06/2015,22:31:05,408.78,414.4,413.34,0,0,1.05,,,,304.8,0.3
09/06/2015,22:36:05,409.04,415.03,413.77,0,0,1.04,,,,305.47,0.31
09/06/2015,22:41:05,407.77,412.6,411.97,0,0,1.02,,,,290.42,0.29
09/06/2015,22:46:05,406.79,412.21,412.11,0,0,1.04,,,,299.18,0.3
09/06/2015,22:51:05,408.13,414.04,412.87,0,0,1.01,,,,289.73,0.29
09/06/2015,22:56:05,408.55,413.78,412.5,0,0,1.01,,,,289.23,0.29
09/06/2015,23:01:05,407.75,413.59,413.33,0,0,1.04,,,,297.35,0.3
09/06/2015,23:06:05,409.52,415.3,413.89,0,0,1.02,,,,292.88,0.29
09/06/2015,23:11:05,409.52,415.39,414.45,0,0,1.01,,,,289.77,0.29
09/06/2015,23:16:05,409.59,415.54,414.24,0,0,1.05,,,,302.95,0.3
09/06/2015,23:21:05,409.07,415.01,413.84,0,0,1.03,,,,294.07,0.29
09/06/2015,23:26:05,409.97,415.76,414.56,0,0,1.06,,,,301.9,0.3
09/06/2015,23:31:05,409.06,415.28,413.91,0,0,1.02,,,,289.1,0.29
09/06/2015,23:36:05,408.63,414.49,413.34,0,0,1.04,,,,296.86,0.3
09/06/2015,23:41:05,408.78,415.08,413.72,0,0,1.02,,,,293.43,0.29
