Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
12/03/2015,05:37:36,407.56,412.16,411.15,0,0,0,"0,00","0,00",,,0
12/03/2015,05:42:36,406.48,411.13,410.11,0,0,0,"0,00","0,00",,,0
12/03/2015,05:47:36,407.17,412.21,410.66,0,0,0,"0,00","0,00",,,0
12/03/2015,05:52:36,406.88,411.24,410.25,0,0,0,"0,00","0,00",,,0
12/03/2015,05:57:36,405.54,410.57,409.86,0,0,0,"0,00","0,00",,,0
12/03/2015,06:02:36,409.53,414.63,413.31,0,0,0,"0,00","0,00",,,0
12/03/2015,06:07:36,408.68,412.73,412.2,0,0,0,"0,00","0,00",,,0
12/03/2015,06:12:36,408.66,414.01,412.74,0,0,0,"0,00","0,00",,,0
12/03/2015,06:17:36,409.02,413.5,412.66,0,0,0,"0,00","0,00",,,0
12/03/2015,06:22:36,409.81,414.85,413.98,0,0,0,"0,00","0,00",,,0
12/03/2015,06:27:36,411.15,415.66,414.84,0,0,0,"0,00","0,00",,,0
12/03/2015,06:32:36,411.06,415.03,414.93,0,0,0,"0,00","0,00",,,0
12/03/2015,06:37:36,411.28,415.8,414.56,0,0,0,"0,00","0,00",,,0
12/03/2015,06:42:36,409.39,414.21,413.12,0,0,0,"0,00","0,00",,,0
12/03/2015,06:47:36,410.06,414.83,413.65,0,0,0,"0,00","0,00",,,0
12/03/2015,06:52:36,409.88,414.85,413.71,0,0,0,"0,00","0,00",,,0
12/03/2015,06:57:36,408.12,413.17,412.22,0,0,0,"0,00","0,00",,,0
12/03/2015,07:02:36,407.48,413.03,412.02,0,0,0,"0,00","0,00",,,0
12/03/2015,07:07:36,408.6,414.08,413.04,0,0,0,"0,00","0,00",,,0
12/03/2015,07:12:36,408.85,414.32,413.14,0,0,0,"0,00","0,00",,,0
12/03/2015,07:17:36,408.78,414.82,413.62,0,0,0,"0,00","0,00",,,0
12/03/2015,07:22:36,406.94,412.83,412.36,0,0,0,"0,00","0,00",,,0
12/03/2015,07:27:36,406.5,412.09,411.55,0,0,0,"0,00","0,00",,,0
12/03/2015,07:32:36,406.58,412,410.83,0,0,0,"0,00","0,00",,,0
12/03/2015,07:37:36,407.76,412.97,412.5,0,0,0,"0,00","0,00",,,0
12/03/2015,07:42:36,407.99,414.36,412.22,0,0,0,"0,00","0,00",,,0
12/03/2015,07:47:36,407.57,413.33,411.8,0,0,0,"0,00","0,00",,,0
12/03/2015,07:52:36,406.86,412.88,410.96,0,0,0,"0,00","0,00",,,0
12/03/2015,07:57:36,405.38,411.6,409.68,0,0,0,"0,00","0,00",,,0
12/03/2015,08:02:36,407.59,413.85,412.42,0,0,0,"0,00","0,00",,,0
12/03/2015,08:07:36,407.66,414.15,412.3,0,0,0,"0,00","0,00",,,0
12/03/2015,08:12:36,407.15,413.2,411.02,0,0,0,"0,00","0,00",,,0
12/03/2015,08:17:36,406.47,412.27,411.39,0,0,0,"0,00","0,00",,,0
12/03/2015,08:22:36,404.32,410.86,409.08,0,0,0,"0,00","0,00",,,0
12/03/2015,08:27:36,404.24,410.5,409.28,0,0,0,"0,00","0,00",,,0
12/03/2015,08:32:36,410.19,415.54,414.53,2.89,3.01,3.24,"3,01","3,24",,,2223.77
12/03/2015,08:37:36,407,412.93,411.01,0,0,0,"0,00","0,00",,,0
12/03/2015,08:42:36,407.2,412.44,411.17,0,0,0,"0,00","0,00",,,0
12/03/2015,08:47:36,405.36,410.95,409.54,0,0,0,"0,00","0,00",,,0
12/03/2015,08:52:36,406.15,411.63,410.04,0,0,0,"0,00","0,00",,,0
12/03/2015,08:57:36,405.45,410.79,409.33,0,0,0,"0,00","0,00",,,0
12/03/2015,09:02:36,405.82,412.17,410.53,0,0,0,"0,00","0,00",,,0
12/03/2015,09:07:36,406.85,411.86,410.7,0,0,0,"0,00","0,00",,,0
12/03/2015,09:12:36,404.84,410.63,409.31,0,0,0,"0,00","0,00",,,0
12/03/2015,09:17:36,404.15,409.64,408.74,0,0,0,"0,00","0,00",,,0
12/03/2015,09:22:36,405,410.91,410.25,0,0,0,"0,00","0,00",,,0
12/03/2015,09:27:36,403.9,409.98,408.84,0,0,0,"0,00","0,00",,,0
12/03/2015,09:32:36,408.3,414.78,412.83,3.74,3.8,4.03,"3,80","4,03",,,2806.93
12/03/2015,09:37:36,403.46,408.99,408.81,0,0,0,"0,00","0,00",,,0
12/03/2015,09:42:36,404.13,409.77,408.55,0,0,0,"0,00","0,00",,,0
12/03/2015,09:47:36,405.92,411.27,410.02,1.11,1.13,1.36,"1,13","1,36",,,820.83
12/03/2015,09:52:36,404.94,410.22,408.64,0.96,0,1.01,"0,00","1,01",,,-64.42
12/03/2015,09:57:36,404.67,410.29,409.4,0,0,0,"0,00","0,00",,,0
12/03/2015,10:02:36,406.31,411.73,410.02,0,0,0,"0,00","0,00",,,0
12/03/2015,10:07:36,404.42,410.78,409.46,0,0,0,"0,00","0,00",,,0
12/03/2015,10:12:36,405.44,410.76,409.6,0,0,0,"0,00","0,00",,,0
12/03/2015,10:17:36,405.45,411.06,409.13,0,0,0,"0,00","0,00",,,0
12/03/2015,10:22:36,404.59,410.51,408.91,0,0,0,"0,00","0,00",,,0
12/03/2015,10:27:36,403.94,409.64,408.16,0,0,0,"0,00","0,00",,,0
12/03/2015,10:32:36,403.68,409.1,407.54,0,0,0,"0,00","0,00",,,0
12/03/2015,10:37:36,403.17,409.26,407.79,0,0,0,"0,00","0,00",,,0
12/03/2015,10:42:36,404.95,410.2,408.61,0.96,0,1.03,"0,00","1,03",,,-62.62
12/03/2015,10:47:36,404.05,409.7,408.05,0,0,0,"0,00","0,00",,,0
12/03/2015,10:52:36,403.29,408.6,407.65,0,0,0,"0,00","0,00",,,0
12/03/2015,10:57:36,403.6,409.19,407.7,0,0,0,"0,00","0,00",,,0
12/03/2015,11:02:36,410.91,417.42,415.83,6.78,6.75,7.03,"6,75","7,03",,,4998.59
12/03/2015,11:07:36,412.35,418.21,416.74,7.43,7.38,7.61,"7,38","7,61",,,5460.77
12/03/2015,11:12:36,405.27,415.66,416.78,8.38,7.9,8.71,"7,90","8,71",,,6033.02
12/03/2015,11:17:36,412.01,417.72,417.48,8.19,8.15,8.36,"8,15","8,36",,,6010.11
12/03/2015,11:22:36,412.67,418.44,417.68,7.99,7.94,8.12,"7,94","8,12",,,5857.67
12/03/2015,11:27:36,412.69,418.08,417.93,8.22,8.25,8.35,"8,25","8,35",,,6041.28
12/03/2015,11:32:36,412.56,417.31,417.4,8.28,8.2,8.4,"8,20","8,40",,,6046.18
12/03/2015,11:37:36,402.51,408.75,407.25,0,0,1.02,"0,00","1,02",,,214.87
12/03/2015,11:42:36,410.38,415.76,414.9,6.51,6.52,6.72,"6,52","6,72",,,4785.76
12/03/2015,11:47:36,413.13,418.44,417.42,8.21,8.22,8.39,"8,22","8,39",,,6043.67
12/03/2015,11:52:36,412.97,419.08,417.33,7.94,7.91,8.12,"7,91","8,12",,,5847.33
12/03/2015,11:57:36,413.68,420.39,419.05,8.21,8.15,8.45,"8,15","8,45",,,6068.85
12/03/2015,12:02:36,414.69,419.95,418.93,8.17,8.15,8.32,"8,15","8,32",,,6027.48
12/03/2015,12:07:36,413.35,418.87,417.68,8.19,8.19,8.34,"8,19","8,34",,,6026.12
12/03/2015,12:12:36,405.82,411.79,410.33,1.44,1.48,1.72,"1,48","1,72",,,1086.63
12/03/2015,12:17:36,414.36,419.56,417.96,8.14,8.08,8.28,"8,08","8,28",,,5984.22
12/03/2015,12:22:36,413.14,419.29,417.87,8.07,8.05,8.24,"8,05","8,24",,,5941.88
12/03/2015,12:27:36,413.18,419.04,417.76,8.11,8.11,8.28,"8,11","8,28",,,5975.46
12/03/2015,12:32:36,412.87,418.44,418.15,8,8.03,8.19,"8,03","8,19",,,5905.84
12/03/2015,12:37:36,413.21,418.93,418.77,8.03,7.99,8.24,"7,99","8,24",,,5923.6
12/03/2015,12:42:36,412.55,418.33,417.28,8.11,8.11,8.37,"8,11","8,37",,,5990.47
12/03/2015,12:47:36,414.93,420.67,419.01,7.99,8,8.21,"8,00","8,21",,,5926.27
12/03/2015,12:52:36,414.22,419.48,417.49,8.09,8,8.23,"8,00","8,23",,,5933.85
12/03/2015,12:57:36,414.41,419.07,417.88,7.54,7.58,7.78,"7,58","7,78",,,5594.47
12/03/2015,13:02:36,414.3,419.83,418.48,8.14,8.14,8.31,"8,14","8,31",,,6012.38
12/03/2015,13:07:36,414.08,419.93,419.51,8.01,7.97,8.23,"7,97","8,23",,,5925.39
12/03/2015,13:12:36,413.41,418.44,418.01,8.17,8.13,8.33,"8,13","8,33",,,6010.2
12/03/2015,13:17:36,414.48,420.26,419.39,8,7.98,8.35,"7,98","8,35",,,5957.7
12/03/2015,13:22:36,415.21,420.49,419.68,7.99,7.99,8.24,"7,99","8,24",,,5934.17
12/03/2015,13:27:36,414.14,419.67,418.46,8.07,8.05,8.31,"8,05","8,31",,,5971.33
12/03/2015,13:32:36,415.01,420.5,419.49,8.13,8.12,8.37,"8,12","8,37",,,6031.83
12/03/2015,13:37:36,413.56,419.53,418.96,8.09,8.09,8.38,"8,09","8,38",,,6005.58
12/03/2015,13:42:36,415.54,420.91,419.57,7.96,7.95,8.22,"7,95","8,22",,,5921.7
12/03/2015,13:47:36,414.18,419.56,418.73,8.11,8.03,8.3,"8,03","8,30",,,5975.85
12/03/2015,13:52:36,416.77,422.39,420.74,7.89,7.85,8.18,"7,85","8,18",,,5891.06
12/03/2015,13:57:36,412.12,417.98,417.5,4.48,4.52,4.96,"4,52","4,96",,,3432
12/03/2015,14:02:36,417.21,422.42,421.41,8,7.98,8.29,"7,98","8,29",,,5982.58
12/03/2015,14:07:36,414.58,419.29,418.84,7.98,7.93,8.27,"7,93","8,27",,,5941.63
12/03/2015,14:12:36,413.62,418.7,417.67,7.39,7.33,7.65,"7,33","7,65",,,5475.74
12/03/2015,14:17:36,405.84,411.18,409.93,0,0,0,"0,00","0,00",,,0
12/03/2015,14:22:36,403.73,409.8,408.25,0,0,0,"0,00","0,00",,,0
12/03/2015,14:27:36,405.97,411.68,409.76,0,0,0,"0,00","0,00",,,0
12/03/2015,14:32:36,407.44,413.12,410.91,0.98,0,1.22,"0,00","1,22",,,678.1
12/03/2015,14:37:36,414.75,420.13,418.24,7.9,7.87,8.24,"7,87","8,24",,,5874.05
12/03/2015,14:42:36,404.76,410.07,408.67,0,0,0,"0,00","0,00",,,0
12/03/2015,14:47:36,404.67,410.58,409.14,0,0,0,"0,00","0,00",,,0
12/03/2015,14:52:36,405.52,410.62,409.53,0,0,0,"0,00","0,00",,,0
12/03/2015,14:57:36,413.33,418.62,416.77,6.1,6.12,6.41,"6,12","6,41",,,4557.91
12/03/2015,15:02:36,405.78,410.97,409.48,0,0,0,"0,00","0,00",,,0
12/03/2015,15:07:36,413.58,419.05,418.6,7.64,7.62,7.88,"7,62","7,88",,,5663.69
12/03/2015,15:12:36,413.58,419.09,418.26,7.75,7.75,8.03,"7,75","8,03",,,5755.27
12/03/2015,15:17:36,414.83,420.57,419.61,7.68,7.66,8.03,"7,66","8,03",,,5734.89
12/03/2015,15:22:36,413.83,419.47,417.52,6.66,6.62,6.9,"6,62","6,90",,,4942.14
12/03/2015,15:27:36,405.3,410.6,409.13,0,0,0,"0,00","0,00",,,0
12/03/2015,15:32:36,405.99,411.36,409.89,0,0,0,"0,00","0,00",,,0
12/03/2015,15:37:36,405.03,410.77,409.31,0,0,0,"0,00","0,00",,,0
12/03/2015,15:42:36,405.3,410.78,408.73,0,0,0,"0,00","0,00",,,0
12/03/2015,15:47:36,414.67,419.79,418.29,7.27,7.25,7.54,"7,25","7,54",,,5406.81
12/03/2015,15:52:36,406.21,411.7,410.37,0,0,0,"0,00","0,00",,,0
12/03/2015,15:57:36,405.07,411.35,409.68,0,0,0,"0,00","0,00",,,0
12/03/2015,16:02:36,406.49,412.01,410.09,0,0,0,"0,00","0,00",,,0
12/03/2015,16:07:36,406,410.62,409.84,0,0,0,"0,00","0,00",,,0
12/03/2015,16:12:36,411.42,416.59,416.17,4.82,4.86,5.16,"4,86","5,16",,,3630.97
12/03/2015,16:17:36,411.08,416.94,415.99,4.76,4.79,5.15,"4,79","5,15",,,3587.71
12/03/2015,16:22:36,410.15,415.71,414.54,3.27,3.3,3.64,"3,30","3,64",,,2497.45
12/03/2015,16:27:36,409.96,415.73,414.11,3.57,3.62,3.97,"3,62","3,97",,,2725.51
12/03/2015,16:32:36,405.17,411.84,409.6,0,0,0,"0,00","0,00",,,0
12/03/2015,16:37:36,405.82,412.19,409.61,0,0,0,"0,00","0,00",,,0
12/03/2015,16:42:36,406.74,412.68,411.02,0,0,0,"0,00","0,00",,,0
12/03/2015,16:47:36,406.16,412.24,410.52,0,0,0,"0,00","0,00",,,0
12/03/2015,16:52:36,406.8,412.47,410.64,0,0,0,"0,00","0,00",,,0
12/03/2015,16:57:36,410.8,416.66,414.99,2.93,3.07,3.42,"3,07","3,42",,,2293.19
12/03/2015,17:02:36,406.8,412.61,411.23,0,0,0,"0,00","0,00",,,0
12/03/2015,17:07:36,407.06,413.65,411.14,0,0,0,"0,00","0,00",,,0
12/03/2015,17:12:36,405.19,411.28,409.69,0,0,0,"0,00","0,00",,,0
12/03/2015,17:17:36,404.54,411,409.31,0,0,0,"0,00","0,00",,,0
12/03/2015,17:22:36,405.01,410.7,409.02,0,0,0,"0,00","0,00",,,0
12/03/2015,17:27:36,406.28,412.27,410.69,0,0,0,"0,00","0,00",,,0
12/03/2015,17:32:36,408.38,413.88,411.95,2.19,2.21,2.66,"2,21","2,66",,,1723.49
12/03/2015,17:37:36,405.7,411.84,411.03,0,0,1.19,"0,00","1,19",,,399.74
12/03/2015,17:42:36,404.98,411.64,410.37,0,0,0,"0,00","0,00",,,0
12/03/2015,17:47:36,407.5,413.68,412.61,1.1,1.07,1.45,"1,07","1,45",,,829.27
12/03/2015,17:52:36,405.58,411.39,411.03,0,0,0,"0,00","0,00",,,0
12/03/2015,17:57:36,408.4,414.05,412.24,0,0,0,"0,00","0,00",,,0
12/03/2015,18:02:36,407.09,413.08,411.85,0,0,0,"0,00","0,00",,,0
12/03/2015,18:07:36,406.79,412.33,410.83,0,0,0,"0,00","0,00",,,0
12/03/2015,18:12:36,407.03,412.55,411.3,0,0,0,"0,00","0,00",,,0
12/03/2015,18:17:36,407.43,413.25,411.55,0,0,0,"0,00","0,00",,,0
12/03/2015,18:22:36,407.35,412.64,411.12,0,0,0,"0,00","0,00",,,0
12/03/2015,18:27:36,408,412.73,411.86,0,0,0,"0,00","0,00",,,0
12/03/2015,18:32:36,405.83,411.29,410.07,0,0,0,"0,00","0,00",,,0
12/03/2015,18:37:36,407.87,411.52,410.68,0,0,0,"0,00","0,00",,,0
12/03/2015,18:42:36,406.72,410.92,409.86,0,0,0,"0,00","0,00",,,0
12/03/2015,18:47:36,406.04,409.41,408.44,0,0,0,"0,00","0,00",,,0
12/03/2015,18:52:36,406.18,409.97,409.04,0,0,0,"0,00","0,00",,,0
12/03/2015,18:57:36,405.73,410.33,409.56,0,0,0,"0,00","0,00",,,0
12/03/2015,19:02:36,405.81,410.28,409.39,0,0,0,"0,00","0,00",,,0
12/03/2015,19:07:36,405.94,411.06,410.05,0,0,0,"0,00","0,00",,,0
12/03/2015,19:12:36,406.3,411.08,410.11,0,0,0,"0,00","0,00",,,0
12/03/2015,19:17:36,406.62,411.29,410.79,0,0,0,"0,00","0,00",,,0
12/03/2015,19:22:36,406.75,410.97,410.14,0,0,0,"0,00","0,00",,,0
12/03/2015,19:27:36,406.24,411.21,410.24,0,0,0,"0,00","0,00",,,0
12/03/2015,19:32:36,406.62,411.11,410.16,0,0,0,"0,00","0,00",,,0
12/03/2015,19:37:36,407.13,411.5,410.7,0,0,0,"0,00","0,00",,,0
12/03/2015,19:42:36,406.79,411.48,411.66,0,0,0,"0,00","0,00",,,0
12/03/2015,19:47:36,407.42,412.12,412.06,0,0,0,"0,00","0,00",,,0
12/03/2015,19:52:36,405.31,410.14,410.09,0,0,0,"0,00","0,00",,,0
12/03/2015,19:57:36,406.59,411.02,410.7,0,0,0,"0,00","0,00",,,0
12/03/2015,20:02:36,406.57,410.95,410.56,0,0,0,"0,00","0,00",,,0
12/03/2015,20:07:36,407.25,411.96,411.3,0,0,0,"0,00","0,00",,,0
12/03/2015,20:12:36,408.36,412.44,412.12,0,0,0,"0,00","0,00",,,0
12/03/2015,20:17:36,408.33,412.42,412.23,0,0,0,"0,00","0,00",,,0
12/03/2015,20:22:36,409.35,413.55,413.03,0,0,0,"0,00","0,00",,,0
12/03/2015,20:27:36,409.12,413.79,412.92,0,0,0,"0,00","0,00",,,0
12/03/2015,20:32:36,409.2,413.37,412.72,0,0,0,"0,00","0,00",,,0
12/03/2015,20:37:36,406.37,410.83,410.78,0,0,0,"0,00","0,00",,,0
12/03/2015,20:42:36,407.69,412.4,411.38,0,0,0,"0,00","0,00",,,0
12/03/2015,20:47:36,407.94,412.32,411.57,0,0,0,"0,00","0,00",,,0
12/03/2015,20:52:36,407.83,412.28,411.62,0,0,0,"0,00","0,00",,,0
12/03/2015,20:57:36,407.77,412.42,411.73,0,0,0,"0,00","0,00",,,0
12/03/2015,21:02:36,407.2,411.8,410.88,0,0,0,"0,00","0,00",,,0
12/03/2015,21:07:36,407.53,411.76,411.23,0,0,0,"0,00","0,00",,,0
12/03/2015,21:12:36,406.9,411.28,410.34,0,0,0,"0,00","0,00",,,0
12/03/2015,21:17:36,408.08,412.68,411.61,0,0,0,"0,00","0,00",,,0
12/03/2015,21:22:36,408.6,413.42,412.41,0,0,0,"0,00","0,00",,,0
12/03/2015,21:27:36,408.61,413.19,412.17,0,0,0,"0,00","0,00",,,0
12/03/2015,21:32:36,407.99,412.73,411.73,0,0,0,"0,00","0,00",,,0
12/03/2015,21:37:36,409.55,414.62,413.26,0,0,0,"0,00","0,00",,,0
12/03/2015,21:42:36,409.35,414.18,412.83,0,0,0,"0,00","0,00",,,0
12/03/2015,21:47:36,409.36,414.13,412.79,0,0,0,"0,00","0,00",,,0
12/03/2015,21:52:36,409.91,414.56,413.04,0,0,0,"0,00","0,00",,,0
12/03/2015,21:57:36,408.19,412.95,411.81,0,0,0,"0,00","0,00",,,0
12/03/2015,22:02:36,407.75,412.07,411.07,0,0,0,"0,00","0,00",,,0
12/03/2015,22:07:36,407.86,412.25,411.2,0,0,0,"0,00","0,00",,,0
12/03/2015,22:12:36,408.01,412.44,411.11,0,0,0,"0,00","0,00",,,0
12/03/2015,22:17:36,406.73,411.21,410.07,0,0,0,"0,00","0,00",,,0
12/03/2015,22:22:36,406.8,411.6,410.86,0,0,0,"0,00","0,00",,,0
12/03/2015,22:27:36,406.49,411.18,410.45,0,0,0,"0,00","0,00",,,0
12/03/2015,22:32:36,406.18,411.03,410.16,0,0,0,"0,00","0,00",,,0
12/03/2015,22:37:36,407.65,412.05,410.61,0,0,0,"0,00","0,00",,,0
12/03/2015,22:42:36,407.95,411.91,410.63,0,0,0,"0,00","0,00",,,0
12/03/2015,22:47:36,408.72,413.14,411.23,0,0,0,"0,00","0,00",,,0
12/03/2015,22:52:36,408.56,413.11,411.59,0,0,0,"0,00","0,00",,,0
12/03/2015,22:57:36,409.17,413.31,411.42,0,0,0,"0,00","0,00",,,0
12/03/2015,23:02:36,409.32,413.58,412.17,0,0,0,"0,00","0,00",,,0
12/03/2015,23:07:36,408.35,412.5,411.53,0,0,0,"0,00","0,00",,,0
12/03/2015,23:12:36,409.06,413.7,411.81,0,0,0,"0,00","0,00",,,0
12/03/2015,23:17:36,409.36,413.73,412.25,0,0,0,"0,00","0,00",,,0
12/03/2015,23:22:36,409.91,413.96,412.74,0,0,0,"0,00","0,00",,,0
12/03/2015,23:27:36,409.5,413.73,412.19,0,0,0,"0,00","0,00",,,0
12/03/2015,23:32:36,408.91,413.3,412.36,0,0,0,"0,00","0,00",,,0
12/03/2015,23:37:36,410.08,414.23,412.81,0,0,0,"0,00","0,00",,,0
12/03/2015,23:42:36,410.32,414.96,413.43,0,0,0,"0,00","0,00",,,0
12/03/2015,23:47:36,408.53,413.2,412.07,0,0,0,"0,00","0,00",,,0
12/03/2015,23:52:36,410.08,414.32,413.06,0,0,0,"0,00","0,00",,,0
12/03/2015,23:57:36,410.16,414.39,412.65,0,0,0,"0,00","0,00",,,0
13/03/2015,00:02:36,409.16,413.74,413.14,0,0,0,"0,00","0,00",,,0
13/03/2015,00:07:36,409.41,413.93,413.2,0,0,0,"0,00","0,00",,,0
13/03/2015,00:12:36,409.91,414.32,413.69,0,0,0,"0,00","0,00",,,0
13/03/2015,00:17:36,411.21,415.57,413.87,0,0,0,"0,00","0,00",,,0
13/03/2015,00:22:36,410.73,415.42,413.97,0,0,0,"0,00","0,00",,,0
13/03/2015,00:27:36,410.49,414.96,413.28,0,0,0,"0,00","0,00",,,0
13/03/2015,00:32:36,410.86,414.8,413.47,0,0,0,"0,00","0,00",,,0
13/03/2015,00:37:36,410.49,414.79,413.53,0,0,0,"0,00","0,00",,,0
13/03/2015,00:42:36,410.54,415.16,413.27,0,0,0,"0,00","0,00",,,0
13/03/2015,00:47:36,410.37,414.9,413.18,0,0,0,"0,00","0,00",,,0
13/03/2015,00:52:36,410.42,415.3,413.78,0,0,0,"0,00","0,00",,,0
13/03/2015,00:57:36,411.55,416.13,414.42,0,0,0,"0,00","0,00",,,0
13/03/2015,01:02:36,410.72,414.96,413.37,0,0,0,"0,00","0,00",,,0
13/03/2015,01:07:36,410.84,415.6,413.74,0,0,0,"0,00","0,00",,,0
13/03/2015,01:12:36,410.76,415.4,414.26,0,0,0,"0,00","0,00",,,0
13/03/2015,01:17:36,410.87,415.78,414.13,0,0,0,"0,00","0,00",,,0
13/03/2015,01:22:36,411.33,416.01,414.37,0,0,0,"0,00","0,00",,,0
13/03/2015,01:27:36,410.56,415.14,414.44,0,0,0,"0,00","0,00",,,0
13/03/2015,01:32:36,410.56,414.78,414.31,0,0,0,"0,00","0,00",,,0
13/03/2015,01:37:36,409.67,414.87,413.41,0,0,0,"0,00","0,00",,,0
13/03/2015,01:42:36,408.7,413.49,412.01,0,0,0,"0,00","0,00",,,0
13/03/2015,01:47:36,409.16,413.94,412.41,0,0,0,"0,00","0,00",,,0
13/03/2015,01:52:36,409.86,414.22,412.76,0,0,0,"0,00","0,00",,,0
13/03/2015,01:57:36,409.52,413.78,412.31,0,0,0,"0,00","0,00",,,0
13/03/2015,02:02:36,409.39,414.13,412.24,0,0,0,"0,00","0,00",,,0
13/03/2015,02:07:36,409.24,413.86,412.75,0,0,0,"0,00","0,00",,,0
13/03/2015,02:12:36,410.08,414.3,412.83,0,0,0,"0,00","0,00",,,0
13/03/2015,02:17:36,409.69,414.2,412.3,0,0,0,"0,00","0,00",,,0
13/03/2015,02:22:36,409.38,413.91,412.67,0,0,0,"0,00","0,00",,,0
13/03/2015,02:27:36,409.38,413.67,412.46,0,0,0,"0,00","0,00",,,0
13/03/2015,02:32:36,409.01,413.76,412.35,0,0,0,"0,00","0,00",,,0
13/03/2015,02:37:36,409.46,413.88,412.84,0,0,0,"0,00","0,00",,,0
13/03/2015,02:42:36,408.68,413.24,412.11,0,0,0,"0,00","0,00",,,0
13/03/2015,02:47:36,408.39,412.95,412.5,0,0,0,"0,00","0,00",,,0
13/03/2015,02:52:36,408.87,413.61,411.67,0,0,0,"0,00","0,00",,,0
13/03/2015,02:57:36,409.67,414.18,412.65,0,0,0,"0,00","0,00",,,0
13/03/2015,03:02:36,409.33,413.89,412.73,0,0,0,"0,00","0,00",,,0
13/03/2015,03:07:36,409.14,414.44,411.91,0,0,0,"0,00","0,00",,,0
13/03/2015,03:12:36,409.11,413.95,412.42,0,0,0,"0,00","0,00",,,0
13/03/2015,03:17:36,409.24,414,412.32,0,0,0,"0,00","0,00",,,0
13/03/2015,03:22:36,409.02,413.81,412.33,0,0,0,"0,00","0,00",,,0
13/03/2015,03:27:36,409.82,414.49,412.74,0,0,0,"0,00","0,00",,,0
13/03/2015,03:32:36,409.52,414.17,412.54,0,0,0,"0,00","0,00",,,0
13/03/2015,03:37:36,408.2,413.54,411.82,0,0,0,"0,00","0,00",,,0
13/03/2015,03:42:36,408.85,413.53,411.99,0,0,0,"0,00","0,00",,,0
13/03/2015,03:47:36,408.93,413.63,411.92,0,0,0,"0,00","0,00",,,0
13/03/2015,03:52:36,408.79,413.57,411.72,0,0,0,"0,00","0,00",,,0
13/03/2015,03:57:36,408.62,413.44,411.99,0,0,0,"0,00","0,00",,,0
13/03/2015,04:02:36,408.77,413.05,411.38,0,0,0,"0,00","0,00",,,0
13/03/2015,04:07:36,407.82,412.33,411.81,0,0,0,"0,00","0,00",,,0
13/03/2015,04:12:36,408.67,413.38,412.6,0,0,0,"0,00","0,00",,,0
13/03/2015,04:17:36,409.24,413.72,412.13,0,0,0,"0,00","0,00",,,0
13/03/2015,04:22:36,408.59,413.44,411.91,0,0,0,"0,00","0,00",,,0
13/03/2015,04:27:36,408.09,412.34,411.33,0,0,0,"0,00","0,00",,,0
13/03/2015,04:32:36,408.4,412.71,411.64,0,0,0,"0,00","0,00",,,0
13/03/2015,04:37:36,408.61,413.38,411.75,0,0,0,"0,00","0,00",,,0
13/03/2015,04:42:36,408.53,413.04,411.57,0,0,0,"0,00","0,00",,,0
13/03/2015,04:47:36,407.57,412.57,410.75,0,0,0,"0,00","0,00",,,0
13/03/2015,04:52:36,408.02,412.54,410.89,0,0,0,"0,00","0,00",,,0
13/03/2015,04:57:36,407.42,411.5,410.24,0,0,0,"0,00","0,00",,,0
13/03/2015,05:02:36,406.27,411.54,409.69,0,0,0,"0,00","0,00",,,0
13/03/2015,05:07:36,407.67,412.27,410.9,0,0,0,"0,00","0,00",,,0
13/03/2015,05:12:36,406.65,411.38,409.99,0,0,0,"0,00","0,00",,,0
13/03/2015,05:17:36,405.62,410.07,409.38,0,0,0,"0,00","0,00",,,0
13/03/2015,05:22:36,405.81,410.25,409.66,0,0,0,"0,00","0,00",,,0
13/03/2015,05:27:36,406.41,410.61,409.57,0,0,0,"0,00","0,00",,,0
13/03/2015,05:32:36,406.27,410.86,409.74,0,0,0,"0,00","0,00",,,0
13/03/2015,05:37:36,405.75,410.3,408.99,0,0,0,"0,00","0,00",,,0
13/03/2015,05:42:36,409.23,414.06,412.59,0,0,0,"0,00","0,00",,,0
13/03/2015,05:47:36,409.03,413.51,412.07,0,0,0,"0,00","0,00",,,0
13/03/2015,05:52:36,410.16,414.68,413.61,0,0,0,"0,00","0,00",,,0
13/03/2015,05:57:36,410.15,414.47,413.6,0,0,0,"0,00","0,00",,,0
13/03/2015,06:02:36,409.04,413.6,412.59,0,0,0,"0,00","0,00",,,0
13/03/2015,06:07:36,408.9,413.6,412.14,0,0,0,"0,00","0,00",,,0
13/03/2015,06:12:36,408.89,413.51,412.68,0,0,0,"0,00","0,00",,,0
13/03/2015,06:17:36,407.4,412.51,411.61,0,0,0,"0,00","0,00",,,0
13/03/2015,06:22:36,407.81,412.86,412.68,0,0,0,"0,00","0,00",,,0
13/03/2015,06:27:36,409.03,413.95,413.14,0,0,0,"0,00","0,00",,,0
13/03/2015,06:32:36,409.54,414.8,412.99,0,0,0,"0,00","0,00",,,0
13/03/2015,06:37:36,409.22,413.97,412.54,0,0,0,"0,00","0,00",,,0
13/03/2015,06:42:36,410.49,415.01,413.32,0,0,0,"0,00","0,00",,,0
13/03/2015,06:47:36,408.61,414.23,412.76,0,0,0,"0,00","0,00",,,0
13/03/2015,06:52:36,408.57,414.79,412.68,0,0,0,"0,00","0,00",,,0
