Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],[w]
13/04/2015,07:21:45,405.64,411.95,410.68,0,0,0,,,,,0
13/04/2015,07:26:45,405.98,411.74,410.76,0,0,0,,,,,0
13/04/2015,07:31:45,406.21,413.04,411.77,0,0,0,,,,,0
13/04/2015,07:36:45,405.42,412.3,411.2,0,0,0,,,,,0
13/04/2015,07:41:45,406.45,412.77,411.66,0,0,0,,,,,0
13/04/2015,07:46:45,405.54,412.03,410.04,0,0,0,,,,,0
13/04/2015,07:51:45,404.73,411.62,410.82,0,0,0,,,,,0
13/04/2015,07:56:45,403.06,410.04,408.03,0,0,0,,,,,0
13/04/2015,08:01:45,404.08,410.32,407.76,0,0,0,,,,,0
13/04/2015,08:06:45,404.39,411.12,409.8,0,0,0,,,,,0
13/04/2015,08:11:45,404.61,411.13,409.12,0,0,0,,,,,0
13/04/2015,08:16:45,405.25,411.63,410.18,0,0,0,,,,,0
13/04/2015,08:21:45,403.94,410.4,409.09,0,0,0,,,,,0
13/04/2015,08:26:45,404.88,410.82,409.46,0,0,0,,,,,0
13/04/2015,08:31:45,405.02,411.41,409.93,0,0,0,,,,,0
13/04/2015,08:36:45,407.31,414.09,412.45,2.14,2.13,2.34,,,,,1715.34
13/04/2015,08:41:45,405.18,411.95,410.09,0,0,0,,,,,0
13/04/2015,08:46:45,404.83,411.35,410.3,0,0,0,,,,,0
13/04/2015,08:51:45,405.31,411.74,409.93,0,0,0.97,,,,,332.66
13/04/2015,08:56:45,404.53,410.73,410.04,2.77,2.86,2.88,,,,,2131.74
13/04/2015,09:01:45,404.52,410.77,409.21,3.42,3.43,3.45,,,,,2565.71
13/04/2015,09:06:45,407.04,413.21,411.23,3.65,3.55,3.62,,,,,2714
13/04/2015,09:11:45,404.82,412.07,409.89,3.33,3.28,3.37,,,,,2504.96
13/04/2015,09:16:45,405.81,412.53,410.81,3.68,3.62,3.66,,,,,2743.76
13/04/2015,09:21:45,403.61,410.23,408.17,2.81,2.74,2.94,,,,,2145.92
13/04/2015,09:26:45,405.55,411.88,410,3.85,3.88,3.85,,,,,2875.2
13/04/2015,09:31:45,405.91,412.15,410.52,4.17,4.16,4.15,,,,,3101.2
13/04/2015,09:36:45,405.57,412.08,410.23,4.44,4.4,4.42,,,,,3282.15
13/04/2015,09:41:45,408.41,414.19,412.9,4.52,4.56,4.58,,,,,3405.73
13/04/2015,09:46:45,406.59,413.1,410.9,3.67,3.65,3.71,,,,,2759.97
13/04/2015,09:51:45,408.64,415.18,413.15,4.74,4.71,4.71,,,,,3525.54
13/04/2015,09:56:45,406.51,412.44,412.03,4.75,4.71,4.69,,,,,3506.3
13/04/2015,10:01:45,240.44,241.2,413.12,5.04,4.99,5.04,,,,,2400.75
13/04/2015,10:06:45,240.21,242.22,412.7,5.06,5.02,5.05,,,,,2412.62
13/04/2015,10:11:45,237.6,240.14,412.52,5.12,5.1,5.13,,,,,2425.23
13/04/2015,10:16:45,239.61,241.61,413.17,5.07,5.03,5.08,,,,,2418.01
13/04/2015,10:21:45,236.41,238.97,411.59,4.82,4.8,4.83,,,,,2267.55
13/04/2015,10:26:45,237.87,241.15,411.33,4.93,4.92,4.96,,,,,2347.24
13/04/2015,10:31:45,235.95,238.89,411.78,4.97,4.98,4.99,,,,,2340.2
13/04/2015,10:36:45,405.32,411.04,410.66,5.36,5.37,5.31,,,,,3933.87
13/04/2015,10:41:45,236.12,239.11,410.58,4.92,4.89,4.97,,,,,2326.25
13/04/2015,10:46:45,235.29,237.95,410.37,5.04,5.05,5.08,,,,,2368.84
13/04/2015,10:51:45,235.94,238.63,410.9,5.06,5.02,5.03,,,,,2366.6
13/04/2015,10:56:45,235.56,239,411.4,5.25,5.24,5.27,,,,,2472.31
13/04/2015,11:01:45,234.66,238.23,409.99,4.52,4.49,4.57,,,,,2121.99
13/04/2015,11:06:45,235.27,237.99,410.56,5.08,5.1,5.1,,,,,2384.2
13/04/2015,11:11:45,234.81,238.22,410.43,4.78,4.79,4.81,,,,,2242.95
13/04/2015,11:16:45,235.93,239.42,409.68,5.19,5.07,5.2,,,,,2444.76
13/04/2015,11:21:45,234.04,237.91,409.5,4.57,4.5,4.6,,,,,2139.99
13/04/2015,11:26:45,234.39,237.55,409.28,4.91,4.91,4.92,,,,,2294.77
13/04/2015,11:31:45,235.48,238.3,408.73,3.96,3.94,4.02,,,,,1860.92
13/04/2015,11:36:45,233.61,236.78,408.09,4.38,4.36,4.44,,,,,2049.47
13/04/2015,11:41:45,234.29,237.04,408.8,4.63,4.63,4.67,,,,,2164.32
13/04/2015,11:46:45,233.25,236.57,407.57,2.79,2.86,2.99,,,,,1323.2
13/04/2015,11:51:45,233.67,236.97,406.02,0,0,0,,,,,0
13/04/2015,11:56:45,399.3,406.3,405.19,0,0,0,,,,,0
13/04/2015,12:01:45,236.44,239.79,410.6,4.32,4.31,4.38,,,,,2041.87
13/04/2015,12:06:45,234.2,237.17,408.93,3.15,3.17,3.33,,,,,1492.32
13/04/2015,12:11:45,235.69,239.2,409.75,3.78,3.77,3.87,,,,,1785.77
13/04/2015,12:16:45,235.08,238.02,410.39,4.56,4.56,4.62,,,,,2143.82
13/04/2015,12:21:45,235.39,238.85,409.73,3.96,3.9,4.02,,,,,1859.05
13/04/2015,12:26:45,233.47,236.36,407.56,2.41,2.41,2.62,,,,,1136.08
13/04/2015,12:31:45,236.56,239.11,410.15,4.54,4.52,4.58,,,,,2139.56
13/04/2015,12:36:45,234.62,237.6,409.93,4.72,4.72,4.75,,,,,2211.3
13/04/2015,12:41:45,234.49,237.56,409.53,4.33,4.32,4.43,,,,,2040.03
13/04/2015,12:46:45,232.23,235.54,405.85,0,0.95,1.3,,,,,245.17
13/04/2015,12:51:45,232.85,236.16,406.91,1.56,1.59,1.83,,,,,726.4
13/04/2015,12:56:45,232.35,235.33,405.66,0,0,0,,,,,0
13/04/2015,13:01:45,232.32,235.71,405.28,0,0,0,,,,,0
13/04/2015,13:06:45,397.93,404.34,404.23,0,0,0,,,,,0
13/04/2015,13:11:45,399.73,406.04,406.23,0,0,0,,,,,0
13/04/2015,13:16:45,233.35,236.5,406.82,0,0,0,,,,,0
13/04/2015,13:21:45,232.47,235.37,405.65,0,0,0,,,,,0
13/04/2015,13:26:45,232.17,235.34,405.66,0,0,0,,,,,0
13/04/2015,13:31:45,232.09,235.62,405.55,0,0,0,,,,,0
13/04/2015,13:36:45,400.94,407.2,406.56,0,0,0,,,,,0
13/04/2015,13:41:45,400.91,407.39,406.23,0,0,0,,,,,0
13/04/2015,13:46:45,401.18,408.39,407.02,0,0,0,,,,,0
13/04/2015,13:51:45,403.11,410.19,409.25,2.44,2.37,2.59,,,,,1879.3
13/04/2015,13:56:45,396.66,402.96,402.2,4,3.95,4,,,,,2893.58
13/04/2015,14:01:45,401.6,408.02,407.86,3.82,3.77,3.84,,,,,2818.98
13/04/2015,14:06:45,402.88,408.89,408.18,3.32,3.3,3.36,,,,,2482.57
13/04/2015,14:11:45,401.33,407.2,406.58,2.4,2.35,2.55,,,,,1843.96
13/04/2015,14:16:45,231.57,235.11,403.75,0,0,1.03,,,,,152.64
13/04/2015,14:21:45,232.09,235.21,405.63,0.97,0.96,1.29,,,,,432.3
13/04/2015,14:26:45,236.93,240.12,408.7,3.7,3.66,3.77,,,,,1750.96
13/04/2015,14:31:45,231.64,235.34,404.51,0,0,1.61,,,,,59.27
13/04/2015,14:36:45,232.53,235.85,404.97,0,0,0,,,,,0
13/04/2015,14:41:45,399.36,405.52,405.24,0,0,0,,,,,0
13/04/2015,14:46:45,232.62,236.79,404.48,0,0,0,,,,,0
13/04/2015,14:51:45,234.73,237.48,404.56,0,0,0,,,,,0
13/04/2015,14:56:45,233.99,236.33,404.25,0,0,0,,,,,0
13/04/2015,15:01:45,398.85,404.85,405.02,0,0,0,,,,,0
13/04/2015,15:06:45,401.95,408.16,406.89,0,0,0,,,,,0
13/04/2015,15:11:45,400.92,406.64,407.26,0,0,0,,,,,0
13/04/2015,15:16:45,398.47,405.31,406.9,0,0,0,,,,,0
13/04/2015,15:21:45,400.91,407.13,407.14,0,0,0,,,,,0
13/04/2015,15:26:45,401.35,407.69,407.09,0,0,0,,,,,0
13/04/2015,15:31:45,399.7,405.76,405.51,0,0,0,,,,,0
13/04/2015,15:36:45,403.52,407.51,409.02,2.16,2.16,2.34,,,,,1696.78
13/04/2015,15:41:45,408.05,413.16,412.99,5.09,5.07,5.04,,,,,3764.47
13/04/2015,15:46:45,401.77,407.84,407.19,0,0,1.68,,,,,393.75
13/04/2015,15:51:45,233.63,236.72,406.34,0,0,0,,,,,0
13/04/2015,15:56:45,233.31,236.98,405.86,0,0,0,,,,,0
13/04/2015,16:01:45,396.07,402.06,406.61,0,0,0,,,,,0
13/04/2015,16:06:45,402.98,408.87,408.13,1.31,1.3,1.56,,,,,1074.61
13/04/2015,16:11:45,401.67,407.86,406.37,0,0,0,,,,,0
13/04/2015,16:16:45,402.96,408.9,407.72,0,0,0,,,,,0
13/04/2015,16:21:45,400.05,405.82,404.96,0,0,0,,,,,0
13/04/2015,16:26:45,401.34,406.96,406,0,0,1.09,,,,,391.54
13/04/2015,16:31:45,400.98,406.08,405.62,0,0,0,,,,,0
13/04/2015,16:36:45,398.45,403.68,402.58,0,0,0,,,,,0
13/04/2015,16:41:45,400.29,405.15,404.64,0,0,0,,,,,0
13/04/2015,16:46:45,403.65,409.28,408.7,0,0,0,,,,,0
13/04/2015,16:51:45,404.09,409.31,410.01,0,0,0.96,,,,,259.62
13/04/2015,16:56:45,404.33,410.4,409.47,0,0,0.96,,,,,260.03
13/04/2015,17:01:45,404.49,410.23,409.62,0,0,0.96,,,,,261.25
13/04/2015,17:06:45,404.39,409.57,409.94,0,0,0.99,,,,,271.31
13/04/2015,17:11:45,403.19,408.74,409.13,0,0,0.96,,,,,252.61
13/04/2015,17:16:45,399.51,405.26,410.47,0,0,0.97,,,,,255.91
13/04/2015,17:21:45,404.35,409.99,409.44,0,0,0.96,,,,,258.63
13/04/2015,17:26:45,407.64,413.47,412.72,1.05,1.07,1.41,,,,,913.02
13/04/2015,17:31:45,407.55,413,412.48,1.98,1.96,2.18,,,,,1593.14
13/04/2015,17:36:45,407.19,413.36,413.26,2.17,2.16,2.38,,,,,1736.63
13/04/2015,17:41:45,407.72,412.36,413.33,3.12,3.15,3.2,,,,,2396.33
13/04/2015,17:46:45,407.69,413.59,412.75,2.64,2.61,2.83,,,,,2074.08
13/04/2015,17:51:45,408.48,414.68,414.5,2.38,2.39,2.59,,,,,1899.97
13/04/2015,17:56:45,409.15,415.17,414.35,2.61,2.63,2.8,,,,,2069.41
13/04/2015,18:01:45,408.09,414.24,414.98,2.37,2.4,2.58,,,,,1896.31
13/04/2015,18:06:45,405.35,411.73,411.67,2.37,2.36,2.55,,,,,1867.9
13/04/2015,18:11:45,404.69,411.28,412.14,2.29,2.29,2.5,,,,,1815.45
13/04/2015,18:16:45,405.88,411.78,411.73,2.19,2.18,2.4,,,,,1739.04
13/04/2015,18:21:45,404.51,410.71,411.66,2.23,2.25,2.44,,,,,1769.8
13/04/2015,18:26:45,405.98,411.57,411.77,2.13,2.15,2.35,,,,,1702.87
13/04/2015,18:31:45,406.27,411.34,411.15,1.92,1.95,2.14,,,,,1549.93
13/04/2015,18:36:45,404.74,410.2,409.9,0,0,1.17,,,,,443.05
13/04/2015,18:41:45,404.67,410.23,410.6,0,0,1.07,,,,,373.86
13/04/2015,18:46:45,405.24,410.14,410.17,0,0,0.96,,,,,251.43
13/04/2015,18:51:45,404.75,410.3,410.89,0,0,0.99,,,,,302.42
13/04/2015,18:56:45,405.6,411.78,410.94,0,0,1.13,,,,,412.14
13/04/2015,19:01:45,401.48,407.41,410.44,0,0,0,,,,,0
13/04/2015,19:06:45,406.04,411.91,410.25,0,0,0,,,,,0
13/04/2015,19:11:45,406.18,412.42,411.58,0,0,0,,,,,0
13/04/2015,19:16:45,405.77,411.76,412.02,0,0,0,,,,,0
13/04/2015,19:21:45,406.9,412.39,412.37,0,0,0.95,,,,,247.97
13/04/2015,19:26:45,406.61,412.61,411.98,0,0,0,,,,,0
13/04/2015,19:31:45,406.48,411.48,412.38,0,0,0.96,,,,,247.14
13/04/2015,19:36:45,406.53,412.09,411.39,0,0,0,,,,,0
13/04/2015,19:41:45,406.53,411.99,411.78,0,0,0,,,,,0
13/04/2015,19:46:45,406.46,411.55,411.03,0,0,0,,,,,0
13/04/2015,19:51:45,406.48,410.62,411.65,0,0,0.96,,,,,250.37
13/04/2015,19:56:45,407.16,411.7,411.15,0,0,0,,,,,0
13/04/2015,20:01:45,405.31,409.79,410.99,0,0,0,,,,,0
13/04/2015,20:06:45,405.13,409.3,409.17,0,0,0,,,,,0
13/04/2015,20:11:45,404.21,409.44,409.34,0,0,0,,,,,0
13/04/2015,20:16:45,405.6,410.22,410.28,0,0,0,,,,,0
13/04/2015,20:21:45,238.62,241.44,410.41,0,0,0.96,,,,,59.99
13/04/2015,20:26:45,404.63,409.86,410.28,0,0,0,,,,,0
13/04/2015,20:31:45,404.21,409.29,411.01,0,0,0,,,,,0
13/04/2015,20:36:45,405.39,410.52,410.84,0,0,0,,,,,0
13/04/2015,20:41:45,407.31,411.39,411.19,0,0,0,,,,,0
13/04/2015,20:46:45,407.03,410.38,412.12,0,0,0,,,,,0
13/04/2015,20:51:45,407.33,411.04,412.99,0,0,0.97,,,,,263.71
13/04/2015,20:56:45,408.77,413.16,413.87,0,0,0.97,,,,,261.59
13/04/2015,21:01:45,409.33,414.24,413.81,0,0,0.97,,,,,263.21
13/04/2015,21:06:45,409.67,413.84,414.31,0,0,0.98,,,,,266.31
13/04/2015,21:11:45,406.39,410.72,411.7,0,0,0.96,,,,,262.47
13/04/2015,21:16:45,405.71,410.2,411.45,0,0,0,,,,,0
13/04/2015,21:21:45,405.84,410.34,411.72,0,0,0,,,,,0
13/04/2015,21:26:45,407.42,412.18,412.16,0,0,0,,,,,0
13/04/2015,21:31:45,407.42,412.49,411.96,0,0,0,,,,,0
13/04/2015,21:36:45,406.97,411.97,411.38,0,0,0,,,,,0
13/04/2015,21:41:45,406.16,411.41,411.55,0,0,0,,,,,0
13/04/2015,21:46:45,408.37,412.99,412.35,0,0,0,,,,,0
13/04/2015,21:51:45,408.76,413.61,412.72,0,0,0,,,,,0
13/04/2015,21:56:45,406.87,411.42,410.95,0,0,0,,,,,0
13/04/2015,22:01:45,407.29,412.07,411.42,0,0,0.96,,,,,252.77
13/04/2015,22:06:45,407.45,412.39,411.72,0,0,0,,,,,0
13/04/2015,22:11:45,406.47,411.62,410.72,0,0,0,,,,,0
13/04/2015,22:16:45,406.19,411.21,411.24,0,0,0,,,,,0
13/04/2015,22:21:45,407,411.49,410.94,0,0,0,,,,,0
13/04/2015,22:26:45,407.71,412.57,411.5,0,0,0,,,,,0
13/04/2015,22:31:45,407.97,412.71,412.04,0,0,0,,,,,0
13/04/2015,22:36:45,408.31,412.95,412.1,0,0,0,,,,,0
13/04/2015,22:41:45,408.66,413.06,412.4,0,0,0,,,,,0
13/04/2015,22:46:45,408.33,413.38,412.46,0,0,0,,,,,0
13/04/2015,22:51:45,407.6,413.02,412.36,0,0,0,,,,,0
13/04/2015,22:56:45,409.74,414.58,413.72,0,0,0.95,,,,,249.85
13/04/2015,23:01:45,407.84,413.25,413.15,0,0,0,,,,,0
13/04/2015,23:06:45,408,412.5,412.06,0,0,0,,,,,0
13/04/2015,23:11:45,407.37,411.76,411.86,0,0,0,,,,,0
13/04/2015,23:16:45,408.04,412.8,412.63,0,0,0,,,,,0
13/04/2015,23:21:45,409.81,415.07,413.79,0,0,0,,,,,0
13/04/2015,23:26:45,409.99,414.91,413.73,0,0,0,,,,,0
13/04/2015,23:31:45,407.95,413.36,411.86,0,0,0,,,,,0
13/04/2015,23:36:45,407.71,413.19,412.39,0,0,0,,,,,0
13/04/2015,23:41:45,407.63,412.63,411.79,0,0,0,,,,,0
13/04/2015,23:46:45,407.26,411.85,411.55,0,0,0,,,,,0
13/04/2015,23:51:45,407.43,412.5,411.48,0,0,0,,,,,0
13/04/2015,23:56:45,408.27,413.46,412.43,0,0,0,,,,,0
14/04/2015,00:01:45,409.25,414.36,413.3,0,0,0,,,,,0
14/04/2015,00:06:45,407.69,412.71,411.63,0,0,0,,,,,0
14/04/2015,00:11:45,407.9,413.13,411.94,0,0,0,,,,,0
14/04/2015,00:16:45,407.12,412.03,412.03,0,0,0,,,,,0
14/04/2015,00:21:45,408.49,413.01,412.17,0,0,0,,,,,0
14/04/2015,00:26:45,407.78,412.98,412,0,0,0,,,,,0
14/04/2015,00:31:45,408.13,412.95,412.31,0,0,0,,,,,0
14/04/2015,00:36:45,407.71,413,412.15,0,0,0,,,,,0
14/04/2015,00:41:45,408.84,413.93,412.93,0,0,0,,,,,0
14/04/2015,00:46:45,409.03,414.04,412.6,0,0,0,,,,,0
14/04/2015,00:51:45,407.88,413.18,412.28,0,0,0,,,,,0
14/04/2015,00:56:45,408.45,413.86,412.54,0,0,0,,,,,0
14/04/2015,01:01:45,407.69,413,411.9,0,0,0,,,,,0
14/04/2015,01:06:45,408.36,413.01,412.53,0,0,0,,,,,0
14/04/2015,01:11:45,408.22,413.08,413.08,0,0,0,,,,,0
14/04/2015,01:16:45,408.81,414.17,413.34,0,0,0,,,,,0
14/04/2015,01:21:45,409.15,414.74,413.43,0,0,0,,,,,0
14/04/2015,01:26:45,408.83,414.68,413.6,0,0,0,,,,,0
14/04/2015,01:31:45,408.78,414.18,413.47,0,0,0,,,,,0
14/04/2015,01:36:45,408.25,413.86,412.7,0,0,0,,,,,0
14/04/2015,01:41:45,408.93,414.08,413.45,0,0,0,,,,,0
14/04/2015,01:46:45,409.14,414.46,413.49,0,0,0,,,,,0
14/04/2015,01:51:45,409.31,414.3,413.35,0,0,0,,,,,0
14/04/2015,01:56:45,409.1,414.87,413.68,0,0,0,,,,,0
14/04/2015,02:01:45,408.82,414.48,413.13,0,0,0,,,,,0
14/04/2015,02:06:45,408.53,414.04,412.92,0,0,0,,,,,0
14/04/2015,02:11:45,408.73,414.23,413.11,0,0,0,,,,,0
14/04/2015,02:16:45,409.38,414.71,414.05,0,0,0.96,,,,,252.93
14/04/2015,02:21:45,409.83,415.06,414.11,0,0,0,,,,,0
14/04/2015,02:26:45,409.3,414.45,413.3,0,0,0,,,,,0
14/04/2015,02:31:45,408.69,414.12,412.81,0,0,0,,,,,0
14/04/2015,02:36:45,409.07,414.2,413.02,0,0,0,,,,,0
14/04/2015,02:41:45,408.93,414.22,413.13,0,0,0,,,,,0
14/04/2015,02:46:45,409.54,415.21,413.78,0,0,0,,,,,0
14/04/2015,02:51:45,408.73,414.12,413.52,0,0,0,,,,,0
14/04/2015,02:56:45,408.13,413.73,413.81,0,0,0,,,,,0
14/04/2015,03:01:45,408.6,413.86,413.09,0,0,0,,,,,0
14/04/2015,03:06:45,408.16,413.53,412.93,0,0,0,,,,,0
14/04/2015,03:11:45,408.33,413.64,412.61,0,0,0,,,,,0
14/04/2015,03:16:45,408.87,414.33,412.96,0,0,0,,,,,0
14/04/2015,03:21:45,408.41,414.29,413.09,0,0,0,,,,,0
14/04/2015,03:26:45,408.57,413.6,412.59,0,0,0,,,,,0
14/04/2015,03:31:45,408.04,413.14,413.02,0,0,0,,,,,0
14/04/2015,03:36:45,408.54,413.8,412.62,0,0,0,,,,,0
14/04/2015,03:41:45,409.11,414.19,413.31,0,0,0,,,,,0
14/04/2015,03:46:45,408.39,413.98,412.87,0,0,0,,,,,0
14/04/2015,03:51:45,408.78,414,413.26,0,0,0,,,,,0
14/04/2015,03:56:45,408.11,413.5,412.28,0,0,0,,,,,0
14/04/2015,04:01:45,408.1,413.34,412.59,0,0,0,,,,,0
14/04/2015,04:06:45,407.9,413.3,412.26,0,0,0,,,,,0
14/04/2015,04:11:45,407.59,413.45,412.04,0,0,0,,,,,0
14/04/2015,04:16:45,408.73,413.65,412.68,0,0,0,,,,,0
14/04/2015,04:21:45,408.13,414.09,412.45,0,0,0,,,,,0
14/04/2015,04:26:45,407.4,413.11,412.14,0,0,0,,,,,0
14/04/2015,04:31:45,408.03,413.61,412.43,0,0,0,,,,,0
14/04/2015,04:36:45,408.13,413.28,412.13,0,0,0,,,,,0
14/04/2015,04:41:45,408.17,413.32,412.33,0,0,0,,,,,0
14/04/2015,04:46:45,407.82,413.86,412.41,0,0,0,,,,,0
14/04/2015,04:51:45,408.36,413.72,412.59,0,0,0,,,,,0
14/04/2015,04:56:45,407.42,412.84,412.87,0,0,0,,,,,0
14/04/2015,05:01:45,407.04,412.28,411.41,0,0,0,,,,,0
14/04/2015,05:06:45,405.83,411.13,411.15,0,0,0,,,,,0
14/04/2015,05:11:45,406.13,411.62,410.79,0,0,0,,,,,0
14/04/2015,05:16:45,405.91,411.27,410.54,0,0,0,,,,,0
14/04/2015,05:21:45,405.9,411.23,410.61,0,0,0,,,,,0
14/04/2015,05:26:45,406.28,411.6,410.68,0,0,0,,,,,0
14/04/2015,05:31:45,404.42,409.61,409.65,0,0,0,,,,,0
14/04/2015,05:36:45,404.71,410.65,409.81,0,0,0,,,,,0
14/04/2015,05:41:45,405.95,411.21,410.54,0,0,0,,,,,0
14/04/2015,05:46:45,405.75,411.09,410.65,0,0,0,,,,,0
14/04/2015,05:51:45,405.48,410.99,410.5,0,0,0,,,,,0
14/04/2015,05:56:45,404.97,410.39,409.65,0,0,0,,,,,0
14/04/2015,06:01:45,407.28,413.01,412.37,0,0,0,,,,,0
14/04/2015,06:06:45,407.07,412.2,411.59,0,0,0,,,,,0
14/04/2015,06:11:45,406.2,412.11,411.35,0,0,0,,,,,0
14/04/2015,06:16:45,407.29,412.47,412.1,0,0,0,,,,,0
14/04/2015,06:21:45,406.98,412.45,411.7,0,0,0,,,,,0
14/04/2015,06:26:45,406.94,412.14,411.49,0,0,0,,,,,0
14/04/2015,06:31:45,405.62,411.45,410.78,0,0,0,,,,,0
14/04/2015,06:36:45,405.54,411.25,410.59,0,0,0,,,,,0
14/04/2015,06:41:45,405.52,410.5,410.82,0,0,0,,,,,0
14/04/2015,06:46:45,405.56,411.04,410.19,0,0,0,,,,,0
14/04/2015,06:51:45,405.15,410.7,409.91,0,0,0,,,,,0
14/04/2015,06:56:45,404.22,409.22,408.95,0,0,0,,,,,0
14/04/2015,07:01:45,403.83,408.95,408.57,0,0,0,,,,,0
14/04/2015,07:06:45,404.4,410.22,409.05,0,0,0,,,,,0
14/04/2015,07:11:45,404.61,410.43,410.1,0,0,0,,,,,0
14/04/2015,07:16:45,404.68,410.47,409.53,0,0,0,,,,,0
14/04/2015,07:21:45,404.79,410.72,409.25,0,0,0,,,,,0
14/04/2015,07:26:45,404.97,410.8,409.74,0,0,0,,,,,0
14/04/2015,07:31:45,405.06,410.72,409.57,0,0,0,,,,,0
14/04/2015,07:36:45,404.28,410.79,409.3,0,0,0,,,,,0
14/04/2015,07:41:45,403.95,410.44,408.44,0,0,0,,,,,0
14/04/2015,07:46:45,404.62,411.07,409.36,0,0,0,,,,,0
14/04/2015,07:51:45,403.83,410.23,408.2,0,0,0,,,,,0
14/04/2015,07:56:45,405.18,411.62,409.59,0,0,0,,,,,0
14/04/2015,08:01:45,405.38,411.57,409.24,0.96,0,1.21,,,,,805.26
14/04/2015,08:06:45,405.98,411.74,410.27,1.55,1.5,1.72,,,,,1251.85
14/04/2015,08:11:45,405.68,411.45,410.14,2.21,2.13,2.34,,,,,1722.44
14/04/2015,08:16:45,407.18,413.25,412.35,2.76,2.85,2.9,,,,,2148.98
14/04/2015,08:21:45,407.13,413.39,412.05,3.4,3.34,3.41,,,,,2560.89
14/04/2015,08:26:45,408.31,413.77,412.22,3.63,3.62,3.64,,,,,2740.36
14/04/2015,08:31:45,407.14,412.59,411.64,3.8,3.77,3.8,,,,,2846.57
14/04/2015,08:36:45,407.45,412.82,412.82,3.9,3.93,3.93,,,,,2939.18
14/04/2015,08:41:45,409.67,415.63,414.24,4.31,4.32,4.31,,,,,3240.64
14/04/2015,08:46:45,409.62,415.49,414.26,4.56,4.55,4.54,,,,,3404.85
14/04/2015,08:51:45,409.98,415.51,414.23,4.53,4.54,4.52,,,,,3392.29
14/04/2015,08:56:45,410.3,415.4,414.51,5.05,5.08,5.02,,,,,3768.29
14/04/2015,09:01:45,411.32,416.54,415.27,5.09,5.1,5.01,,,,,3789.46
14/04/2015,09:06:45,243.88,244.66,415.55,5.24,5.21,5.22,,,,,2530
14/04/2015,09:11:45,409.95,416.19,416.45,5.4,5.39,5.32,,,,,4007.95
14/04/2015,09:16:45,240.26,243.78,416.6,5.27,5.22,5.28,,,,,2529.4
14/04/2015,09:21:45,239.97,243.33,416.03,5.5,5.47,5.46,,,,,2625.97
14/04/2015,09:26:45,241.42,244.5,416.54,5.76,5.64,5.74,,,,,2772.55
14/04/2015,09:31:45,238.3,241.59,415.86,5.65,5.6,5.6,,,,,2676.84
14/04/2015,09:36:45,238.2,241.29,415.85,5.32,5.36,5.35,,,,,2532.5
14/04/2015,09:41:45,238.08,241.7,416.04,5.66,5.68,5.66,,,,,2690.05
14/04/2015,09:46:45,237.74,240.81,415.13,5.54,5.51,5.55,,,,,2632.57
14/04/2015,09:51:45,238.16,241.4,415.97,5.93,5.92,5.92,,,,,2819.1
14/04/2015,09:56:45,237.89,240.98,415.16,6.21,6.2,6.16,,,,,2939.95
14/04/2015,10:01:45,237.61,240.29,414.36,6.18,6.2,6.18,,,,,2931.89
14/04/2015,10:06:45,238.01,240.74,415.32,6.16,6.16,6.16,,,,,2926.53
14/04/2015,10:11:45,238.2,240.98,415.64,6.55,6.56,6.48,,,,,3099.24
14/04/2015,10:16:45,237.28,239.99,413.98,6.53,6.53,6.51,,,,,3089.42
14/04/2015,10:21:45,237.79,240.39,414.67,6.55,6.55,6.51,,,,,3100.02
14/04/2015,10:26:45,236.76,239.56,412.98,6.63,6.59,6.58,,,,,3123.92
14/04/2015,10:31:45,237.48,240.55,414.65,6.61,6.63,6.55,,,,,3120.72
14/04/2015,10:36:45,236.25,239.61,412.8,6.83,6.78,6.8,,,,,3221.16
14/04/2015,10:41:45,236.58,239.41,412.82,6.72,6.74,6.71,,,,,3175.57
14/04/2015,10:46:45,236.93,239.92,413.61,6.87,6.89,6.83,,,,,3243.26
14/04/2015,10:51:45,236.63,239.96,413.47,7.22,7.19,7.18,,,,,3410.17
14/04/2015,10:56:45,236.13,239.05,411.93,6.93,6.91,6.83,,,,,3246.69
14/04/2015,11:01:45,236.05,239.06,411.82,7.31,7.26,7.22,,,,,3432.14
14/04/2015,11:06:45,236.13,239.13,412.04,6.99,6.93,6.91,,,,,3282.95
14/04/2015,11:11:45,236.22,239.3,412.38,6.98,6.92,6.89,,,,,3277.47
14/04/2015,11:16:45,237.48,240.54,414.58,7.42,7.38,7.35,,,,,3508.21
14/04/2015,11:21:45,239.18,242.12,417.7,7.28,7.19,7.2,,,,,3463.4
14/04/2015,11:26:45,239.52,242.52,417.64,6.81,6.76,6.74,,,,,3243.84
14/04/2015,11:31:45,239.4,242.59,417.98,6.91,6.91,6.86,,,,,3295.52
14/04/2015,11:36:45,239.65,242.87,418.44,6.92,6.93,6.91,,,,,3314.86
14/04/2015,11:41:45,238.88,242.32,417.31,6.98,7.02,7.03,,,,,3348.8
14/04/2015,11:46:45,239.38,243.18,418.55,7.06,7.13,7.12,,,,,3399.22
14/04/2015,11:51:45,239.2,242.73,417.76,6.78,6.86,6.89,,,,,3272.54
14/04/2015,11:56:45,238.4,241.92,416.37,6.55,6.7,6.69,,,,,3155.41
